commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 100.00,Rs 110.00,Rs 105.00
Tomato Small(Local),KG,Rs 100.00,Rs 115.00,Rs 108.00
Tomato Small(Tunnel),KG,Rs 100.00,Rs 115.00,Rs 108.00
Potato Red,KG,Rs 112.00,Rs 115.00,Rs 114.00
Potato Red(Indian),KG,Rs 62.00,Rs 66.00,Rs 64.00
Onion Dry (Indian),KG,Rs 135.00,Rs 140.00,Rs 137.00
Carrot(Local),KG,Rs 110.00,Rs 120.00,Rs 115.00
Cabbage(Local),KG,Rs 55.00,Rs 60.00,Rs 58.00
Cauli Local,KG,Rs 100.00,Rs 120.00,Rs 110.00
Raddish White(Local),KG,Rs 30.00,Rs 35.00,Rs 33.00
Raddish White(Hybrid),KG,Rs 40.00,Rs 45.00,Rs 43.00
Brinjal Long,KG,Rs 45.00,Rs 50.00,Rs 48.00
Brinjal Round,KG,Rs 45.00,Rs 50.00,Rs 48.00
Cow pea(Long),KG,Rs 50.00,Rs 55.00,Rs 52.00
Cowpea(Short),KG,Rs 35.00,Rs 40.00,Rs 38.00
French Bean(Local),KG,Rs 30.00,Rs 35.00,Rs 33.00
French Bean(Hybrid),KG,Rs 35.00,Rs 40.00,Rs 38.00
Bitter Gourd,KG,Rs 50.00,Rs 55.00,Rs 53.00
Bottle Gourd,KG,Rs 30.00,Rs 35.00,Rs 33.00
Pointed Gourd(Local),KG,Rs 75.00,Rs 80.00,Rs 78.00
Smooth Gourd,KG,Rs 30.00,Rs 35.00,Rs 33.00
Pumpkin,KG,Rs 30.00,Rs 35.00,Rs 33.00
Squash(Round),KG,Rs 25.00,Rs 30.00,Rs 28.00
Okara,KG,Rs 70.00,Rs 80.00,Rs 75.00
Sweet Potato,KG,Rs 55.00,Rs 60.00,Rs 58.00
Barela,KG,Rs 30.00,Rs 35.00,Rs 33.00
Arum,KG,Rs 40.00,Rs 45.00,Rs 43.00
Christophine,KG,Rs 10.00,Rs 12.00,Rs 11.00
Brd Leaf Mustard,KG,Rs 40.00,Rs 45.00,Rs 43.00
Mustard Leaf,KG,Rs 50.00,Rs 55.00,Rs 53.00
Mushroom(Kanya),KG,Rs 250.00,Rs 300.00,Rs 275.00
Mushroom(Button),KG,Rs 700.00,Rs 750.00,Rs 725.00
Tamarind,KG,Rs 130.00,Rs 140.00,Rs 135.00
Bamboo Shoot,KG,Rs 80.00,Rs 90.00,Rs 85.00
Tofu,KG,Rs 80.00,Rs 90.00,Rs 85.00
Apple(Jholey),KG,Rs 240.00,Rs 250.00,Rs 245.00
Apple(Fuji),KG,Rs 300.00,Rs 320.00,Rs 310.00
Banana,Per Dozen,Rs 80.00,Rs 90.00,Rs 85.00
Lime,KG,Rs 120.00,Rs 130.00,Rs 125.00
Pomegranate,KG,Rs 300.00,Rs 320.00,Rs 310.00
Orange(Nepali),KG,Rs 45.00,Rs 50.00,Rs 48.00
Orange(Indian),KG,Rs 100.00,Rs 110.00,Rs 105.00
Water Melon(Green),KG,Rs 70.00,Rs 80.00,Rs 75.00
Sweet Orange,KG,Rs 150.00,Rs 160.00,Rs 155.00
Pineapple,1 Pc,Rs 150.00,Rs 160.00,Rs 155.00
Cucumber(Local),KG,Rs 130.00,Rs 140.00,Rs 135.00
Cucumber(Hybrid),KG,Rs 70.00,Rs 80.00,Rs 75.00
Lemon,KG,Rs 40.00,Rs 45.00,Rs 43.00
Pear(Chinese),KG,Rs 240.00,Rs 250.00,Rs 245.00
Papaya(Indian),KG,Rs 80.00,Rs 90.00,Rs 85.00
Guava,KG,Rs 70.00,Rs 80.00,Rs 75.00
Mombin,KG,Rs 55.00,Rs 60.00,Rs 58.00
Kiwi,KG,Rs 250.00,Rs 300.00,Rs 275.00
Ginger,KG,Rs 90.00,Rs 100.00,Rs 95.00
Chilli Dry,KG,Rs 360.00,Rs 380.00,Rs 370.00
Chilli Green,KG,Rs 230.00,Rs 240.00,Rs 235.00
Coriander Green,KG,Rs 350.00,Rs 400.00,Rs 375.00
Garlic Dry Chinese,KG,Rs 165.00,Rs 170.00,Rs 168.00
Garlic Dry Nepali,KG,Rs 280.00,Rs 300.00,Rs 290.00
Clive Dry,KG,Rs 350.00,Rs 400.00,Rs 375.00
Fish Fresh(Rahu),KG,Rs 280.00,Rs 290.00,Rs 285.00
Fish Fresh(Bachuwa),KG,Rs 200.00,Rs 210.00,Rs 205.00
Fish Fresh(Chhadi),KG,Rs 200.00,Rs 210.00,Rs 205.00
Fish Fresh(Mungari),KG,Rs 250.00,Rs 260.00,Rs 255.00
