commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 35.00,Rs 40.00,Rs 37.67
Tomato Big(Indian),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Small(Local),KG,Rs 55.00,Rs 65.00,Rs 60.00
Tomato Small(Tunnel),KG,Rs 70.00,Rs 80.00,Rs 75.00
Tomato Small(Indian),KG,Rs 50.00,Rs 60.00,Rs 55.00
Potato Red,KG,Rs 35.00,Rs 40.00,Rs 37.67
Potato Red(Indian),KG,Rs 36.00,Rs 38.00,Rs 37.00
Potato Red(Mude),KG,Rs 38.00,Rs 40.00,Rs 39.00
Onion Dry (Indian),KG,Rs 35.00,Rs 38.00,Rs 36.67
Carrot(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Carrot(Terai),KG,Rs 20.00,Rs 30.00,Rs 25.00
Cabbage(Local),KG,Rs 12.00,Rs 18.00,Rs 15.00
Cauli Local,KG,Rs 20.00,Rs 30.00,Rs 25.00
Raddish Red,KG,Rs 20.00,Rs 30.00,Rs 25.00
Raddish White(Local),KG,Rs 10.00,Rs 15.00,Rs 12.33
Raddish White(Hybrid),KG,Rs 20.00,Rs 30.00,Rs 25.00
Brinjal Long,KG,Rs 20.00,Rs 30.00,Rs 25.00
Brinjal Round,KG,Rs 20.00,Rs 30.00,Rs 25.00
Cow pea(Long),KG,Rs 60.00,Rs 70.00,Rs 65.00
Cowpea(Short),KG,Rs 40.00,Rs 50.00,Rs 45.00
Green Peas,KG,Rs 80.00,Rs 90.00,Rs 85.00
French Bean(Local),KG,Rs 20.00,Rs 30.00,Rs 25.00
French Bean(Hybrid),KG,Rs 20.00,Rs 30.00,Rs 25.00
French Bean(Rajma),KG,Rs 80.00,Rs 90.00,Rs 85.00
Soyabean Green,KG,Rs 80.00,Rs 100.00,Rs 90.00
Bitter Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Bottle Gourd,KG,Rs 20.00,Rs 30.00,Rs 25.00
Pointed Gourd(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Pointed Gourd(Terai),KG,Rs 60.00,Rs 70.00,Rs 65.00
Snake Gourd,KG,Rs 20.00,Rs 30.00,Rs 25.00
Smooth Gourd,KG,Rs 20.00,Rs 30.00,Rs 25.00
Sponge Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pumpkin,KG,Rs 40.00,Rs 50.00,Rs 45.00
Squash(Long),KG,Rs 25.00,Rs 35.00,Rs 30.00
Squash(Round),KG,Rs 15.00,Rs 25.00,Rs 20.00
Okara,KG,Rs 25.00,Rs 35.00,Rs 30.00
Sweet Potato,KG,Rs 60.00,Rs 70.00,Rs 65.00
Arum,KG,Rs 100.00,Rs 120.00,Rs 110.00
Brd Leaf Mustard,KG,Rs 40.00,Rs 50.00,Rs 45.00
