commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 90.00,Rs 100.00,Rs 95.00
Tomato Small(Local),KG,Rs 90.00,Rs 110.00,Rs 100.00
Tomato Small(Tunnel),KG,Rs 90.00,Rs 110.00,Rs 100.00
Tomato Small(Indian),KG,Rs 70.00,Rs 80.00,Rs 75.00
Potato Red,KG,Rs 80.00,Rs 82.00,Rs 81.00
Potato Red(Indian),KG,Rs 60.00,Rs 62.00,Rs 60.75
Onion Dry (Indian),KG,Rs 102.00,Rs 105.00,Rs 103.50
Carrot(Local),KG,Rs 120.00,Rs 140.00,Rs 130.00
Carrot(Terai),KG,Rs 100.00,Rs 120.00,Rs 110.00
Cabbage(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cabbage(Terai),KG,Rs 30.00,Rs 40.00,Rs 35.00
Cauli Local,KG,Rs 120.00,Rs 140.00,Rs 130.00
Raddish Red,KG,Rs 30.00,Rs 40.00,Rs 35.00
Raddish White(Local),KG,Rs 30.00,Rs 40.00,Rs 35.00
Raddish White(Hybrid),KG,Rs 30.00,Rs 40.00,Rs 35.00
Brinjal Long,KG,Rs 30.00,Rs 40.00,Rs 35.00
Brinjal Round,KG,Rs 80.00,Rs 90.00,Rs 85.00
Cow pea(Long),KG,Rs 110.00,Rs 120.00,Rs 115.00
Cowpea(Short),KG,Rs 50.00,Rs 60.00,Rs 55.00
Green Peas,KG,Rs 180.00,Rs 200.00,Rs 190.00
French Bean(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
French Bean(Hybrid),KG,Rs 60.00,Rs 70.00,Rs 65.00
French Bean(Rajma),KG,Rs 140.00,Rs 150.00,Rs 145.00
Sword Bean,KG,Rs 80.00,Rs 90.00,Rs 85.00
Soyabean Green,KG,Rs 90.00,Rs 100.00,Rs 95.00
Bitter Gourd,KG,Rs 60.00,Rs 70.00,Rs 65.00
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pointed Gourd(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Snake Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Smooth Gourd,KG,Rs 60.00,Rs 70.00,Rs 65.00
Pumpkin,KG,Rs 34.00,Rs 40.00,Rs 37.33
Squash(Long),KG,Rs 60.00,Rs 70.00,Rs 65.00
Squash(Round),KG,Rs 60.00,Rs 70.00,Rs 65.00
Turnip,KG,Rs 90.00,Rs 100.00,Rs 95.00
Okara,KG,Rs 80.00,Rs 90.00,Rs 85.00
Sweet Potato,KG,Rs 50.00,Rs 60.00,Rs 55.00
Barela,KG,Rs 40.00,Rs 60.00,Rs 48.33
Arum,KG,Rs 70.00,Rs 80.00,Rs 75.00
Christophine,KG,Rs 15.00,Rs 20.00,Rs 17.67
Brd Leaf Mustard,KG,Rs 40.00,Rs 50.00,Rs 45.00
