commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 120.00,Rs 130.00,Rs 125.00
Tomato Small(Local),KG,Rs 15.00,Rs 20.00,Rs 17.50
Tomato Small(Tunnel),KG,Rs 25.00,Rs 33.00,Rs 29.20
Potato Red,KG,Rs 68.00,Rs 70.00,Rs 69.20
Potato Red(Indian),KG,Rs 56.00,Rs 58.00,Rs 57.00
Potato Red(Mude),KG,Rs 50.00,Rs 52.00,Rs 51.33
Potato White,KG,Rs 48.00,Rs 50.00,Rs 49.00
Onion Dry (Indian),KG,Rs 90.00,Rs 95.00,Rs 93.00
Carrot(Local),KG,Rs 90.00,Rs 100.00,Rs 95.00
Cabbage(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cauli Local,KG,Rs 60.00,Rs 70.00,Rs 65.00
Cauli Local(Jyapu),KG,Rs 80.00,Rs 90.00,Rs 86.67
Raddish White(Hybrid),KG,Rs 40.00,Rs 50.00,Rs 45.00
Brinjal Long,KG,Rs 80.00,Rs 90.00,Rs 86.00
Brinjal Round,KG,Rs 90.00,Rs 100.00,Rs 96.67
Cow pea(Long),KG,Rs 110.00,Rs 130.00,Rs 120.00
Cowpea(Short),KG,Rs 100.00,Rs 120.00,Rs 110.00
French Bean(Local),KG,Rs 160.00,Rs 180.00,Rs 172.00
French Bean(Hybrid),KG,Rs 160.00,Rs 180.00,Rs 170.00
French Bean(Rajma),KG,Rs 120.00,Rs 140.00,Rs 132.50
Soyabean Green,KG,Rs 130.00,Rs 150.00,Rs 140.00
Bitter Gourd,KG,Rs 100.00,Rs 120.00,Rs 110.00
Bottle Gourd,KG,Rs 100.00,Rs 120.00,Rs 110.00
Pointed Gourd(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Snake Gourd,KG,Rs 60.00,Rs 70.00,Rs 65.00
Smooth Gourd,KG,Rs 100.00,Rs 120.00,Rs 110.00
Sponge Gourd,KG,Rs 90.00,Rs 100.00,Rs 96.67
Pumpkin,KG,Rs 50.00,Rs 55.00,Rs 52.50
Squash(Round),KG,Rs 80.00,Rs 90.00,Rs 85.00
Okara,KG,Rs 120.00,Rs 140.00,Rs 130.00
Arum,KG,Rs 100.00,Rs 120.00,Rs 110.00
Christophine,KG,Rs 90.00,Rs 100.00,Rs 95.00
Brd Leaf Mustard,KG,Rs 180.00,Rs 200.00,Rs 193.33
Onion Green,KG,Rs 130.00,Rs 150.00,Rs 140.00
Mushroom(Kanya),KG,Rs 140.00,Rs 180.00,Rs 156.00
Mushroom(Button),KG,Rs 330.00,Rs 370.00,Rs 350.00
Asparagus,KG,Rs 250.00,Rs 300.00,Rs 275.00
Neuro,KG,Rs 100.00,Rs 120.00,Rs 110.00
Brocauli,KG,Rs 120.00,Rs 150.00,Rs 135.00
Sugarbeet,KG,Rs 60.00,Rs 70.00,Rs 66.67
Red Cabbbage,KG,Rs 60.00,Rs 70.00,Rs 66.67
Lettuce,KG,Rs 300.00,Rs 400.00,Rs 350.00
Celery,KG,Rs 180.00,Rs 200.00,Rs 190.00
Parseley,KG,Rs 550.00,Rs 600.00,Rs 575.00
Mint,KG,Rs 550.00,Rs 600.00,Rs 575.00
Turnip A,KG,Rs 70.00,Rs 80.00,Rs 75.00
Tamarind,KG,Rs 150.00,Rs 160.00,Rs 156.67
Bamboo Shoot,KG,Rs 100.00,Rs 120.00,Rs 110.00
