commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 140.00,Rs 150.00,Rs 145.00
Tomato Small(Local),KG,Rs 90.00,Rs 110.00,Rs 98.75
Tomato Small(Tunnel),KG,Rs 100.00,Rs 120.00,Rs 111.25
Potato Red,KG,Rs 85.00,Rs 88.00,Rs 86.33
Potato Red(Indian),KG,Rs 61.00,Rs 65.00,Rs 63.25
Potato Red(Mude),KG,Rs 78.00,Rs 80.00,Rs 79.00
Onion Dry (Indian),KG,Rs 105.00,Rs 110.00,Rs 107.67
Carrot(Local),KG,Rs 140.00,Rs 150.00,Rs 145.00
Carrot(Terai),KG,Rs 130.00,Rs 140.00,Rs 135.00
Cabbage(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cabbage(Terai),KG,Rs 30.00,Rs 40.00,Rs 35.00
Cauli Local,KG,Rs 100.00,Rs 120.00,Rs 110.00
Raddish Red,KG,Rs 50.00,Rs 60.00,Rs 55.00
Raddish White(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Raddish White(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 55.00
Brinjal Long,KG,Rs 70.00,Rs 85.00,Rs 77.50
Brinjal Round,KG,Rs 70.00,Rs 80.00,Rs 75.75
Cow pea(Long),KG,Rs 70.00,Rs 80.00,Rs 75.75
Cowpea(Short),KG,Rs 80.00,Rs 90.00,Rs 85.00
Green Peas,KG,Rs 120.00,Rs 130.00,Rs 125.00
French Bean(Local),KG,Rs 100.00,Rs 110.00,Rs 105.00
French Bean(Hybrid),KG,Rs 100.00,Rs 110.00,Rs 105.00
Sword Bean,KG,Rs 80.00,Rs 90.00,Rs 85.00
Soyabean Green,KG,Rs 60.00,Rs 70.00,Rs 65.00
Bitter Gourd,KG,Rs 80.00,Rs 90.00,Rs 85.00
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pointed Gourd(Local),KG,Rs 70.00,Rs 80.00,Rs 75.00
Snake Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Smooth Gourd,KG,Rs 100.00,Rs 120.00,Rs 110.00
Pumpkin,KG,Rs 50.00,Rs 60.00,Rs 55.00
Squash(Round),KG,Rs 30.00,Rs 40.00,Rs 35.00
Turnip,KG,Rs 90.00,Rs 100.00,Rs 95.00
Okara,KG,Rs 70.00,Rs 85.00,Rs 77.50
Sweet Potato,KG,Rs 100.00,Rs 120.00,Rs 110.00
Barela,KG,Rs 100.00,Rs 120.00,Rs 110.00
Arum,KG,Rs 60.00,Rs 70.00,Rs 65.00
Christophine,KG,Rs 30.00,Rs 40.00,Rs 35.00
Brd Leaf Mustard,KG,Rs 200.00,Rs 250.00,Rs 228.00
Spinach Leaf,KG,Rs 250.00,Rs 300.00,Rs 274.00
Mustard Leaf,KG,Rs 140.00,Rs 150.00,Rs 145.00
Onion Green,KG,Rs 300.00,Rs 350.00,Rs 324.00
Mushroom(Kanya),KG,Rs 120.00,Rs 150.00,Rs 135.00
Mushroom(Button),KG,Rs 450.00,Rs 500.00,Rs 472.00
Asparagus,KG,Rs 500.00,Rs 600.00,Rs 550.00
Brocauli,KG,Rs 100.00,Rs 120.00,Rs 110.00
Sugarbeet,KG,Rs 90.00,Rs 100.00,Rs 95.00
Apple(Jholey),KG,Rs 180.00,Rs 220.00,Rs 197.50
Apple(Fuji),KG,Rs 260.00,Rs 300.00,Rs 280.00
Banana,Per Dozen,Rs 150.00,Rs 160.00,Rs 155.00
Lime,KG,Rs 220.00,Rs 240.00,Rs 230.00
Pomegranate,KG,Rs 380.00,Rs 400.00,Rs 390.00
Grapes(Black),KG,Rs 400.00,Rs 430.00,Rs 416.67
Orange(Indian),KG,Rs 100.00,Rs 120.00,Rs 110.00
Water Melon(Green),KG,Rs 80.00,Rs 90.00,Rs 85.00
Sweet Orange,KG,Rs 110.00,Rs 130.00,Rs 120.00
Mandarin,KG,Rs 280.00,Rs 300.00,Rs 290.00
Pineapple,1 Pc,Rs 180.00,Rs 200.00,Rs 190.00
Cucumber(Local),KG,Rs 90.00,Rs 120.00,Rs 106.25
Cucumber(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 55.00
Lemon,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pear(Local),KG,Rs 250.00,Rs 280.00,Rs 263.33
