commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 65.00,Rs 70.00,Rs 68.00
Tomato Small(Local),KG,Rs 42.00,Rs 50.00,Rs 47.00
Tomato Small(Tunnel),KG,Rs 55.00,Rs 65.00,Rs 60.00
Potato Red,KG,Rs 70.00,Rs 75.00,Rs 73.00
Potato Red(Indian),KG,Rs 64.00,Rs 66.00,Rs 65.00
Potato White,KG,Rs 60.00,Rs 65.00,Rs 63.00
Onion Dry (Indian),KG,Rs 115.00,Rs 120.00,Rs 118.00
Onion Dry (Chinese),KG,Rs 95.00,Rs 100.00,Rs 98.00
Carrot(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Cabbage(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Cauli Local,KG,Rs 70.00,Rs 80.00,Rs 75.00
Raddish Red,KG,Rs 45.00,Rs 50.00,Rs 48.00
Raddish White(Local),KG,Rs 10.00,Rs 15.00,Rs 12.00
Raddish White(Hybrid),KG,Rs 15.00,Rs 20.00,Rs 18.00
Brinjal Long,KG,Rs 40.00,Rs 50.00,Rs 45.00
Brinjal Round,KG,Rs 45.00,Rs 50.00,Rs 48.00
Cow pea(Long),KG,Rs 100.00,Rs 120.00,Rs 113.00
Cowpea(Short),KG,Rs 60.00,Rs 70.00,Rs 65.00
Green Peas,KG,Rs 120.00,Rs 130.00,Rs 125.00
French Bean(Local),KG,Rs 55.00,Rs 65.00,Rs 59.00
French Bean(Hybrid),KG,Rs 65.00,Rs 70.00,Rs 68.00
Sword Bean,KG,Rs 55.00,Rs 60.00,Rs 58.00
Bitter Gourd,KG,Rs 90.00,Rs 100.00,Rs 95.00
Bottle Gourd,KG,Rs 55.00,Rs 60.00,Rs 58.00
Pointed Gourd(Local),KG,Rs 80.00,Rs 90.00,Rs 87.00
Pointed Gourd(Terai),KG,Rs 90.00,Rs 100.00,Rs 95.00
Smooth Gourd,KG,Rs 60.00,Rs 70.00,Rs 67.00
Pumpkin,KG,Rs 18.00,Rs 20.00,Rs 19.00
Squash(Long),KG,Rs 55.00,Rs 60.00,Rs 58.00
Squash(Round),KG,Rs 55.00,Rs 60.00,Rs 58.00
Okara,KG,Rs 90.00,Rs 100.00,Rs 97.00
Sweet Potato,KG,Rs 60.00,Rs 70.00,Rs 65.00
Barela,KG,Rs 30.00,Rs 40.00,Rs 35.00
Arum,KG,Rs 55.00,Rs 60.00,Rs 58.00
Christophine,KG,Rs 10.00,Rs 12.00,Rs 11.00
Brd Leaf Mustard,KG,Rs 15.00,Rs 20.00,Rs 18.00
Spinach Leaf,KG,Rs 80.00,Rs 90.00,Rs 87.00
Cress Leaf,KG,Rs 80.00,Rs 90.00,Rs 87.00
Mustard Leaf,KG,Rs 50.00,Rs 60.00,Rs 55.00
Fenugreek Leaf,KG,Rs 80.00,Rs 90.00,Rs 87.00
