commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 30.00,Rs 40.00,Rs 35.00
Tomato Small(Local),KG,Rs 20.00,Rs 30.00,Rs 25.00
Tomato Small(Tunnel),KG,Rs 50.00,Rs 55.00,Rs 52.40
Potato Red,KG,Rs 45.00,Rs 48.00,Rs 46.50
Potato Red(Indian),KG,Rs 28.00,Rs 30.00,Rs 29.20
Potato Red(Mude),KG,Rs 45.00,Rs 48.00,Rs 46.80
Potato White,KG,Rs 30.00,Rs 32.00,Rs 31.00
Onion Dry (Indian),KG,Rs 48.00,Rs 50.00,Rs 49.00
Carrot(Local),KG,Rs 80.00,Rs 90.00,Rs 86.67
Cabbage(Local),KG,Rs 25.00,Rs 35.00,Rs 30.00
Cauli Local,KG,Rs 60.00,Rs 80.00,Rs 70.00
Raddish White(Local),KG,Rs 12.00,Rs 16.00,Rs 14.00
Raddish White(Hybrid),KG,Rs 12.00,Rs 16.00,Rs 14.40
Brinjal Long,KG,Rs 25.00,Rs 35.00,Rs 30.00
Brinjal Round,KG,Rs 40.00,Rs 50.00,Rs 45.00
Cow pea(Long),KG,Rs 60.00,Rs 70.00,Rs 66.67
French Bean(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
French Bean(Hybrid),KG,Rs 60.00,Rs 70.00,Rs 65.00
Sword Bean,KG,Rs 140.00,Rs 150.00,Rs 145.00
Soyabean Green,KG,Rs 110.00,Rs 130.00,Rs 120.00
Bitter Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Bottle Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Pointed Gourd(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Pointed Gourd(Terai),KG,Rs 50.00,Rs 60.00,Rs 55.00
Snake Gourd,KG,Rs 25.00,Rs 30.00,Rs 28.33
Smooth Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Sponge Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pumpkin,KG,Rs 30.00,Rs 35.00,Rs 32.50
