commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 30.00,Rs 40.00,Rs 35.00
Tomato Big(Indian),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Small(Local),KG,Rs 20.00,Rs 25.00,Rs 22.33
Tomato Small(Terai),KG,Rs 25.00,Rs 45.00,Rs 35.00
Potato Red,KG,Rs 30.00,Rs 37.00,Rs 34.25
Potato Red(Indian),KG,Rs 32.00,Rs 38.00,Rs 35.25
Onion Dry (Indian),KG,Rs 32.00,Rs 38.00,Rs 35.25
Carrot(Local),KG,Rs 30.00,Rs 40.00,Rs 35.00
Carrot(Terai),KG,Rs 15.00,Rs 25.00,Rs 20.00
Cabbage(Local),KG,Rs 10.00,Rs 15.00,Rs 12.33
Cabbage,KG,Rs 15.00,Rs 20.00,Rs 17.67
Cauli Local,KG,Rs 40.00,Rs 50.00,Rs 45.00
Raddish Red,KG,Rs 35.00,Rs 45.00,Rs 40.00
Raddish White(Local),KG,Rs 15.00,Rs 20.00,Rs 17.67
Raddish White(Hybrid),KG,Rs 20.00,Rs 30.00,Rs 25.00
Brinjal Long,KG,Rs 25.00,Rs 30.00,Rs 27.67
Brinjal Round,KG,Rs 40.00,Rs 50.00,Rs 45.00
Cow pea(Long),KG,Rs 70.00,Rs 80.00,Rs 75.00
Green Peas,KG,Rs 90.00,Rs 100.00,Rs 95.00
French Bean(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
French Bean(Hybrid),KG,Rs 60.00,Rs 70.00,Rs 65.00
Sword Bean,KG,Rs 80.00,Rs 90.00,Rs 85.00
Soyabean Green,KG,Rs 130.00,Rs 150.00,Rs 140.00
Bitter Gourd,KG,Rs 20.00,Rs 30.00,Rs 25.00
Bottle Gourd,KG,Rs 10.00,Rs 20.00,Rs 15.00
Pointed Gourd(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Pointed Gourd(Terai),KG,Rs 40.00,Rs 50.00,Rs 45.00
Snake Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Smooth Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Sponge Gourd,KG,Rs 70.00,Rs 80.00,Rs 75.00
Pumpkin,KG,Rs 40.00,Rs 50.00,Rs 45.00
Squash(Long),KG,Rs 10.00,Rs 20.00,Rs 15.00
Squash(Round),KG,Rs 10.00,Rs 20.00,Rs 15.00
Turnip,KG,Rs 70.00,Rs 80.00,Rs 75.00
Okara,KG,Rs 40.00,Rs 50.00,Rs 45.00
Sweet Potato,KG,Rs 50.00,Rs 60.00,Rs 55.00
Barela,KG,Rs 40.00,Rs 50.00,Rs 45.00
Arum,KG,Rs 80.00,Rs 90.00,Rs 85.00
Christophine,KG,Rs 40.00,Rs 50.00,Rs 45.00
Brd Leaf Mustard,KG,Rs 50.00,Rs 60.00,Rs 55.00
Spinach Leaf,KG,Rs 90.00,Rs 100.00,Rs 95.00
Cress Leaf,KG,Rs 90.00,Rs 100.00,Rs 95.00
Mustard Leaf,KG,Rs 20.00,Rs 35.00,Rs 27.67
Fenugreek Leaf,KG,Rs 90.00,Rs 100.00,Rs 95.00
Onion Green,KG,Rs 40.00,Rs 50.00,Rs 45.00
Bakula,KG,Rs 45.00,Rs 50.00,Rs 47.67
Yam,KG,Rs 90.00,Rs 100.00,Rs 95.00
Mushroom(Kanya),KG,Rs 180.00,Rs 220.00,Rs 202.50
Mushroom(Button),KG,Rs 300.00,Rs 350.00,Rs 327.50
Asparagus,KG,Rs 300.00,Rs 600.00,Rs 450.00
Neuro,KG,Rs 40.00,Rs 50.00,Rs 45.00
Brocauli,KG,Rs 90.00,Rs 100.00,Rs 95.00
Sugarbeet,KG,Rs 50.00,Rs 60.00,Rs 55.00
Drumstick,KG,Rs 80.00,Rs 100.00,Rs 90.00
Bauhania flower,KG,Rs 200.00,Rs 250.00,Rs 227.50
Red Cabbbage,KG,Rs 40.00,Rs 60.00,Rs 50.00
Lettuce,KG,Rs 55.00,Rs 65.00,Rs 60.00
Knolkhol,KG,Rs 50.00,Rs 60.00,Rs 55.00
Celery,KG,Rs 150.00,Rs 200.00,Rs 176.67
Parseley,KG,Rs 250.00,Rs 300.00,Rs 280.00
Fennel Leaf,KG,Rs 100.00,Rs 120.00,Rs 110.00
Mint,KG,Rs 200.00,Rs 250.00,Rs 228.00
Turnip A,KG,Rs 40.00,Rs 50.00,Rs 45.00
Tamarind,KG,Rs 160.00,Rs 170.00,Rs 165.00
Bamboo Shoot,KG,Rs 90.00,Rs 100.00,Rs 95.00
Tofu,KG,Rs 110.00,Rs 140.00,Rs 125.00
Gundruk,KG,Rs 300.00,Rs 350.00,Rs 326.67
Apple(Jholey),KG,Rs 230.00,Rs 250.00,Rs 240.00
Apple(Fuji),KG,Rs 300.00,Rs 340.00,Rs 323.33
Banana,Per Dozen,Rs 140.00,Rs 160.00,Rs 150.00
Lime,KG,Rs 280.00,Rs 290.00,Rs 285.00
Pomegranate,KG,Rs 300.00,Rs 350.00,Rs 326.67
Grapes(Green),KG,Rs 180.00,Rs 200.00,Rs 190.00
Grapes(Black),KG,Rs 230.00,Rs 250.00,Rs 240.00
Orange
