commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 40.00,Rs 50.00,Rs 46.00
Tomato Big(Indian),KG,Rs 40.00,Rs 50.00,Rs 45.00
Tomato Small(Local),KG,Rs 10.00,Rs 15.00,Rs 13.00
Tomato Small(Tunnel),KG,Rs 15.00,Rs 20.00,Rs 18.00
Tomato Small(Indian),KG,Rs 10.00,Rs 15.00,Rs 12.50
Tomato Small(Terai),KG,Rs 18.00,Rs 25.00,Rs 21.00
Potato Red,KG,Rs 26.00,Rs 28.00,Rs 27.00
Potato Red(Indian),KG,Rs 25.00,Rs 26.00,Rs 25.67
Potato White,KG,Rs 19.00,Rs 20.00,Rs 19.67
Onion Dry (Indian),KG,Rs 37.00,Rs 39.00,Rs 38.00
Carrot(Local),KG,Rs 20.00,Rs 25.00,Rs 23.00
Carrot(Terai),KG,Rs 15.00,Rs 20.00,Rs 17.50
Cabbage(Local),KG,Rs 15.00,Rs 20.00,Rs 17.50
Cabbage(Terai),KG,Rs 15.00,Rs 20.00,Rs 17.50
Cabbage,KG,Rs 15.00,Rs 20.00,Rs 17.50
Cauli Local,KG,Rs 20.00,Rs 30.00,Rs 25.00
Cauli Local(Jyapu),KG,Rs 30.00,Rs 40.00,Rs 35.00
Cauli Terai,KG,Rs 15.00,Rs 25.00,Rs 20.00
Raddish Red,KG,Rs 70.00,Rs 80.00,Rs 76.67
Raddish White(Local),KG,Rs 15.00,Rs 20.00,Rs 17.50
Raddish White(Hybrid),KG,Rs 25.00,Rs 30.00,Rs 28.33
Brinjal Long,KG,Rs 50.00,Rs 60.00,Rs 56.00
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 56.00
Green Peas,KG,Rs 50.00,Rs 60.00,Rs 55.00
French Bean(Local),KG,Rs 40.00,Rs 50.00,Rs 46.00
French Bean(Hybrid),KG,Rs 60.00,Rs 70.00,Rs 65.00
French Bean(Rajma),KG,Rs 90.00,Rs 100.00,Rs 96.67
Sword Bean,KG,Rs 50.00,Rs 60.00,Rs 55.00
Bitter Gourd,KG,Rs 100.00,Rs 110.00,Rs 106.67
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 56.67
Pumpkin,KG,Rs 30.00,Rs 40.00,Rs 35.00
Squash(Long),KG,Rs 20.00,Rs 25.00,Rs 22.50
Squash(Round),KG,Rs 20.00,Rs 25.00,Rs 22.50
Turnip,KG,Rs 40.00,Rs 50.00,Rs 46.67
Okara,KG,Rs 110.00,Rs 120.00,Rs 116.00
Sweet Potato,KG,Rs 70.00,Rs 80.00,Rs 76.67
Barela,KG,Rs 50.00,Rs 60.00,Rs 56.67
Arum,KG,Rs 40.00,Rs 50.00,Rs 45.00
Christophine,KG,Rs 40.00,Rs 45.00,Rs 42.50
Brd Leaf Mustard,KG,Rs 40.00,Rs 50.00,Rs 46.67
Spinach Leaf,KG,Rs 50.00,Rs 60.00,Rs 56.67
Cress Leaf,KG,Rs 50.00,Rs 60.00,Rs 56.67
Mustard Leaf,KG,Rs 40.00,Rs 50.00,Rs 45.00
