commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 70.00,Rs 80.00,Rs 75.00
Tomato Big(Indian),KG,Rs 70.00,Rs 80.00,Rs 76.67
Tomato Small(Local),KG,Rs 50.00,Rs 60.00,Rs 56.00
Tomato Small(Tunnel),KG,Rs 60.00,Rs 70.00,Rs 66.00
Tomato Small(Indian),KG,Rs 60.00,Rs 70.00,Rs 66.67
Potato Red,KG,Rs 70.00,Rs 72.00,Rs 71.00
Potato Red(Indian),KG,Rs 40.00,Rs 45.00,Rs 43.33
Onion Dry (Indian),KG,Rs 58.00,Rs 62.00,Rs 60.40
Carrot(Local),KG,Rs 110.00,Rs 120.00,Rs 116.67
Carrot(Terai),KG,Rs 80.00,Rs 90.00,Rs 86.67
Cabbage(Local),KG,Rs 30.00,Rs 40.00,Rs 35.00
Cauli Local,KG,Rs 100.00,Rs 120.00,Rs 110.00
Raddish Red,KG,Rs 50.00,Rs 60.00,Rs 56.67
Raddish White(Local),KG,Rs 50.00,Rs 60.00,Rs 56.67
Raddish White(Hybrid),KG,Rs 60.00,Rs 70.00,Rs 66.67
Brinjal Long,KG,Rs 50.00,Rs 60.00,Rs 56.67
Brinjal Round,KG,Rs 60.00,Rs 70.00,Rs 66.67
Cow pea(Long),KG,Rs 130.00,Rs 140.00,Rs 135.00
Cowpea(Short),KG,Rs 150.00,Rs 160.00,Rs 156.67
Green Peas,KG,Rs 250.00,Rs 300.00,Rs 282.50
French Bean(Local),KG,Rs 120.00,Rs 140.00,Rs 130.00
French Bean(Hybrid),KG,Rs 120.00,Rs 140.00,Rs 130.00
French Bean(Rajma),KG,Rs 110.00,Rs 130.00,Rs 120.00
Sword Bean,KG,Rs 110.00,Rs 120.00,Rs 116.67
Bitter Gourd,KG,Rs 100.00,Rs 120.00,Rs 110.00
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 56.67
Pointed Gourd(Local),KG,Rs 120.00,Rs 130.00,Rs 126.67
Pointed Gourd(Terai),KG,Rs 120.00,Rs 130.00,Rs 125.00
Snake Gourd,KG,Rs 50.00,Rs 60.00,Rs 56.67
Smooth Gourd,KG,Rs 90.00,Rs 100.00,Rs 96.67
Pumpkin,KG,Rs 25.00,Rs 30.00,Rs 27.50
Squash(Long),KG,Rs 40.00,Rs 50.00,Rs 46.67
Squash(Round),KG,Rs 50.00,Rs 60.00,Rs 56.67
Turnip,KG,Rs 70.00,Rs 80.00,Rs 76.67
Okara,KG,Rs 100.00,Rs 120.00,Rs 110.00
Sweet Potato,KG,Rs 70.00,Rs 80.00,Rs 76.67
Barela,KG,Rs 50.00,Rs 60.00,Rs 56.67
Arum,KG,Rs 50.00,Rs 60.00,Rs 56.67
Christophine,KG,Rs 20.00,Rs 25.00,Rs 22.50
Brd Leaf Mustard,KG,Rs 70.00,Rs 80.00,Rs 76.00
Spinach Leaf,KG,Rs 180.00,Rs 200.00,Rs 193.33
Cress Leaf,KG,Rs 180.00,Rs 200.00,Rs 193.33
Mustard Leaf,KG,Rs 50.00,Rs 60.00,Rs 56.67
Fenugreek Leaf,KG,Rs 180.00,Rs 200.00,Rs 193.33
Onion Green,KG,Rs 90.00,Rs 100.00,Rs 96.67
Yam,KG,Rs 130.00,Rs 140.00,Rs 135.00
Mushroom(Kanya),KG,Rs 110.00,Rs 130.00,Rs 122.00
Mushroom(Button),KG,Rs 300.00,Rs 350.00,Rs 330.00
Asparagus,KG,Rs 999.99,Rs 999.99,Rs 999.99
Brocauli,KG,Rs 140.00,Rs 150.00,Rs 146.67
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 76.67
