commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Big(Indian),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Small(Local),KG,Rs 35.00,Rs 45.00,Rs 39.00
Tomato Small(Tunnel),KG,Rs 35.00,Rs 45.00,Rs 39.00
Tomato Small(Indian),KG,Rs 40.00,Rs 50.00,Rs 45.00
Tomato Small(Terai),KG,Rs 40.00,Rs 50.00,Rs 45.00
Potato Red,KG,Rs 38.00,Rs 42.00,Rs 40.00
Potato Red(Indian),KG,Rs 30.00,Rs 35.00,Rs 33.00
Potato White,KG,Rs 28.00,Rs 30.00,Rs 29.00
Onion Dry (Indian),KG,Rs 60.00,Rs 65.00,Rs 63.00
Carrot(Local),KG,Rs 110.00,Rs 120.00,Rs 115.00
Carrot(Terai),KG,Rs 70.00,Rs 80.00,Rs 75.00
Cabbage(Local),KG,Rs 25.00,Rs 30.00,Rs 28.00
Cabbage(Terai),KG,Rs 20.00,Rs 25.00,Rs 23.00
Cabbage,KG,Rs 30.00,Rs 35.00,Rs 33.00
Cauli Local,KG,Rs 25.00,Rs 35.00,Rs 30.00
Cauli Local(Jyapu),KG,Rs 40.00,Rs 45.00,Rs 43.00
Cauli Terai,KG,Rs 20.00,Rs 25.00,Rs 23.00
Raddish Red,KG,Rs 35.00,Rs 40.00,Rs 38.00
Raddish White(Local),KG,Rs 10.00,Rs 15.00,Rs 13.00
Raddish White(Hybrid),KG,Rs 15.00,Rs 20.00,Rs 18.00
Brinjal Long,KG,Rs 35.00,Rs 40.00,Rs 38.00
Brinjal Round,KG,Rs 35.00,Rs 40.00,Rs 38.00
Green Peas,KG,Rs 45.00,Rs 50.00,Rs 48.00
French Bean(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
French Bean(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 55.00
Sword Bean,KG,Rs 35.00,Rs 40.00,Rs 38.00
Bitter Gourd,KG,Rs 100.00,Rs 110.00,Rs 105.00
Bottle Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Pumpkin,KG,Rs 25.00,Rs 30.00,Rs 28.00
Squash(Long),KG,Rs 25.00,Rs 30.00,Rs 28.00
Squash(Round),KG,Rs 45.00,Rs 50.00,Rs 48.00
Turnip,KG,Rs 70.00,Rs 80.00,Rs 75.00
Okara,KG,Rs 70.00,Rs 80.00,Rs 77.00
Sweet Potato,KG,Rs 70.00,Rs 80.00,Rs 77.00
Barela,KG,Rs 50.00,Rs 60.00,Rs 57.00
Arum,KG,Rs 50.00,Rs 60.00,Rs 55.00
Christophine,KG,Rs 15.00,Rs 20.00,Rs 18.00
Brd Leaf Mustard,KG,Rs 40.00,Rs 50.00,Rs 47.00
Spinach Leaf,KG,Rs 70.00,Rs 80.00,Rs 77.00
Cress Leaf,KG,Rs 90.00,Rs 100.00,Rs 97.00
Mustard Leaf,KG,Rs 50.00,Rs 60.00,Rs 57.00
Fenugreek Leaf,KG,Rs 70.00,Rs 80.00,Rs 77.00
Onion Green,KG,Rs 50.00,Rs 60.00,Rs 57.00
Bakula,KG,Rs 100.00,Rs 110.00,Rs 107.00
Yam,KG,Rs 50.00,Rs 60.00,Rs 56.00
Mushroom(Kanya),KG,Rs 120.00,Rs 150.00,Rs 137.00
Mushroom(Button),KG,Rs 250.00,Rs 280.00,Rs 263.00
Brocauli,KG,Rs 35.00,Rs 40.00,Rs 38.00
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 77.00
Red Cabbbage,KG,Rs 150.00,Rs 170.00,Rs 160.00
Lettuce,KG,Rs 50.00,Rs 60.00,Rs 57.00
Knolkhol,KG,Rs 50.00,Rs 60.00,Rs 57.00
Celery,KG,Rs 220.00,Rs 250.00,Rs 235.00
Parseley,KG,Rs 380.00,Rs 400.00,Rs 390.00
Fennel Leaf,KG,Rs 80.00,Rs 90.00,Rs 87.00
Mint,KG,Rs 220.00,Rs 250.00,Rs 235.00
Turnip A,KG,Rs 70.00,Rs 80.00,Rs 75.00
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 147.00
Bamboo Shoot,KG,Rs 70.00,Rs 80.00,Rs 77.00
Tofu,KG,Rs 70.00,Rs 80.00,Rs 77.00
Gundruk,KG,Rs 220.00,Rs 230.00,Rs 225.00
Apple(Jholey),KG,Rs 190.00,Rs 200.00,Rs 195.00
Apple(Fuji),KG,Rs 290.00,Rs 300.00,Rs 295.00
Banana,Per Dozen,Rs 90.00,Rs 100.00,Rs 95.00
Lime,KG,Rs 100.00,Rs 110.00,Rs 107.00
Pomegranate,KG,Rs 280.00,Rs 300.00,Rs 290.00
Grapes(Green),KG,Rs 200.00,Rs 220.00,Rs 210.00
Grapes(Black),KG,Rs 350.00,Rs 360.00,Rs 355.00
Orange(Nepali),KG,Rs 90.00,Rs 100.00,Rs 95.00
Orange(Indian),KG,Rs 70.00,Rs 80.00,Rs 75.00
Water Melon(Green),KG,Rs 40.00,Rs 50.00,Rs 47.00
Sweet Orange,KG,Rs 150.00,Rs 160.00,Rs 155.00
Pineapple,1 Pc,Rs 120.00,Rs 130.00,Rs 125.00
Cucumber(Local),KG,Rs 80.00,Rs 90.00,Rs 87.00
Cucumber(Hybrid),KG,Rs 40.00,Rs 50.00,Rs 47.00
Pear(Chinese),KG,Rs 250.00,Rs 260.00,Rs 255.00
Papaya(Indian),KG,Rs 90.00,Rs 100.00,Rs 95.00
Guava,KG,Rs 100.00,Rs 110.00,Rs 105.00
Mombin,KG,Rs 30.00,Rs 40.00,Rs 35.00
Kinnow,KG,Rs 70.00,Rs 80.00,Rs 75.00
Strawberry,KG,Rs 500.00,Rs 550.00,Rs 525.00
Kiwi,KG,Rs 220.00,Rs 250.00,Rs 235.00
Ginger,KG,Rs 50.00,Rs 60.00,Rs 55.00
Chilli Dry,KG,Rs 320.00,Rs 330.00,Rs 325.00
Chilli Green,KG,Rs 80.00,Rs 90.00,Rs 87.00
Chilli Green(Bullet),KG,Rs 90.00,Rs 100.00,Rs 97.00
Chilli Green(Machhe),KG,Rs 70.00,Rs 80.00,Rs 77.00
Chilli Green(Akbare),KG,Rs 350.00,Rs 380.00,Rs 365.00
Capsicum,KG,Rs 60.00,Rs 70.00,Rs 65.00
Garlic Green,KG,Rs 130.00,Rs 140.00,Rs 135.00
Coriander Green,KG,Rs 90.00,Rs 100.00,Rs 95.00
Garlic Dry Chinese,KG,Rs 190.00,Rs 200.00,Rs 196.00
Fish Fresh(Rahu),KG,Rs 270.00,Rs 280.00,Rs 275.00
Fish Fresh(Bachuwa),KG,Rs 200.00,Rs 210.00,Rs 205.00
Fish Fresh(Chhadi),KG,Rs 200.00,Rs 210.00,Rs 205.00
Fish Fresh(Mungari),KG,Rs 260.00,Rs 270.00,Rs 265.00
