commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 40.00,Rs 50.00,Rs 46.00
Tomato Big(Indian),KG,Rs 40.00,Rs 50.00,Rs 45.00
Tomato Small(Local),KG,Rs 30.00,Rs 40.00,Rs 35.00
Tomato Small(Tunnel),KG,Rs 45.00,Rs 55.00,Rs 49.00
Potato Red,KG,Rs 48.00,Rs 52.00,Rs 50.00
Potato Red(Indian),KG,Rs 34.00,Rs 36.00,Rs 35.00
Potato White,KG,Rs 40.00,Rs 42.00,Rs 41.20
Onion Dry (Indian),KG,Rs 35.00,Rs 38.00,Rs 36.40
Carrot(Local),KG,Rs 90.00,Rs 100.00,Rs 96.00
Cabbage(Local),KG,Rs 30.00,Rs 40.00,Rs 35.00
Cauli Local,KG,Rs 30.00,Rs 40.00,Rs 35.00
Cauli Local(Jyapu),KG,Rs 40.00,Rs 50.00,Rs 45.00
Raddish Red,KG,Rs 40.00,Rs 50.00,Rs 46.67
Raddish White(Local),KG,Rs 25.00,Rs 30.00,Rs 28.00
Raddish White(Hybrid),KG,Rs 40.00,Rs 45.00,Rs 43.33
Brinjal Long,KG,Rs 30.00,Rs 40.00,Rs 35.00
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 56.67
Cow pea(Long),KG,Rs 80.00,Rs 90.00,Rs 86.67
Cowpea(Short),KG,Rs 50.00,Rs 60.00,Rs 56.00
Green Peas,KG,Rs 120.00,Rs 130.00,Rs 125.00
French Bean(Local),KG,Rs 80.00,Rs 90.00,Rs 86.00
French Bean(Hybrid),KG,Rs 90.00,Rs 100.00,Rs 95.00
French Bean(Rajma),KG,Rs 100.00,Rs 120.00,Rs 110.00
Sword Bean,KG,Rs 80.00,Rs 90.00,Rs 85.00
Bitter Gourd,KG,Rs 70.00,Rs 80.00,Rs 76.00
Bottle Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Pointed Gourd(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Pointed Gourd(Terai),KG,Rs 50.00,Rs 60.00,Rs 56.67
Snake Gourd,KG,Rs 50.00,Rs 60.00,Rs 56.67
Smooth Gourd,KG,Rs 70.00,Rs 80.00,Rs 76.67
Pumpkin,KG,Rs 30.00,Rs 40.00,Rs 35.00
Squash(Long),KG,Rs 30.00,Rs 40.00,Rs 36.00
Squash(Round),KG,Rs 30.00,Rs 40.00,Rs 35.00
Turnip,KG,Rs 50.00,Rs 60.00,Rs 55.00
Okara,KG,Rs 70.00,Rs 80.00,Rs 76.00
Sweet Potato,KG,Rs 60.00,Rs 70.00,Rs 63.33
Barela,KG,Rs 40.00,Rs 50.00,Rs 45.00
Christophine,KG,Rs 20.00,Rs 25.00,Rs 23.33
Brd Leaf Mustard,KG,Rs 60.00,Rs 70.00,Rs 66.67
Spinach Leaf,KG,Rs 100.00,Rs 120.00,Rs 113.33
Cress Leaf,KG,Rs 100.00,Rs 120.00,Rs 113.33
Mustard Leaf,KG,Rs 40.00,Rs 50.00,Rs 46.67
Fenugreek Leaf,KG,Rs 100.00,Rs 120.00,Rs 113.33
