commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 60.00,Rs 70.00,Rs 65.00
Tomato Small(Local),KG,Rs 18.00,Rs 22.00,Rs 20.40
Tomato Small(Tunnel),KG,Rs 22.00,Rs 27.00,Rs 25.20
Potato Red,KG,Rs 52.00,Rs 55.00,Rs 53.60
Potato Red(Indian),KG,Rs 28.00,Rs 30.00,Rs 29.00
Potato Red(Mude),KG,Rs 44.00,Rs 46.00,Rs 45.00
Potato White,KG,Rs 34.00,Rs 35.00,Rs 34.50
Onion Dry (Indian),KG,Rs 45.00,Rs 48.00,Rs 46.40
Carrot(Local),KG,Rs 120.00,Rs 140.00,Rs 130.00
Cabbage(Local),KG,Rs 35.00,Rs 45.00,Rs 40.00
Cauli Local,KG,Rs 60.00,Rs 70.00,Rs 65.00
Raddish Red,KG,Rs 40.00,Rs 50.00,Rs 45.00
Raddish White(Local),KG,Rs 15.00,Rs 20.00,Rs 18.33
Raddish White(Hybrid),KG,Rs 20.00,Rs 25.00,Rs 22.50
Brinjal Long,KG,Rs 20.00,Rs 30.00,Rs 25.00
Brinjal Round,KG,Rs 30.00,Rs 40.00,Rs 35.00
Cow pea(Long),KG,Rs 20.00,Rs 30.00,Rs 25.00
Cowpea(Short),KG,Rs 80.00,Rs 90.00,Rs 86.67
French Bean(Local),KG,Rs 40.00,Rs 50.00,Rs 46.67
French Bean(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 55.00
French Bean(Rajma),KG,Rs 80.00,Rs 90.00,Rs 85.00
Sword Bean,KG,Rs 150.00,Rs 160.00,Rs 155.00
Soyabean Green,KG,Rs 60.00,Rs 70.00,Rs 66.67
Bitter Gourd,KG,Rs 15.00,Rs 25.00,Rs 20.00
Bottle Gourd,KG,Rs 20.00,Rs 30.00,Rs 24.00
Pointed Gourd(Local),KG,Rs 60.00,Rs 70.00,Rs 66.67
Pointed Gourd(Terai),KG,Rs 60.00,Rs 70.00,Rs 66.67
Snake Gourd,KG,Rs 20.00,Rs 30.00,Rs 26.67
Smooth Gourd,KG,Rs 15.00,Rs 20.00,Rs 18.25
Sponge Gourd,KG,Rs 30.00,Rs 35.00,Rs 32.50
Pumpkin,KG,Rs 35.00,Rs 40.00,Rs 38.33
Squash(Round),KG,Rs 30.00,Rs 40.00,Rs 36.67
Okara,KG,Rs 25.00,Rs 32.00,Rs 28.40
Arum,KG,Rs 50.00,Rs 60.00,Rs 56.67
Christophine,KG,Rs 25.00,Rs 35.00,Rs 29.00
Brd Leaf Mustard,KG,Rs 80.00,Rs 90.00,Rs 86.67
Spinach Leaf,KG,Rs 80.00,Rs 90.00,Rs 86.67
Cress Leaf,KG,Rs 140.00,Rs 150.00,Rs 145.00
Mustard Leaf,KG,Rs 50.00,Rs 60.00,Rs 56.67
Onion Green,KG,Rs 140.00,Rs 150.00,Rs 145.00
Mushroom(Kanya),KG,Rs 220.00,Rs 250.00,Rs 234.00
Mushroom(Button),KG,Rs 400.00,Rs 425.00,Rs 415.00
Neuro,KG,Rs 80.00,Rs 90.00,Rs 86.67
Brocauli,KG,Rs 140.00,Rs 150.00,Rs 146.67
Sugarbeet,KG,Rs 130.00,Rs 140.00,Rs 136.67
