commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 60.00,Rs 70.00,Rs 65.00
Tomato Big(Indian),KG,Rs 60.00,Rs 70.00,Rs 65.00
Tomato Small(Local),KG,Rs 30.00,Rs 40.00,Rs 34.00
Tomato Small(Tunnel),KG,Rs 35.00,Rs 45.00,Rs 39.00
Potato Red,KG,Rs 60.00,Rs 65.00,Rs 63.00
Potato Red(Indian),KG,Rs 54.00,Rs 58.00,Rs 56.00
Potato White,KG,Rs 40.00,Rs 45.00,Rs 43.00
Onion Dry (Indian),KG,Rs 80.00,Rs 90.00,Rs 85.00
Onion Dry (Chinese),KG,Rs 60.00,Rs 70.00,Rs 65.00
Carrot(Local),KG,Rs 80.00,Rs 90.00,Rs 85.00
Cabbage(Local),KG,Rs 22.00,Rs 28.00,Rs 25.00
Cabbage(Terai),KG,Rs 20.00,Rs 25.00,Rs 23.00
Cabbage,KG,Rs 25.00,Rs 30.00,Rs 28.00
Cauli Local,KG,Rs 20.00,Rs 30.00,Rs 25.00
Cauli Local(Jyapu),KG,Rs 30.00,Rs 40.00,Rs 35.00
Cauli Terai,KG,Rs 15.00,Rs 20.00,Rs 18.00
Raddish Red,KG,Rs 25.00,Rs 30.00,Rs 28.00
Raddish White(Local),KG,Rs 8.00,Rs 10.00,Rs 9.00
Raddish White(Hybrid),KG,Rs 15.00,Rs 20.00,Rs 18.00
Brinjal Long,KG,Rs 30.00,Rs 40.00,Rs 35.00
Brinjal Round,KG,Rs 35.00,Rs 40.00,Rs 38.00
Cowpea(Short),KG,Rs 45.00,Rs 50.00,Rs 48.00
Green Peas,KG,Rs 70.00,Rs 80.00,Rs 77.00
French Bean(Local),KG,Rs 30.00,Rs 40.00,Rs 37.00
French Bean(Hybrid),KG,Rs 35.00,Rs 40.00,Rs 38.00
Sword Bean,KG,Rs 40.00,Rs 50.00,Rs 45.00
Bitter Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Bottle Gourd,KG,Rs 25.00,Rs 35.00,Rs 30.00
Pointed Gourd(Local),KG,Rs 70.00,Rs 80.00,Rs 77.00
Pointed Gourd(Terai),KG,Rs 70.00,Rs 80.00,Rs 75.00
Pumpkin,KG,Rs 25.00,Rs 30.00,Rs 28.00
Squash(Long),KG,Rs 12.00,Rs 18.00,Rs 15.00
Squash(Round),KG,Rs 35.00,Rs 40.00,Rs 38.00
Turnip,KG,Rs 70.00,Rs 80.00,Rs 75.00
Okara,KG,Rs 90.00,Rs 100.00,Rs 97.00
Sweet Potato,KG,Rs 60.00,Rs 70.00,Rs 63.00
Arum,KG,Rs 40.00,Rs 50.00,Rs 45.00
Christophine,KG,Rs 15.00,Rs 20.00,Rs 18.00
Brd Leaf Mustard,KG,Rs 25.00,Rs 30.00,Rs 28.00
Spinach Leaf,KG,Rs 90.00,Rs 100.00,Rs 97.00
Cress Leaf,KG,Rs 150.00,Rs 160.00,Rs 155.00
Mustard Leaf,KG,Rs 50.00,Rs 60.00,Rs 55.00
Fenugreek Leaf,KG,Rs 90.00,Rs 100.00,Rs 95.00
Onion Green,KG,Rs 30.00,Rs 40.00,Rs 35.00
Bakula,KG,Rs 100.00,Rs 110.00,Rs 105.00
Yam,KG,Rs 60.00,Rs 70.00,Rs 67.00
Mushroom(Kanya),KG,Rs 150.00,Rs 160.00,Rs 157.00
Mushroom(Button),KG,Rs 240.00,Rs 260.00,Rs 250.00
Brocauli,KG,Rs 60.00,Rs 70.00,Rs 67.00
Sugarbeet,KG,Rs 80.00,Rs 90.00,Rs 87.00
Red Cabbbage,KG,Rs 130.00,Rs 140.00,Rs 137.00
Lettuce,KG,Rs 50.00,Rs 60.00,Rs 57.00
Celery,KG,Rs 180.00,Rs 200.00,Rs 190.00
Parseley,KG,Rs 350.00,Rs 400.00,Rs 375.00
Fennel Leaf,KG,Rs 90.00,Rs 100.00,Rs 95.00
Mint,KG,Rs 250.00,Rs 300.00,Rs 275.00
Turnip A,KG,Rs 70.00,Rs 80.00,Rs 75.00
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 145.00
Bamboo Shoot,KG,Rs 80.00,Rs 90.00,Rs 85.00
Tofu,KG,Rs 80.00,Rs 90.00,Rs 85.00
Gundruk,KG,Rs 220.00,Rs 250.00,Rs 235.00
Apple(Jholey),KG,Rs 220.00,Rs 230.00,Rs 225.00
Apple(Fuji),KG,Rs 280.00,Rs 300.00,Rs 290.00
Banana,Per Dozen,Rs 90.00,Rs 100.00,Rs 95.00
Lime,KG,Rs 80.00,Rs 90.00,Rs 87.00
Pomegranate,KG,Rs 280.00,Rs 300.00,Rs 290.00
Grapes(Green),KG,Rs 250.00,Rs 260.00,Rs 255.00
Grapes(Black),KG,Rs 350.00,Rs 400.00,Rs 375.00
Orange(Nepali),KG,Rs 80.00,Rs 90.00,Rs 86.00
Orange(Indian),KG,Rs 60.00,Rs 70.00,Rs 65.00
Water Melon(Green),KG,Rs 50.00,Rs 60.00,Rs 55.00
Sweet Orange,KG,Rs 140.00,Rs 150.00,Rs 145.00
Pineapple,1 Pc,Rs 140.00,Rs 150.00,Rs 145.00
Cucumber(Local),KG,Rs 70.00,Rs 80.00,Rs 75.00
Cucumber(Hybrid),KG,Rs 30.00,Rs 40.00,Rs 35.00
Lemon,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pear(Chinese),KG,Rs 240.00,Rs 250.00,Rs 245.00
Papaya(Nepali),KG,Rs 60.00,Rs 70.00,Rs 65.00
Papaya(Indian),KG,Rs 90.00,Rs 100.00,Rs 95.00
Guava,KG,Rs 70.00,Rs 80.00,Rs 75.00
Mombin,KG,Rs 40.00,Rs 50.00,Rs 45.00
Sugarcane,Per Piece,Rs 70.00,Rs 80.00,Rs 75.00
Kinnow,KG,Rs 80.00,Rs 90.00,Rs 85.00
Strawberry,KG,Rs 450.00,Rs 500.00,Rs 475.00
Kiwi,KG,Rs 180.00,Rs 200.00,Rs 190.00
Ginger,KG,Rs 60.00,Rs 70.00,Rs 65.00
Chilli Dry,KG,Rs 350.00,Rs 360.00,Rs 355.00
Chilli Green,KG,Rs 60.00,Rs 70.00,Rs 67.00
Chilli Green(Bullet),KG,Rs 60.00,Rs 70.00,Rs 67.00
Chilli Green(Machhe),KG,Rs 80.00,Rs 90.00,Rs 85.00
Chilli Green(Akbare),KG,Rs 400.00,Rs 450.00,Rs 425.00
Capsicum,KG,Rs 70.00,Rs 80.00,Rs 75.00
Garlic Green,KG,Rs 140.00,Rs 160.00,Rs 150.00
Coriander Green,KG,Rs 80.00,Rs 100.00,Rs 90.00
Garlic Dry Chinese,KG,Rs 170.00,Rs 180.00,Rs 176.00
Garlic Dry Nepali,KG,Rs 320.00,Rs 350.00,Rs 335.00
Fish Fresh(Rahu),KG,Rs 270.00,Rs 280.00,Rs 275.00
Fish Fresh(Bachuwa),KG,Rs 200.00,Rs 210.00,Rs 205.00
Fish Fresh(Chhadi),KG,Rs 200.00,Rs 210.00,Rs 205.00
Fish Fresh(Mungari),KG,Rs 260.00,Rs 270.00,Rs 265.00
