commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 70.00,Rs 80.00,Rs 75.00
Tomato Big(Indian),KG,Rs 90.00,Rs 100.00,Rs 95.00
Tomato Small(Indian),KG,Rs 40.00,Rs 50.00,Rs 45.00
Tomato Small(Terai),KG,Rs 40.00,Rs 50.00,Rs 45.00
Potato Red,KG,Rs 28.00,Rs 30.00,Rs 29.00
Potato Red(Indian),KG,Rs 28.00,Rs 30.00,Rs 29.00
Onion Dry (Indian),KG,Rs 60.00,Rs 65.00,Rs 61.75
Carrot(Local),KG,Rs 25.00,Rs 30.00,Rs 27.75
Carrot(Terai),KG,Rs 20.00,Rs 25.00,Rs 22.33
Cabbage(Local),KG,Rs 30.00,Rs 40.00,Rs 33.75
Cabbage,KG,Rs 30.00,Rs 35.00,Rs 32.67
Cauli Local,KG,Rs 25.00,Rs 30.00,Rs 27.67
Cauli Local(Jyapu),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cauli Terai,KG,Rs 20.00,Rs 25.00,Rs 22.33
Raddish Red,KG,Rs 10.00,Rs 15.00,Rs 12.33
Raddish White(Local),KG,Rs 10.00,Rs 15.00,Rs 12.33
Raddish White(Hybrid),KG,Rs 15.00,Rs 20.00,Rs 17.67
Brinjal Long,KG,Rs 70.00,Rs 80.00,Rs 75.00
Brinjal Round,KG,Rs 70.00,Rs 80.00,Rs 73.75
Green Peas,KG,Rs 90.00,Rs 100.00,Rs 95.00
French Bean(Local),KG,Rs 70.00,Rs 80.00,Rs 75.00
French Bean(Hybrid),KG,Rs 70.00,Rs 80.00,Rs 73.75
French Bean(Rajma),KG,Rs 110.00,Rs 120.00,Rs 115.00
Sword Bean,KG,Rs 70.00,Rs 80.00,Rs 75.00
Bitter Gourd,KG,Rs 120.00,Rs 130.00,Rs 125.00
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 53.75
Pumpkin,KG,Rs 50.00,Rs 55.00,Rs 52.33
Squash(Long),KG,Rs 70.00,Rs 80.00,Rs 75.00
Squash(Round),KG,Rs 70.00,Rs 80.00,Rs 73.75
Turnip,KG,Rs 70.00,Rs 80.00,Rs 75.00
Okara,KG,Rs 90.00,Rs 100.00,Rs 95.00
Sweet Potato,KG,Rs 70.00,Rs 80.00,Rs 75.00
Barela,KG,Rs 50.00,Rs 60.00,Rs 55.00
Arum,KG,Rs 70.00,Rs 80.00,Rs 75.00
Christophine,KG,Rs 40.00,Rs 50.00,Rs 45.00
Brd Leaf Mustard,KG,Rs 40.00,Rs 50.00,Rs 45.00
Spinach Leaf,KG,Rs 70.00,Rs 80.00,Rs 75.00
Cress Leaf,KG,Rs 70.00,Rs 80.00,Rs 75.00
Mustard Leaf,KG,Rs 40.00,Rs 50.00,Rs 45.00
Fenugreek Leaf,KG,Rs 70.00,Rs 80.00,Rs 75.00
Onion Green,KG,Rs 90.00,Rs 100.00,Rs 95.00
Bakula,KG,Rs 70.00,Rs 80.00,Rs 75.00
Yam,KG,Rs 70.00,Rs 80.00,Rs 75.00
Mushroom(Kanya),KG,Rs 130.00,Rs 150.00,Rs 138.75
Mushroom(Button),KG,Rs 180.00,Rs 320.00,Rs 230.00
Brocauli,KG,Rs 60.00,Rs 70.00,Rs 65.00
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 75.00
Drumstick,KG,Rs 200.00,Rs 220.00,Rs 210.00
Red Cabbbage,KG,Rs 50.00,Rs 60.00,Rs 55.00
Lettuce,KG,Rs 80.00,Rs 90.00,Rs 85.00
Knolkhol,KG,Rs 50.00,Rs 60.00,Rs 55.00
Celery,KG,Rs 100.00,Rs 120.00,Rs 110.00
