commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 40.00,Rs 50.00,Rs 45.00
Tomato Big(Indian),KG,Rs 40.00,Rs 50.00,Rs 45.00
Tomato Small(Local),KG,Rs 25.00,Rs 32.00,Rs 28.40
Tomato Small(Tunnel),KG,Rs 35.00,Rs 50.00,Rs 42.00
Tomato Small(Indian),KG,Rs 25.00,Rs 30.00,Rs 27.50
Potato Red,KG,Rs 55.00,Rs 60.00,Rs 57.50
Potato Red(Indian),KG,Rs 35.00,Rs 36.00,Rs 35.50
Potato White,KG,Rs 38.00,Rs 42.00,Rs 39.60
Onion Dry (Indian),KG,Rs 95.00,Rs 100.00,Rs 97.50
Carrot(Local),KG,Rs 50.00,Rs 60.00,Rs 56.00
Cabbage(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Cabbage(Terai),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cauli Local,KG,Rs 25.00,Rs 35.00,Rs 30.00
Cauli Local(Jyapu),KG,Rs 40.00,Rs 50.00,Rs 45.00
Raddish Red,KG,Rs 35.00,Rs 40.00,Rs 38.33
Raddish White(Local),KG,Rs 15.00,Rs 20.00,Rs 17.50
Raddish White(Hybrid),KG,Rs 15.00,Rs 20.00,Rs 17.50
Brinjal Long,KG,Rs 20.00,Rs 25.00,Rs 23.00
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 55.00
Cow pea(Long),KG,Rs 60.00,Rs 70.00,Rs 65.00
Cowpea(Short),KG,Rs 35.00,Rs 40.00,Rs 37.50
Green Peas,KG,Rs 150.00,Rs 180.00,Rs 164.00
French Bean(Local),KG,Rs 20.00,Rs 30.00,Rs 25.00
French Bean(Hybrid),KG,Rs 20.00,Rs 30.00,Rs 25.00
French Bean(Rajma),KG,Rs 100.00,Rs 120.00,Rs 110.00
Sword Bean,KG,Rs 60.00,Rs 70.00,Rs 66.67
Bitter Gourd,KG,Rs 80.00,Rs 90.00,Rs 86.67
Bottle Gourd,KG,Rs 20.00,Rs 30.00,Rs 25.00
Pointed Gourd(Local),KG,Rs 45.00,Rs 50.00,Rs 47.50
Snake Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Smooth Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Pumpkin,KG,Rs 30.00,Rs 40.00,Rs 35.00
Squash(Long),KG,Rs 25.00,Rs 30.00,Rs 28.33
Squash(Round),KG,Rs 10.00,Rs 20.00,Rs 15.00
Turnip,KG,Rs 70.00,Rs 80.00,Rs 76.67
Okara,KG,Rs 70.00,Rs 80.00,Rs 76.00
Sweet Potato,KG,Rs 50.00,Rs 60.00,Rs 56.67
Barela,KG,Rs 25.00,Rs 30.00,Rs 28.00
Arum,KG,Rs 40.00,Rs 50.00,Rs 45.00
Christophine,KG,Rs 10.00,Rs 15.00,Rs 13.33
Brd Leaf Mustard,KG,Rs 20.00,Rs 30.00,Rs 25.00
Spinach Leaf,KG,Rs 80.00,Rs 90.00,Rs 86.67
Cress Leaf,KG,Rs 70.00,Rs 80.00,Rs 76.67
Mustard Leaf,KG,Rs 30.00,Rs 40.00,Rs 35.00
Fenugreek Leaf,KG,Rs 80.00,Rs 90.00,Rs 86.67
Onion Green,KG,Rs 70.00,Rs 80.00,Rs 76.67
Bakula,KG,Rs 110.00,Rs 120.00,Rs 116.67
Yam,KG,Rs 70.00,Rs 80.00,Rs 76.67
Mushroom(Kanya),KG,Rs 70.00,Rs 90.00,Rs 80.00
Mushroom(Button),KG,Rs 380.00,Rs 430.00,Rs 406.00
Asparagus,KG,"Rs 1,000.00","Rs 1,200.00","Rs 1,100.00"
Brocauli,KG,Rs 70.00,Rs 80.00,Rs 76.67
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 76.67
Red Cabbbage,KG,Rs 150.00,Rs 200.00,Rs 175.00
Lettuce,KG,Rs 70.00,Rs 80.00,Rs 75.00
