commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 55.00,Rs 65.00,Rs 60.00
Tomato Small(Local),KG,Rs 40.00,Rs 45.00,Rs 43.00
Tomato Small(Tunnel),KG,Rs 45.00,Rs 52.00,Rs 49.00
Potato Red,KG,Rs 68.00,Rs 72.00,Rs 70.00
Potato Red(Indian),KG,Rs 70.00,Rs 75.00,Rs 73.00
Potato White,KG,Rs 65.00,Rs 70.00,Rs 67.00
Onion Dry (Indian),KG,Rs 90.00,Rs 100.00,Rs 95.00
Onion Dry (Chinese),KG,Rs 70.00,Rs 80.00,Rs 75.00
Carrot(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Cabbage(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Cauli Local,KG,Rs 40.00,Rs 50.00,Rs 45.00
Cauli Local(Jyapu),KG,Rs 80.00,Rs 90.00,Rs 85.00
Raddish Red,KG,Rs 50.00,Rs 60.00,Rs 55.00
Raddish White(Local),KG,Rs 10.00,Rs 15.00,Rs 12.00
Raddish White(Hybrid),KG,Rs 15.00,Rs 20.00,Rs 18.00
Brinjal Long,KG,Rs 45.00,Rs 50.00,Rs 48.00
Brinjal Round,KG,Rs 50.00,Rs 55.00,Rs 53.00
Cow pea(Long),KG,Rs 90.00,Rs 100.00,Rs 95.00
Cowpea(Short),KG,Rs 55.00,Rs 60.00,Rs 58.00
Green Peas,KG,Rs 140.00,Rs 160.00,Rs 148.00
French Bean(Local),KG,Rs 75.00,Rs 85.00,Rs 80.00
French Bean(Hybrid),KG,Rs 80.00,Rs 90.00,Rs 85.00
Sword Bean,KG,Rs 110.00,Rs 120.00,Rs 115.00
Bitter Gourd,KG,Rs 90.00,Rs 100.00,Rs 95.00
Bottle Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Pointed Gourd(Local),KG,Rs 90.00,Rs 100.00,Rs 95.00
Pointed Gourd(Terai),KG,Rs 90.00,Rs 100.00,Rs 95.00
Brd Leaf Mustard,KG,Rs 15.00,Rs 20.00,Rs 18.00
Spinach Leaf,KG,Rs 90.00,Rs 100.00,Rs 95.00
Cress Leaf,KG,Rs 80.00,Rs 90.00,Rs 85.00
Mustard Leaf,KG,Rs 40.00,Rs 50.00,Rs 45.00
Fenugreek Leaf,KG,Rs 80.00,Rs 90.00,Rs 85.00
Onion Green,KG,Rs 100.00,Rs 110.00,Rs 105.00
Bakula,KG,Rs 100.00,Rs 110.00,Rs 105.00
Yam,KG,Rs 60.00,Rs 70.00,Rs 67.00
Mushroom(Kanya),KG,Rs 120.00,Rs 140.00,Rs 130.00
Mushroom(Button),KG,Rs 280.00,Rs 300.00,Rs 290.00
Brocauli,KG,Rs 100.00,Rs 110.00,Rs 107.00
Sugarbeet,KG,Rs 90.00,Rs 100.00,Rs 95.00
Red Cabbbage,KG,Rs 120.00,Rs 140.00,Rs 130.00
Lettuce,KG,Rs 40.00,Rs 50.00,Rs 45.00
Celery,KG,Rs 180.00,Rs 200.00,Rs 190.00
Parseley,KG,Rs 350.00,Rs 400.00,Rs 375.00
Fennel Leaf,KG,Rs 80.00,Rs 90.00,Rs 85.00
Mint,KG,Rs 250.00,Rs 300.00,Rs 275.00
Turnip A,KG,Rs 40.00,Rs 50.00,Rs 45.00
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 145.00
Bamboo Shoot,KG,Rs 80.00,Rs 90.00,Rs 85.00
Tofu,KG,Rs 80.00,Rs 90.00,Rs 85.00
Gundruk,KG,Rs 180.00,Rs 200.00,Rs 190.00
Apple(Fuji),KG,Rs 280.00,Rs 300.00,Rs 290.00
Banana,Per Dozen,Rs 100.00,Rs 120.00,Rs 110.00
Lime,KG,Rs 75.00,Rs 80.00,Rs 78.00
Pomegranate,KG,Rs 300.00,Rs 320.00,Rs 310.00
Orange(Nepali),KG,Rs 65.00,Rs 70.00,Rs 68.00
Orange(Indian),KG,Rs 75.00,Rs 85.00,Rs 80.00
Water Melon(Green),KG,Rs 50.00,Rs 60.00,Rs 55.00
Sweet Orange,KG,Rs 160.00,Rs 170.00,Rs 165.00
Pineapple,1 Pc,Rs 120.00,Rs 130.00,Rs 125.00
Cucumber(Local),KG,Rs 80.00,Rs 90.00,Rs 85.00
Cucumber(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 55.00
Lemon,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pear(Chinese),KG,Rs 260.00,Rs 270.00,Rs 265.00
Papaya(Nepali),KG,Rs 70.00,Rs 80.00,Rs 75.00
Papaya(Indian),KG,Rs 80.00,Rs 90.00,Rs 85.00
Mombin,KG,Rs 30.00,Rs 35.00,Rs 33.00
Sugarcane,Per Piece,Rs 50.00,Rs 60.00,Rs 55.00
Kiwi,KG,Rs 180.00,Rs 200.00,Rs 190.00
Ginger,KG,Rs 60.00,Rs 70.00,Rs 65.00
Chilli Dry,KG,Rs 350.00,Rs 360.00,Rs 357.00
Chilli Green,KG,Rs 80.00,Rs 90.00,Rs 85.00
Chilli Green(Machhe),KG,Rs 70.00,Rs 80.00,Rs 77.00
Chilli Green(Akbare),KG,Rs 250.00,Rs 300.00,Rs 275.00
Capsicum,KG,Rs 80.00,Rs 90.00,Rs 87.00
Garlic Green,KG,Rs 130.00,Rs 150.00,Rs 140.00
Coriander Green,KG,Rs 140.00,Rs 160.00,Rs 150.00
Garlic Dry Chinese,KG,Rs 160.00,Rs 170.00,Rs 165.00
Garlic Dry Nepali,KG,Rs 280.00,Rs 300.00,Rs 290.00
Fish Fresh(Rahu),KG,Rs 290.00,Rs 300.00,Rs 295.00
Fish Fresh(Bachuwa),KG,Rs 200.00,Rs 210.00,Rs 205.00
Fish Fresh(Chhadi),KG,Rs 250.00,Rs 280.00,Rs 265.00
Fish Fresh(Mungari),KG,Rs 260.00,Rs 270.00,Rs 265.00
