commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 40.00,Rs 50.00,Rs 45.00
Tomato Big(Indian),KG,Rs 50.00,Rs 60.00,Rs 56.67
Tomato Small(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Tomato Small(Tunnel),KG,Rs 45.00,Rs 55.00,Rs 50.00
Tomato Small(Indian),KG,Rs 45.00,Rs 55.00,Rs 50.00
Tomato Small(Terai),KG,Rs 55.00,Rs 62.00,Rs 58.40
Potato Red,KG,Rs 24.00,Rs 26.00,Rs 24.80
Potato Red(Indian),KG,Rs 20.00,Rs 22.00,Rs 21.00
Potato White,KG,Rs 16.00,Rs 18.00,Rs 17.00
Onion Dry (Indian),KG,Rs 35.00,Rs 37.00,Rs 35.80
Carrot(Local),KG,Rs 30.00,Rs 35.00,Rs 32.50
Carrot(Terai),KG,Rs 20.00,Rs 30.00,Rs 25.00
Cabbage(Local),KG,Rs 15.00,Rs 20.00,Rs 17.50
Cabbage(Terai),KG,Rs 15.00,Rs 20.00,Rs 17.50
Cabbage,KG,Rs 15.00,Rs 20.00,Rs 17.50
Cauli Local,KG,Rs 40.00,Rs 50.00,Rs 46.00
Cauli Local(Jyapu),KG,Rs 50.00,Rs 60.00,Rs 55.00
Raddish Red,KG,Rs 60.00,Rs 70.00,Rs 65.00
Raddish White(Local),KG,Rs 30.00,Rs 40.00,Rs 33.75
Raddish White(Hybrid),KG,Rs 40.00,Rs 50.00,Rs 45.00
Brinjal Long,KG,Rs 50.00,Rs 60.00,Rs 55.00
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 56.67
Cow pea(Long),KG,Rs 150.00,Rs 170.00,Rs 160.00
Cowpea(Short),KG,Rs 130.00,Rs 140.00,Rs 135.00
Green Peas,KG,Rs 60.00,Rs 70.00,Rs 65.00
French Bean(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
French Bean(Hybrid),KG,Rs 60.00,Rs 70.00,Rs 67.50
French Bean(Rajma),KG,Rs 120.00,Rs 140.00,Rs 130.00
Sword Bean,KG,Rs 70.00,Rs 80.00,Rs 75.00
Bitter Gourd,KG,Rs 120.00,Rs 140.00,Rs 130.00
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pointed Gourd(Terai),KG,Rs 100.00,Rs 120.00,Rs 110.00
Smooth Gourd,KG,Rs 100.00,Rs 120.00,Rs 110.00
Pumpkin,KG,Rs 40.00,Rs 50.00,Rs 45.00
Squash(Long),KG,Rs 40.00,Rs 50.00,Rs 45.00
Squash(Round),KG,Rs 40.00,Rs 50.00,Rs 45.00
Turnip,KG,Rs 70.00,Rs 80.00,Rs 76.67
Okara,KG,Rs 100.00,Rs 120.00,Rs 110.00
Sweet Potato,KG,Rs 70.00,Rs 80.00,Rs 76.67
Barela,KG,Rs 70.00,Rs 80.00,Rs 76.67
Arum,KG,Rs 40.00,Rs 50.00,Rs 46.67
Christophine,KG,Rs 40.00,Rs 45.00,Rs 43.33
Brd Leaf Mustard,KG,Rs 70.00,Rs 80.00,Rs 76.67
Spinach Leaf,KG,Rs 90.00,Rs 100.00,Rs 96.67
Cress Leaf,KG,Rs 90.00,Rs 100.00,Rs 96.67
Mustard Leaf,KG,Rs 40.00,Rs 50.00,Rs 45.00
Fenugreek Leaf,KG,Rs 90.00,Rs 100.00,Rs 96.67
Onion Green,KG,Rs 40.00,Rs 50.00,Rs 46.67
Bakula,KG,Rs 60.00,Rs 70.00,Rs 66.67
Yam,KG,Rs 70.00,Rs 80.00,Rs 75.00
Mushroom(Kanya),KG,Rs 140.00,Rs 180.00,Rs 155.00
Mushroom(Button),KG,Rs 300.00,Rs 350.00,Rs 325.00
Asparagus,KG,Rs 450.00,Rs 550.00,Rs 500.00
Neuro,KG,Rs 90.00,Rs 100.00,Rs 96.67
Brocauli,KG,Rs 80.00,Rs 90.00,Rs 86.67
