commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 70.00,Rs 80.00,Rs 76.67
Tomato Big(Indian),KG,Rs 70.00,Rs 80.00,Rs 76.67
Tomato Small(Local),KG,Rs 15.00,Rs 20.00,Rs 18.00
Tomato Small(Indian),KG,Rs 20.00,Rs 25.00,Rs 23.33
Tomato Small(Terai),KG,Rs 25.00,Rs 30.00,Rs 28.00
Potato Red,KG,Rs 38.00,Rs 42.00,Rs 40.00
Potato Red(Indian),KG,Rs 32.00,Rs 35.00,Rs 33.50
Potato White,KG,Rs 30.00,Rs 32.00,Rs 31.33
Onion Dry (Indian),KG,Rs 55.00,Rs 58.00,Rs 56.80
Carrot(Local),KG,Rs 60.00,Rs 70.00,Rs 66.00
Carrot(Terai),KG,Rs 50.00,Rs 60.00,Rs 54.00
Cabbage(Local),KG,Rs 20.00,Rs 25.00,Rs 22.50
Cabbage,KG,Rs 20.00,Rs 30.00,Rs 25.00
Cauli Local,KG,Rs 25.00,Rs 35.00,Rs 29.00
Cauli Local(Jyapu),KG,Rs 35.00,Rs 45.00,Rs 41.00
Cauli Terai,KG,Rs 25.00,Rs 30.00,Rs 27.50
Raddish Red,KG,Rs 50.00,Rs 60.00,Rs 56.67
Raddish White(Local),KG,Rs 20.00,Rs 25.00,Rs 22.50
Raddish White(Hybrid),KG,Rs 25.00,Rs 30.00,Rs 28.33
Brinjal Long,KG,Rs 30.00,Rs 40.00,Rs 36.00
Brinjal Round,KG,Rs 30.00,Rs 40.00,Rs 35.00
Cowpea(Short),KG,Rs 70.00,Rs 80.00,Rs 76.67
Green Peas,KG,Rs 80.00,Rs 100.00,Rs 90.00
French Bean(Local),KG,Rs 90.00,Rs 100.00,Rs 95.00
French Bean(Hybrid),KG,Rs 90.00,Rs 100.00,Rs 96.67
French Bean(Rajma),KG,Rs 130.00,Rs 140.00,Rs 136.67
Sword Bean,KG,Rs 30.00,Rs 35.00,Rs 33.00
Bitter Gourd,KG,Rs 110.00,Rs 120.00,Rs 116.67
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 56.67
Pointed Gourd(Terai),KG,Rs 130.00,Rs 140.00,Rs 136.67
Pumpkin,KG,Rs 25.00,Rs 30.00,Rs 28.33
Squash(Long),KG,Rs 20.00,Rs 30.00,Rs 26.00
Squash(Round),KG,Rs 15.00,Rs 20.00,Rs 18.00
Turnip,KG,Rs 50.00,Rs 60.00,Rs 56.67
Okara,KG,Rs 110.00,Rs 120.00,Rs 116.00
Sweet Potato,KG,Rs 60.00,Rs 70.00,Rs 66.67
Barela,KG,Rs 60.00,Rs 70.00,Rs 66.67
Arum,KG,Rs 40.00,Rs 50.00,Rs 46.67
Christophine,KG,Rs 40.00,Rs 50.00,Rs 46.67
Brd Leaf Mustard,KG,Rs 20.00,Rs 30.00,Rs 26.67
Spinach Leaf,KG,Rs 60.00,Rs 70.00,Rs 66.67
Cress Leaf,KG,Rs 60.00,Rs 70.00,Rs 66.67
Mustard Leaf,KG,Rs 40.00,Rs 50.00,Rs 43.33
Fenugreek Leaf,KG,Rs 60.00,Rs 70.00,Rs 66.67
