commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 60.00,Rs 70.00,Rs 65.00
Tomato Small(Local),KG,Rs 35.00,Rs 45.00,Rs 41.00
Tomato Small(Tunnel),KG,Rs 45.00,Rs 55.00,Rs 51.00
Potato Red,KG,Rs 58.00,Rs 60.00,Rs 59.20
Potato Red(Indian),KG,Rs 30.00,Rs 32.00,Rs 31.20
Potato Red(Mude),KG,Rs 48.00,Rs 50.00,Rs 49.20
Potato White,KG,Rs 44.00,Rs 45.00,Rs 44.50
Onion Dry (Indian),KG,Rs 55.00,Rs 60.00,Rs 58.60
Carrot(Local),KG,Rs 120.00,Rs 130.00,Rs 125.00
Carrot(Terai),KG,Rs 80.00,Rs 90.00,Rs 86.67
Cabbage(Local),KG,Rs 25.00,Rs 35.00,Rs 29.00
Cauli Local,KG,Rs 80.00,Rs 100.00,Rs 88.00
Raddish Red,KG,Rs 40.00,Rs 50.00,Rs 46.67
Raddish White(Local),KG,Rs 20.00,Rs 30.00,Rs 24.00
Raddish White(Hybrid),KG,Rs 30.00,Rs 35.00,Rs 33.33
Brinjal Long,KG,Rs 40.00,Rs 50.00,Rs 46.67
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 56.67
Cow pea(Long),KG,Rs 100.00,Rs 120.00,Rs 110.00
Cowpea(Short),KG,Rs 110.00,Rs 120.00,Rs 116.00
French Bean(Local),KG,Rs 90.00,Rs 100.00,Rs 96.00
French Bean(Hybrid),KG,Rs 80.00,Rs 90.00,Rs 86.67
Sword Bean,KG,Rs 150.00,Rs 180.00,Rs 163.33
Soyabean Green,KG,Rs 70.00,Rs 80.00,Rs 76.67
Bitter Gourd,KG,Rs 90.00,Rs 100.00,Rs 96.00
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 56.67
Pointed Gourd(Local),KG,Rs 100.00,Rs 110.00,Rs 105.00
Pointed Gourd(Terai),KG,Rs 80.00,Rs 90.00,Rs 86.67
Snake Gourd,KG,Rs 40.00,Rs 50.00,Rs 46.67
Smooth Gourd,KG,Rs 90.00,Rs 100.00,Rs 96.00
Sponge Gourd,KG,Rs 90.00,Rs 100.00,Rs 96.67
Pumpkin,KG,Rs 35.00,Rs 40.00,Rs 38.00
Squash(Round),KG,Rs 20.00,Rs 30.00,Rs 25.00
Turnip,KG,Rs 90.00,Rs 100.00,Rs 96.67
Okara,KG,Rs 50.00,Rs 60.00,Rs 56.67
Sweet Potato,KG,Rs 90.00,Rs 100.00,Rs 96.67
Barela,KG,Rs 140.00,Rs 150.00,Rs 145.00
Arum,KG,Rs 40.00,Rs 50.00,Rs 46.67
Christophine,KG,Rs 15.00,Rs 20.00,Rs 17.50
Brd Leaf Mustard,KG,Rs 150.00,Rs 170.00,Rs 157.50
Spinach Leaf,KG,Rs 220.00,Rs 250.00,Rs 235.00
Cress Leaf,KG,Rs 280.00,Rs 300.00,Rs 293.33
Mustard Leaf,KG,Rs 70.00,Rs 80.00,Rs 76.67
Fenugreek Leaf,KG,Rs 280.00,Rs 300.00,Rs 290.00
Onion Green,KG,Rs 180.00,Rs 200.00,Rs 193.33
Mushroom(Kanya),KG,Rs 220.00,Rs 250.00,Rs 230.00
