commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 40.00,Rs 50.00,Rs 45.00
Tomato Big(Indian),KG,Rs 40.00,Rs 50.00,Rs 45.00
Tomato Small(Local),KG,Rs 10.00,Rs 15.00,Rs 12.33
Tomato Small(Tunnel),KG,Rs 15.00,Rs 20.00,Rs 17.67
Tomato Small(Indian),KG,Rs 15.00,Rs 20.00,Rs 17.67
Tomato Small(Terai),KG,Rs 15.00,Rs 20.00,Rs 17.67
Potato Red,KG,Rs 30.00,Rs 35.00,Rs 32.67
Potato Red(Indian),KG,Rs 28.00,Rs 32.00,Rs 30.00
Potato White,KG,Rs 28.00,Rs 30.00,Rs 29.00
Onion Dry (Indian),KG,Rs 70.00,Rs 75.00,Rs 72.33
Carrot(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Cabbage(Local),KG,Rs 20.00,Rs 25.00,Rs 22.33
Cabbage(Terai),KG,Rs 18.00,Rs 20.00,Rs 19.00
Cabbage,KG,Rs 15.00,Rs 20.00,Rs 17.67
Cauli Local,KG,Rs 20.00,Rs 25.00,Rs 22.33
Cauli Local(Jyapu),KG,Rs 30.00,Rs 35.00,Rs 32.67
Cauli Terai,KG,Rs 15.00,Rs 20.00,Rs 17.67
Raddish Red,KG,Rs 30.00,Rs 35.00,Rs 32.67
Raddish White(Local),KG,Rs 15.00,Rs 20.00,Rs 17.67
Raddish White(Hybrid),KG,Rs 15.00,Rs 20.00,Rs 17.67
Brinjal Long,KG,Rs 35.00,Rs 40.00,Rs 37.67
Brinjal Round,KG,Rs 35.00,Rs 40.00,Rs 37.67
Green Peas,KG,Rs 50.00,Rs 60.00,Rs 55.00
French Bean(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
French Bean(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 55.00
Sword Bean,KG,Rs 45.00,Rs 50.00,Rs 47.67
Bitter Gourd,KG,Rs 110.00,Rs 120.00,Rs 115.00
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pointed Gourd(Local),KG,Rs 150.00,Rs 160.00,Rs 155.00
Pumpkin,KG,Rs 25.00,Rs 30.00,Rs 27.67
Squash(Long),KG,Rs 20.00,Rs 25.00,Rs 22.33
Squash(Round),KG,Rs 30.00,Rs 35.00,Rs 32.67
Turnip,KG,Rs 70.00,Rs 80.00,Rs 75.00
Okara,KG,Rs 70.00,Rs 80.00,Rs 75.00
Barela,KG,Rs 35.00,Rs 40.00,Rs 37.67
Arum,KG,Rs 45.00,Rs 50.00,Rs 47.67
Christophine,KG,Rs 15.00,Rs 20.00,Rs 17.67
Brd Leaf Mustard,KG,Rs 30.00,Rs 40.00,Rs 35.00
Spinach Leaf,KG,Rs 60.00,Rs 70.00,Rs 65.00
Cress Leaf,KG,Rs 90.00,Rs 100.00,Rs 95.00
Mustard Leaf,KG,Rs 50.00,Rs 60.00,Rs 55.00
Fenugreek Leaf,KG,Rs 70.00,Rs 80.00,Rs 75.00
Onion Green,KG,Rs 50.00,Rs 60.00,Rs 55.00
Bakula,KG,Rs 100.00,Rs 110.00,Rs 105.00
Yam,KG,Rs 50.00,Rs 60.00,Rs 55.00
Mushroom(Kanya),KG,Rs 95.00,Rs 100.00,Rs 97.33
Mushroom(Button),KG,Rs 240.00,Rs 250.00,Rs 245.00
Brocauli,KG,Rs 35.00,Rs 40.00,Rs 37.67
Sugarbeet,KG,Rs 80.00,Rs 90.00,Rs 85.00
Red Cabbbage,KG,Rs 150.00,Rs 200.00,Rs 175.00
Lettuce,KG,Rs 50.00,Rs 60.00,Rs 55.00
Knolkhol,KG,Rs 60.00,Rs 70.00,Rs 65.00
Celery,KG,Rs 220.00,Rs 250.00,Rs 235.00
Parseley,KG,Rs 380.00,Rs 400.00,Rs 390.00
Fennel Leaf,KG,Rs 90.00,Rs 100.00,Rs 95.00
Mint,KG,Rs 220.00,Rs 250.00,Rs 235.00
