commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 50.00,Rs 60.00,Rs 56.67
Tomato Small(Local),KG,Rs 10.00,Rs 15.00,Rs 11.80
Tomato Small(Tunnel),KG,Rs 15.00,Rs 20.00,Rs 17.60
Potato Red,KG,Rs 52.00,Rs 55.00,Rs 53.80
Potato Red(Indian),KG,Rs 28.00,Rs 30.00,Rs 29.00
Potato Red(Mude),KG,Rs 45.00,Rs 48.00,Rs 46.80
Potato White,KG,Rs 39.00,Rs 40.00,Rs 39.50
Onion Dry (Indian),KG,Rs 48.00,Rs 50.00,Rs 48.80
Carrot(Local),KG,Rs 140.00,Rs 150.00,Rs 145.00
Carrot(Terai),KG,Rs 140.00,Rs 150.00,Rs 146.67
Cabbage(Local),KG,Rs 25.00,Rs 35.00,Rs 30.00
Cauli Local,KG,Rs 70.00,Rs 80.00,Rs 75.00
Raddish Red,KG,Rs 30.00,Rs 40.00,Rs 35.00
Raddish White(Local),KG,Rs 15.00,Rs 20.00,Rs 18.33
Raddish White(Hybrid),KG,Rs 25.00,Rs 30.00,Rs 28.33
Brinjal Long,KG,Rs 20.00,Rs 30.00,Rs 25.00
Brinjal Round,KG,Rs 30.00,Rs 40.00,Rs 36.67
Cow pea(Long),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cowpea(Short),KG,Rs 80.00,Rs 90.00,Rs 86.67
French Bean(Local),KG,Rs 30.00,Rs 40.00,Rs 35.00
French Bean(Hybrid),KG,Rs 30.00,Rs 40.00,Rs 35.00
Sword Bean,KG,Rs 150.00,Rs 160.00,Rs 156.67
Soyabean Green,KG,Rs 60.00,Rs 70.00,Rs 66.67
Bitter Gourd,KG,Rs 20.00,Rs 30.00,Rs 26.00
Bottle Gourd,KG,Rs 30.00,Rs 40.00,Rs 36.67
Pointed Gourd(Local),KG,Rs 60.00,Rs 70.00,Rs 66.67
Pointed Gourd(Terai),KG,Rs 50.00,Rs 60.00,Rs 56.67
Snake Gourd,KG,Rs 18.00,Rs 20.00,Rs 19.33
Smooth Gourd,KG,Rs 20.00,Rs 25.00,Rs 22.50
Sponge Gourd,KG,Rs 40.00,Rs 45.00,Rs 42.50
Pumpkin,KG,Rs 35.00,Rs 40.00,Rs 38.33
Squash(Round),KG,Rs 30.00,Rs 40.00,Rs 36.67
Okara,KG,Rs 25.00,Rs 30.00,Rs 28.00
Arum,KG,Rs 50.00,Rs 60.00,Rs 56.67
Christophine,KG,Rs 15.00,Rs 20.00,Rs 17.50
Brd Leaf Mustard,KG,Rs 70.00,Rs 80.00,Rs 76.67
Spinach Leaf,KG,Rs 70.00,Rs 80.00,Rs 76.67
Cress Leaf,KG,Rs 180.00,Rs 200.00,Rs 190.00
Mustard Leaf,KG,Rs 40.00,Rs 50.00,Rs 46.67
Onion Green,KG,Rs 100.00,Rs 110.00,Rs 105.00
Mushroom(Kanya),KG,Rs 180.00,Rs 200.00,Rs 193.33
Mushroom(Button),KG,Rs 320.00,Rs 350.00,Rs 335.00
Asparagus,KG,Rs 900.00,Rs 999.99,Rs 950.00
Neuro,KG,Rs 90.00,Rs 100.00,Rs 95.00
Brocauli,KG,Rs 160.00,Rs 180.00,Rs 170.00
