commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Big(Indian),KG,Rs 50.00,Rs 60.00,Rs 56.67
Tomato Small(Local),KG,Rs 40.00,Rs 45.00,Rs 42.50
Tomato Small(Indian),KG,Rs 45.00,Rs 50.00,Rs 47.50
Tomato Small(Terai),KG,Rs 50.00,Rs 60.00,Rs 55.00
Potato Red,KG,Rs 28.00,Rs 30.00,Rs 29.00
Potato Red(Indian),KG,Rs 28.00,Rs 30.00,Rs 29.00
Potato White,KG,Rs 22.00,Rs 25.00,Rs 23.67
Onion Dry (Indian),KG,Rs 34.00,Rs 36.00,Rs 34.75
Carrot(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Cabbage(Local),KG,Rs 12.00,Rs 16.00,Rs 14.00
Cauli Local,KG,Rs 50.00,Rs 60.00,Rs 55.00
Cauli Local(Jyapu),KG,Rs 60.00,Rs 70.00,Rs 65.00
Raddish White(Local),KG,Rs 15.00,Rs 20.00,Rs 17.60
Raddish White(Hybrid),KG,Rs 20.00,Rs 25.00,Rs 22.40
Brinjal Long,KG,Rs 40.00,Rs 50.00,Rs 45.00
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 55.00
Cow pea(Long),KG,Rs 80.00,Rs 90.00,Rs 86.00
Cowpea(Short),KG,Rs 90.00,Rs 100.00,Rs 96.67
Green Peas,KG,Rs 70.00,Rs 80.00,Rs 76.67
French Bean(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
French Bean(Hybrid),KG,Rs 70.00,Rs 80.00,Rs 76.67
Soyabean Green,KG,Rs 110.00,Rs 130.00,Rs 120.00
Bitter Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Bottle Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Pointed Gourd(Local),KG,Rs 70.00,Rs 80.00,Rs 75.00
Pointed Gourd(Terai),KG,Rs 70.00,Rs 80.00,Rs 76.67
Snake Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Smooth Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Sponge Gourd,KG,Rs 70.00,Rs 80.00,Rs 76.67
Pumpkin,KG,Rs 45.00,Rs 50.00,Rs 47.50
Squash(Round),KG,Rs 50.00,Rs 60.00,Rs 55.00
Turnip,KG,Rs 70.00,Rs 80.00,Rs 76.67
Okara,KG,Rs 90.00,Rs 100.00,Rs 96.00
Christophine,KG,Rs 40.00,Rs 50.00,Rs 45.00
Brd Leaf Mustard,KG,Rs 40.00,Rs 50.00,Rs 45.00
Spinach Leaf,KG,Rs 100.00,Rs 120.00,Rs 110.00
Cress Leaf,KG,Rs 100.00,Rs 120.00,Rs 110.00
Mustard Leaf,KG,Rs 40.00,Rs 50.00,Rs 45.00
Fenugreek Leaf,KG,Rs 90.00,Rs 100.00,Rs 96.67
Onion Green,KG,Rs 50.00,Rs 60.00,Rs 56.67
Mushroom(Kanya),KG,Rs 140.00,Rs 180.00,Rs 160.00
Mushroom(Button),KG,Rs 400.00,Rs 450.00,Rs 425.00
Asparagus,KG,Rs 300.00,Rs 350.00,Rs 333.33
Neuro,KG,Rs 70.00,Rs 80.00,Rs 76.67
Brocauli,KG,Rs 100.00,Rs 120.00,Rs 110.00
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 76.67
Drumstick,KG,Rs 70.00,Rs 80.00,Rs 76.67
Red Cabbbage,KG,Rs 40.00,Rs 50.00,Rs 46.67
Lettuce,KG,Rs 80.00,Rs 90.00,Rs 86.67
Knolkhol,KG,Rs 70.00,Rs 80.00,Rs 76.67
Celery,KG,Rs 150.00,Rs 200.00,Rs 183.33
Parseley,KG,Rs 150.00,Rs 200.00,Rs 175.00
Fennel Leaf,KG,Rs 90.00,Rs 100.00,Rs 96.67
Mint,KG,Rs 150.00,Rs 200.00,Rs 175.00
Turnip A,KG,Rs 70.00,Rs 80.00,Rs 76.67
Tamarind,KG,Rs 150.00,Rs 160.00,Rs 156.67
Bamboo Shoot,KG,Rs 90.00,Rs 100.00,Rs 96.67
Tofu,KG,Rs 120.00,Rs 140.00,Rs 130.00
Gundruk,KG,Rs 250.00,Rs 300.00,Rs 275.00
Apple(Fuji),KG,Rs 250.00,Rs 300.00,Rs 275.00
Banana,Per Dozen,Rs 130.00,Rs 150.00,Rs 140.00
Lime,KG,Rs 220.00,Rs 250.00,Rs 240.00
Pomegranate,KG,Rs 250.00,Rs 300.00,Rs 283.33
Mango(Dushari),KG,Rs 220.00,Rs 250.00,Rs 235.00
Grapes(Green),KG,Rs 130.00,Rs 150.00,Rs 140.00
Grapes(Black),KG,Rs 300.00,Rs 320.00,Rs 310.00
Orange(Indian),KG,Rs 140.00,Rs 150.00,Rs 145.00
Water Melon(Green),KG,Rs 35.00,Rs 40.00,Rs 38.33
Water Melon(Dotted),KG,Rs 35.00,Rs 40.00,Rs 38.33
Sweet Orange,KG,Rs 150.00,Rs 180.00,Rs 165.00
Mandarin,KG,Rs 200.00,Rs 220.00,Rs 210.00
Pineapple,1 Pc,Rs 150.00,Rs 180.00,Rs 170.00
Cucumber(Local),KG,Rs 110.00,Rs 120.00,Rs 116.00
Cucumber(Hybrid),KG,Rs 60.00,Rs 70.00,Rs 66.67
Jack Fruit,KG,Rs 70.00,Rs 80.00,Rs 75.00
Pear(Chinese),KG,Rs 250.00,Rs 300.00,Rs 275.00
Papaya(Nepali),KG,Rs 60.00,Rs 70.00,Rs 66.67
Papaya(Indian),KG,Rs 80.00,Rs 90.00,Rs 86.67
Kinnow,KG,Rs 140.00,Rs 150.00,Rs 146.67
Strawberry,KG,Rs 300.00,Rs 400.00,Rs 350.00
Kiwi,KG,Rs 400.00,Rs 500.00,Rs 450.00
Avocado,KG,Rs 500.00,Rs 600.00,Rs 566.67
Ginger,KG,Rs 150.00,Rs 200.00,Rs 175.00
Chilli Dry,KG,Rs 450.00,Rs 500.00,Rs 475.00
Chilli Green,KG,Rs 80.00,Rs 90.00,Rs 85.00
Chilli Green(Bullet),KG,Rs 60.00,Rs 70.00,Rs 65.00
Chilli Green(Machhe),KG,Rs 80.00,Rs 90.00,Rs 86.67
Chilli Green(Akbare),KG,Rs 250.00,Rs 300.00,Rs 275.00
Capsicum,KG,Rs 80.00,Rs 90.00,Rs 85.00
Garlic Green,KG,Rs 80.00,Rs 90.00,Rs 86.67
Coriander Green,KG,Rs 50.00,Rs 60.00,Rs 55.00
Garlic Dry Chinese,KG,Rs 200.00,Rs 220.00,Rs 210.00
Garlic Dry Nepali,KG,Rs 80.00,Rs 90.00,Rs 86.67
Clive Dry,KG,Rs 180.00,Rs 200.00,Rs 190.00
Clive Green,KG,Rs 80.00,Rs 90.00,Rs 85.00
Fish Fresh(Rahu),KG,Rs 330.00,Rs 350.00,Rs 340.00
Fish Fresh(Bachuwa),KG,Rs 270.00,Rs 300.00,Rs 285.00
Fish Fresh(Chhadi),KG,Rs 250.00,Rs 300.00,Rs 275.00
Fish Fresh(Mungari),KG,Rs 300.00,Rs 330.00,Rs 315.00
