commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 90.00,Rs 100.00,Rs 96.67
Tomato Big(Indian),KG,Rs 100.00,Rs 110.00,Rs 105.00
Tomato Small(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Tomato Small(Tunnel),KG,Rs 70.00,Rs 80.00,Rs 77.00
Potato Red,KG,Rs 65.00,Rs 68.00,Rs 66.50
Potato Red(Indian),KG,Rs 45.00,Rs 50.00,Rs 48.00
Potato Red(Mude),KG,Rs 44.00,Rs 46.00,Rs 45.00
Potato White,KG,Rs 52.00,Rs 55.00,Rs 54.00
Onion Dry (Indian),KG,Rs 65.00,Rs 70.00,Rs 67.00
Carrot(Local),KG,Rs 130.00,Rs 150.00,Rs 140.00
Carrot(Terai),KG,Rs 90.00,Rs 100.00,Rs 96.67
Cabbage(Local),KG,Rs 20.00,Rs 30.00,Rs 25.00
Cauli Local,KG,Rs 70.00,Rs 90.00,Rs 80.00
Raddish Red,KG,Rs 40.00,Rs 50.00,Rs 46.67
Raddish White(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Raddish White(Hybrid),KG,Rs 40.00,Rs 50.00,Rs 46.67
Brinjal Long,KG,Rs 40.00,Rs 50.00,Rs 46.67
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 56.67
Cow pea(Long),KG,Rs 140.00,Rs 160.00,Rs 152.00
Cowpea(Short),KG,Rs 50.00,Rs 60.00,Rs 56.67
Green Peas,KG,Rs 180.00,Rs 200.00,Rs 193.33
French Bean(Local),KG,Rs 80.00,Rs 90.00,Rs 86.67
French Bean(Hybrid),KG,Rs 100.00,Rs 110.00,Rs 105.00
French Bean(Rajma),KG,Rs 180.00,Rs 200.00,Rs 190.00
Sword Bean,KG,Rs 90.00,Rs 100.00,Rs 96.67
Soyabean Green,KG,Rs 70.00,Rs 80.00,Rs 76.67
Bitter Gourd,KG,Rs 80.00,Rs 90.00,Rs 86.67
Bottle Gourd,KG,Rs 40.00,Rs 50.00,Rs 46.67
Pointed Gourd(Local),KG,Rs 70.00,Rs 90.00,Rs 80.00
Pointed Gourd(Terai),KG,Rs 70.00,Rs 80.00,Rs 75.00
Snake Gourd,KG,Rs 30.00,Rs 40.00,Rs 33.33
Smooth Gourd,KG,Rs 70.00,Rs 80.00,Rs 76.67
Pumpkin,KG,Rs 25.00,Rs 30.00,Rs 28.33
Squash(Round),KG,Rs 30.00,Rs 40.00,Rs 35.00
Turnip,KG,Rs 90.00,Rs 100.00,Rs 96.67
Okara,KG,Rs 80.00,Rs 90.00,Rs 86.67
Sweet Potato,KG,Rs 90.00,Rs 100.00,Rs 93.33
Barela,KG,Rs 40.00,Rs 50.00,Rs 46.67
Arum,KG,Rs 30.00,Rs 40.00,Rs 36.67
Christophine,KG,Rs 10.00,Rs 20.00,Rs 15.00
Brd Leaf Mustard,KG,Rs 70.00,Rs 80.00,Rs 76.67
Spinach Leaf,KG,Rs 120.00,Rs 150.00,Rs 140.00
Cress Leaf,KG,Rs 120.00,Rs 150.00,Rs 140.00
Mustard Leaf,KG,Rs 50.00,Rs 60.00,Rs 56.67
Fenugreek Leaf,KG,Rs 120.00,Rs 150.00,Rs 140.00
Onion Green,KG,Rs 100.00,Rs 120.00,Rs 113.33
Mushroom(Kanya),KG,Rs 160.00,Rs 180.00,Rs 170.00
Mushroom(Button),KG,Rs 350.00,Rs 400.00,Rs 375.00
Asparagus,KG,Rs 800.00,Rs 999.99,Rs 900.00
Brocauli,KG,Rs 100.00,Rs 120.00,Rs 112.50
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 76.67
Red Cabbbage,KG,Rs 150.00,Rs 200.00,Rs 175.00
Lettuce,KG,Rs 70.00,Rs 80.00,Rs 76.67
Celery,KG,Rs 300.00,Rs 400.00,Rs 366.67
Fennel Leaf,KG,Rs 120.00,Rs 150.00,Rs 140.00
Mint,KG,Rs 400.00,Rs 500.00,Rs 450.00
Turnip A,KG,Rs 80.00,Rs 90.00,Rs 85.00
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 146.67
Bamboo Shoot,KG,Rs 80.00,Rs 90.00,Rs 83.33
Tofu,KG,Rs 80.00,Rs 90.00,Rs 83.33
Gundruk,KG,Rs 200.00,Rs 250.00,Rs 225.00
Apple(Jholey),KG,Rs 150.00,Rs 160.00,Rs 156.67
Apple(Fuji),KG,Rs 250.00,Rs 280.00,Rs 265.00
Banana,Per Dozen,Rs 110.00,Rs 120.00,Rs 116.67
Lime,KG,Rs 130.00,Rs 150.00,Rs 140.00
Pomegranate,KG,Rs 350.00,Rs 380.00,Rs 365.00
Orange(Indian),KG,Rs 100.00,Rs 120.00,Rs 110.00
