commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 60.00,Rs 70.00,Rs 66.67
Tomato Small(Local),KG,Rs 10.00,Rs 15.00,Rs 12.40
Tomato Small(Tunnel),KG,Rs 18.00,Rs 24.00,Rs 20.40
Potato Red,KG,Rs 45.00,Rs 46.00,Rs 45.67
Potato Red(Mude),KG,Rs 38.00,Rs 40.00,Rs 39.33
Carrot(Local),KG,Rs 110.00,Rs 120.00,Rs 116.67
Cabbage(Local),KG,Rs 10.00,Rs 15.00,Rs 12.50
Cauli Local,KG,Rs 60.00,Rs 70.00,Rs 65.00
Cauli Local(Jyapu),KG,Rs 70.00,Rs 80.00,Rs 76.67
Raddish Red,KG,Rs 40.00,Rs 50.00,Rs 45.00
Raddish White(Local),KG,Rs 12.00,Rs 15.00,Rs 13.50
Raddish White(Hybrid),KG,Rs 18.00,Rs 22.00,Rs 20.00
Brinjal Long,KG,Rs 30.00,Rs 40.00,Rs 35.00
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 56.67
Cow pea(Long),KG,Rs 70.00,Rs 80.00,Rs 74.00
Cowpea(Short),KG,Rs 50.00,Rs 60.00,Rs 55.00
Green Peas,KG,Rs 160.00,Rs 180.00,Rs 170.00
French Bean(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
French Bean(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 56.67
French Bean(Rajma),KG,Rs 80.00,Rs 90.00,Rs 86.67
Sword Bean,KG,Rs 130.00,Rs 140.00,Rs 136.67
Soyabean Green,KG,Rs 120.00,Rs 140.00,Rs 130.00
Bitter Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Bottle Gourd,KG,Rs 60.00,Rs 70.00,Rs 65.00
Pointed Gourd(Local),KG,Rs 70.00,Rs 80.00,Rs 75.00
Pointed Gourd(Terai),KG,Rs 50.00,Rs 60.00,Rs 56.67
Snake Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Smooth Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Sponge Gourd,KG,Rs 40.00,Rs 50.00,Rs 46.67
Pumpkin,KG,Rs 50.00,Rs 55.00,Rs 52.50
Squash(Long),KG,Rs 40.00,Rs 50.00,Rs 45.00
Squash(Round),KG,Rs 40.00,Rs 50.00,Rs 45.00
Okara,KG,Rs 70.00,Rs 80.00,Rs 75.00
Sweet Potato,KG,Rs 70.00,Rs 80.00,Rs 76.67
Christophine,KG,Rs 50.00,Rs 60.00,Rs 56.67
Brd Leaf Mustard,KG,Rs 40.00,Rs 50.00,Rs 45.00
Spinach Leaf,KG,Rs 110.00,Rs 120.00,Rs 116.67
Cress Leaf,KG,Rs 110.00,Rs 120.00,Rs 116.67
Mustard Leaf,KG,Rs 40.00,Rs 50.00,Rs 46.67
Fenugreek Leaf,KG,Rs 110.00,Rs 120.00,Rs 116.67
Onion Green,KG,Rs 50.00,Rs 60.00,Rs 56.00
Mushroom(Kanya),KG,Rs 140.00,Rs 180.00,Rs 154.00
Mushroom(Button),KG,Rs 320.00,Rs 360.00,Rs 340.00
Asparagus,KG,Rs 180.00,Rs 200.00,Rs 193.33
Neuro,KG,Rs 80.00,Rs 90.00,Rs 85.00
Brocauli,KG,Rs 80.00,Rs 90.00,Rs 85.00
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 76.67
Drumstick,KG,Rs 90.00,Rs 100.00,Rs 96.67
Red Cabbbage,KG,Rs 60.00,Rs 70.00,Rs 66.67
Lettuce,KG,Rs 60.00,Rs 70.00,Rs 66.67
Knolkhol,KG,Rs 80.00,Rs 90.00,Rs 85.00
Celery,KG,Rs 120.00,Rs 150.00,Rs 140.00
Parseley,KG,Rs 200.00,Rs 220.00,Rs 210.00
Fennel Leaf,KG,Rs 110.00,Rs 120.00,Rs 115.00
Mint,KG,Rs 120.00,Rs 150.00,Rs 135.00
Turnip A,KG,Rs 70.00,Rs 80.00,Rs 76.67
Tamarind,KG,Rs 130.00,Rs 140.00,Rs 135.00
Bamboo Shoot,KG,Rs 90.00,Rs 100.00,Rs 96.67
Tofu,KG,Rs 110.00,Rs 120.00,Rs 116.67
Gundruk,KG,Rs 250.00,Rs 300.00,Rs 283.33
Apple(Fuji),KG,Rs 280.00,Rs 320.00,Rs 300.00
Banana,Per Dozen,Rs 130.00,Rs 140.00,Rs 136.67
Lime,KG,Rs 150.00,Rs 180.00,Rs 163.33
Pomegranate,KG,Rs 380.00,Rs 400.00,Rs 393.33
Mango(Maldah),KG,Rs 80.00,Rs 90.00,Rs 86.00
Mango(Dushari),KG,Rs 100.00,Rs 120.00,Rs 110.00
Grapes(Green),KG,Rs 220.00,Rs 250.00,Rs 235.00
Water Melon(Green),KG,Rs 40.00,Rs 50.00,Rs 45.00
Sweet Orange,KG,Rs 180.00,Rs 200.00,Rs 190.00
Mandarin,KG,Rs 200.00,Rs 220.00,Rs 210.00
Pineapple,1 Pc,Rs 180.00,Rs 200.00,Rs 190.00
Cucumber(Local),KG,Rs 100.00,Rs 120.00,Rs 110.00
Cucumber(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 55.00
Jack Fruit,KG,Rs 30.00,Rs 40.00,Rs 36.67
Papaya(Indian),KG,Rs 100.00,Rs 110.00,Rs 106.67
Litchi(Local),KG,Rs 120.00,Rs 150.00,Rs 140.00
