commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 160.00,Rs 180.00,Rs 170.00
Tomato Small(Local),KG,Rs 70.00,Rs 80.00,Rs 75.00
Tomato Small(Tunnel),KG,Rs 95.00,Rs 110.00,Rs 103.00
Potato Red,KG,Rs 50.00,Rs 52.00,Rs 51.00
Potato Red(Indian),KG,Rs 35.00,Rs 37.00,Rs 35.80
Potato Red(Mude),KG,Rs 41.00,Rs 43.00,Rs 42.00
Onion Dry (Indian),KG,Rs 58.00,Rs 60.00,Rs 59.20
Carrot(Local),KG,Rs 110.00,Rs 120.00,Rs 116.67
Cabbage(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cauli Local,KG,Rs 80.00,Rs 90.00,Rs 86.67
Raddish White(Hybrid),KG,Rs 90.00,Rs 110.00,Rs 100.00
Brinjal Long,KG,Rs 50.00,Rs 60.00,Rs 55.00
Brinjal Round,KG,Rs 70.00,Rs 80.00,Rs 75.00
Cow pea(Long),KG,Rs 90.00,Rs 100.00,Rs 95.00
Cowpea(Short),KG,Rs 80.00,Rs 90.00,Rs 85.00
French Bean(Local),KG,Rs 80.00,Rs 90.00,Rs 86.00
French Bean(Hybrid),KG,Rs 80.00,Rs 90.00,Rs 86.67
Soyabean Green,KG,Rs 100.00,Rs 110.00,Rs 106.67
Bitter Gourd,KG,Rs 60.00,Rs 70.00,Rs 65.00
Bottle Gourd,KG,Rs 70.00,Rs 80.00,Rs 75.00
Pointed Gourd(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Snake Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Smooth Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Sponge Gourd,KG,Rs 60.00,Rs 70.00,Rs 65.00
Pumpkin,KG,Rs 50.00,Rs 55.00,Rs 53.33
Squash(Round),KG,Rs 90.00,Rs 100.00,Rs 96.67
Okara,KG,Rs 50.00,Rs 60.00,Rs 55.00
Christophine,KG,Rs 60.00,Rs 70.00,Rs 65.00
Brd Leaf Mustard,KG,Rs 130.00,Rs 150.00,Rs 140.00
Mustard Leaf,KG,Rs 70.00,Rs 80.00,Rs 75.00
Onion Green,KG,Rs 200.00,Rs 220.00,Rs 210.00
Mushroom(Kanya),KG,Rs 200.00,Rs 220.00,Rs 210.00
Mushroom(Button),KG,Rs 300.00,Rs 350.00,Rs 324.00
Asparagus,KG,Rs 500.00,Rs 600.00,Rs 550.00
Neuro,KG,Rs 90.00,Rs 100.00,Rs 95.00
Brocauli,KG,Rs 200.00,Rs 250.00,Rs 223.33
Sugarbeet,KG,Rs 90.00,Rs 100.00,Rs 95.00
Drumstick,KG,Rs 230.00,Rs 240.00,Rs 235.00
Red Cabbbage,KG,Rs 80.00,Rs 90.00,Rs 85.00
Lettuce,KG,Rs 300.00,Rs 350.00,Rs 325.00
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 146.67
Bamboo Shoot,KG,Rs 90.00,Rs 100.00,Rs 96.67
Tofu,KG,Rs 110.00,Rs 120.00,Rs 116.67
Apple(Fuji),KG,Rs 350.00,Rs 380.00,Rs 365.00
Banana,Per Dozen,Rs 140.00,Rs 150.00,Rs 145.00
Lime,KG,Rs 130.00,Rs 150.00,Rs 140.00
Pomegranate,KG,Rs 350.00,Rs 400.00,Rs 375.00
Water Melon(Green),KG,Rs 70.00,Rs 80.00,Rs 76.67
Sweet Orange,KG,Rs 160.00,Rs 180.00,Rs 170.00
Mandarin,KG,Rs 300.00,Rs 350.00,Rs 325.00
Pineapple,1 Pc,Rs 150.00,Rs 180.00,Rs 165.00
Cucumber(Local),KG,Rs 90.00,Rs 100.00,Rs 96.67
Cucumber(Hybrid),KG,Rs 30.00,Rs 35.00,Rs 33.33
Jack Fruit,KG,Rs 40.00,Rs 50.00,Rs 45.00
Pear(Local),KG,Rs 70.00,Rs 80.00,Rs 76.67
Pear(Chinese),KG,Rs 300.00,Rs 350.00,Rs 325.00
Papaya(Indian),KG,Rs 80.00,Rs 90.00,Rs 86.67
Mombin,KG,Rs 50.00,Rs 60.00,Rs 56.67
Ginger,KG,Rs 250.00,Rs 280.00,Rs 265.00
Chilli Dry,KG,Rs 450.00,Rs 500.00,Rs 475.00
Chilli Green,KG,Rs 140.00,Rs 150.00,Rs 146.67
Chilli Green(Bullet),KG,Rs 140.00,Rs 160.00,Rs 150.00
Chilli Green(Machhe),KG,Rs 50.00,Rs 60.00,Rs 55.00
Chilli Green(Akbare),KG,Rs 300.00,Rs 350.00,Rs 325.00
Capsicum,KG,Rs 80.00,Rs 90.00,Rs 86.00
Garlic Green,KG,Rs 250.00,Rs 300.00,Rs 275.00
Coriander Green,KG,Rs 350.00,Rs 450.00,Rs 400.00
Garlic Dry Chinese,KG,Rs 260.00,Rs 280.00,Rs 270.00
Garlic Dry Nepali,KG,Rs 240.00,Rs 250.00,Rs 246.67
Clive Dry,KG,Rs 220.00,Rs 250.00,Rs 235.00
Fish Fresh(Rahu),KG,Rs 305.00,Rs 315.00,Rs 310.00
Fish Fresh(Bachuwa),KG,Rs 230.00,Rs 240.00,Rs 236.67
Fish Fresh(Chhadi),KG,Rs 230.00,Rs 240.00,Rs 236.67
Fish Fresh(Mungari),KG,Rs 280.00,Rs 290.00,Rs 286.67
