commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 100.00,Rs 120.00,Rs 110.00
Tomato Small(Local),KG,Rs 35.00,Rs 45.00,Rs 39.00
Tomato Small(Tunnel),KG,Rs 58.00,Rs 68.00,Rs 63.20
Potato Red,KG,Rs 48.00,Rs 50.00,Rs 49.20
Potato Red(Indian),KG,Rs 35.00,Rs 36.00,Rs 35.50
Potato Red(Mude),KG,Rs 40.00,Rs 42.00,Rs 41.00
Potato White,KG,Rs 35.00,Rs 36.00,Rs 35.67
Onion Dry (Indian),KG,Rs 48.00,Rs 50.00,Rs 49.20
Carrot(Local),KG,Rs 110.00,Rs 120.00,Rs 116.67
Cabbage(Local),KG,Rs 12.00,Rs 16.00,Rs 14.25
Cauli Local,KG,Rs 60.00,Rs 70.00,Rs 65.00
Cauli Local(Jyapu),KG,Rs 80.00,Rs 90.00,Rs 86.00
Raddish Red,KG,Rs 30.00,Rs 40.00,Rs 35.00
Raddish White(Local),KG,Rs 12.00,Rs 16.00,Rs 14.50
Raddish White(Hybrid),KG,Rs 20.00,Rs 25.00,Rs 22.50
Brinjal Long,KG,Rs 30.00,Rs 40.00,Rs 35.00
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 56.67
Cow pea(Long),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cowpea(Short),KG,Rs 50.00,Rs 60.00,Rs 55.00
French Bean(Local),KG,Rs 30.00,Rs 40.00,Rs 36.00
French Bean(Hybrid),KG,Rs 40.00,Rs 50.00,Rs 45.00
French Bean(Rajma),KG,Rs 70.00,Rs 80.00,Rs 76.67
Sword Bean,KG,Rs 80.00,Rs 90.00,Rs 86.67
Soyabean Green,KG,Rs 70.00,Rs 80.00,Rs 76.00
Bitter Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pointed Gourd(Local),KG,Rs 30.00,Rs 40.00,Rs 36.00
Snake Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Smooth Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Sponge Gourd,KG,Rs 50.00,Rs 60.00,Rs 56.67
Pumpkin,KG,Rs 40.00,Rs 45.00,Rs 42.50
Squash(Round),KG,Rs 50.00,Rs 60.00,Rs 55.00
Okara,KG,Rs 35.00,Rs 45.00,Rs 40.00
Brd Leaf Mustard,KG,Rs 70.00,Rs 80.00,Rs 75.00
Mustard Leaf,KG,Rs 50.00,Rs 60.00,Rs 56.67
Onion Green,KG,Rs 80.00,Rs 90.00,Rs 86.67
Mushroom(Kanya),KG,Rs 150.00,Rs 180.00,Rs 160.00
Mushroom(Button),KG,Rs 300.00,Rs 350.00,Rs 325.00
Asparagus,KG,Rs 250.00,Rs 300.00,Rs 275.00
Neuro,KG,Rs 50.00,Rs 80.00,Rs 66.67
Brocauli,KG,Rs 80.00,Rs 90.00,Rs 85.00
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 76.67
Red Cabbbage,KG,Rs 70.00,Rs 80.00,Rs 76.67
Lettuce,KG,Rs 120.00,Rs 150.00,Rs 135.00
Celery,KG,Rs 120.00,Rs 150.00,Rs 140.00
Parseley,KG,Rs 300.00,Rs 400.00,Rs 350.00
Mint,KG,Rs 250.00,Rs 300.00,Rs 275.00
Turnip A,KG,Rs 70.00,Rs 80.00,Rs 76.67
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 146.67
Bamboo Shoot,KG,Rs 110.00,Rs 120.00,Rs 116.67
Tofu,KG,Rs 110.00,Rs 120.00,Rs 116.67
Apple(Fuji),KG,Rs 350.00,Rs 400.00,Rs 383.33
Banana,Per Dozen,Rs 150.00,Rs 160.00,Rs 156.67
Lime,KG,Rs 150.00,Rs 160.00,Rs 156.67
Pomegranate,KG,Rs 350.00,Rs 400.00,Rs 383.33
Mango(Maldah),KG,Rs 150.00,Rs 160.00,Rs 156.67
Mango(Dushari),KG,Rs 120.00,Rs 130.00,Rs 126.67
Mango(Chousa),KG,Rs 140.00,Rs 150.00,Rs 146.67
Grapes(Black),KG,Rs 550.00,Rs 600.00,Rs 575.00
Water Melon(Green),KG,Rs 80.00,Rs 90.00,Rs 85.00
Sweet Orange,KG,Rs 240.00,Rs 250.00,Rs 246.67
Mandarin,KG,Rs 250.00,Rs 260.00,Rs 256.67
Pineapple,1 Pc,Rs 150.00,Rs 180.00,Rs 170.00
Cucumber(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Cucumber(Hybrid),KG,Rs 20.00,Rs 25.00,Rs 22.50
Jack Fruit,KG,Rs 40.00,Rs 50.00,Rs 45.00
Pear(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Pear(Chinese),KG,Rs 320.00,Rs 350.00,Rs 335.00
Papaya(Nepali),KG,Rs 90.00,Rs 100.00,Rs 96.67
Kiwi,KG,Rs 800.00,Rs 900.00,Rs 850.00
Avocado,KG,Rs 500.00,Rs 600.00,Rs 550.00
Ginger,KG,Rs 270.00,Rs 280.00,Rs 276.67
