commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Big(Indian),KG,Rs 60.00,Rs 70.00,Rs 65.00
Tomato Small(Local),KG,Rs 16.00,Rs 22.00,Rs 19.20
Tomato Small(Tunnel),KG,Rs 33.00,Rs 40.00,Rs 36.80
Potato Red,KG,Rs 55.00,Rs 60.00,Rs 57.50
Potato Red(Indian),KG,Rs 32.00,Rs 35.00,Rs 33.60
Potato White,KG,Rs 45.00,Rs 50.00,Rs 47.00
Onion Dry (Indian),KG,Rs 45.00,Rs 48.00,Rs 46.80
Carrot(Local),KG,Rs 120.00,Rs 130.00,Rs 125.00
Cabbage(Local),KG,Rs 35.00,Rs 45.00,Rs 39.00
Cauli Local,KG,Rs 40.00,Rs 50.00,Rs 45.00
Cauli Local(Jyapu),KG,Rs 50.00,Rs 60.00,Rs 56.67
Raddish Red,KG,Rs 30.00,Rs 40.00,Rs 35.00
Raddish White(Local),KG,Rs 20.00,Rs 25.00,Rs 22.50
Raddish White(Hybrid),KG,Rs 30.00,Rs 35.00,Rs 33.33
Brinjal Long,KG,Rs 30.00,Rs 40.00,Rs 35.00
Brinjal Round,KG,Rs 70.00,Rs 80.00,Rs 73.33
Cow pea(Long),KG,Rs 90.00,Rs 100.00,Rs 95.00
Cowpea(Short),KG,Rs 50.00,Rs 60.00,Rs 55.00
Green Peas,KG,Rs 140.00,Rs 150.00,Rs 146.00
French Bean(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
French Bean(Hybrid),KG,Rs 70.00,Rs 80.00,Rs 76.67
French Bean(Rajma),KG,Rs 90.00,Rs 100.00,Rs 96.67
Sword Bean,KG,Rs 100.00,Rs 120.00,Rs 110.00
Bitter Gourd,KG,Rs 70.00,Rs 80.00,Rs 75.00
Bottle Gourd,KG,Rs 40.00,Rs 50.00,Rs 43.33
Pointed Gourd(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Pointed Gourd(Terai),KG,Rs 40.00,Rs 50.00,Rs 45.00
Smooth Gourd,KG,Rs 60.00,Rs 70.00,Rs 66.67
Pumpkin,KG,Rs 20.00,Rs 30.00,Rs 25.00
Squash(Long),KG,Rs 30.00,Rs 40.00,Rs 35.00
Squash(Round),KG,Rs 30.00,Rs 40.00,Rs 35.00
Turnip,KG,Rs 50.00,Rs 60.00,Rs 56.67
Okara,KG,Rs 90.00,Rs 100.00,Rs 96.67
Sweet Potato,KG,Rs 40.00,Rs 50.00,Rs 46.67
Barela,KG,Rs 30.00,Rs 40.00,Rs 35.00
Arum,KG,Rs 40.00,Rs 50.00,Rs 46.67
Christophine,KG,Rs 15.00,Rs 20.00,Rs 17.50
Brd Leaf Mustard,KG,Rs 60.00,Rs 70.00,Rs 66.00
Spinach Leaf,KG,Rs 150.00,Rs 180.00,Rs 160.00
Cress Leaf,KG,Rs 150.00,Rs 180.00,Rs 170.00
Mustard Leaf,KG,Rs 40.00,Rs 50.00,Rs 46.67
Fenugreek Leaf,KG,Rs 150.00,Rs 180.00,Rs 170.00
Onion Green,KG,Rs 80.00,Rs 90.00,Rs 86.67
Bakula,KG,Rs 100.00,Rs 110.00,Rs 105.00
Yam,KG,Rs 80.00,Rs 90.00,Rs 86.67
Mushroom(Kanya),KG,Rs 100.00,Rs 120.00,Rs 110.00
Mushroom(Button),KG,Rs 340.00,Rs 380.00,Rs 360.00
Asparagus,KG,Rs 0.00,Rs 0.00,Rs 0.00
Brocauli,KG,Rs 100.00,Rs 120.00,Rs 113.33
Sugarbeet,KG,Rs 80.00,Rs 90.00,Rs 85.00
Red Cabbbage,KG,Rs 90.00,Rs 100.00,Rs 96.67
Lettuce,KG,Rs 50.00,Rs 60.00,Rs 56.67
Knolkhol,KG,Rs 70.00,Rs 80.00,Rs 75.00
Celery,KG,Rs 300.00,Rs 350.00,Rs 325.00
Parseley,KG,Rs 500.00,Rs 600.00,Rs 550.00
Fennel Leaf,KG,Rs 150.00,Rs 180.00,Rs 165.00
Mint,KG,Rs 600.00,Rs 700.00,Rs 650.00
Turnip A,KG,Rs 80.00,Rs 90.00,Rs 85.00
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 146.67
Bamboo Shoot,KG,Rs 100.00,Rs 110.00,Rs 106.67
Tofu,KG,Rs 120.00,Rs 130.00,Rs 126.67
Gundruk,KG,Rs 300.00,Rs 350.00,Rs 325.00
Apple(Fuji),KG,Rs 220.00,Rs 250.00,Rs 235.00
Banana,Per Dozen,Rs 120.00,Rs 130.00,Rs 126.67
Lime,KG,Rs 100.00,Rs 120.00,Rs 110.00
Pomegranate,KG,Rs 380.00,Rs 400.00,Rs 390.00
Grapes(Green),KG,Rs 280.00,Rs 300.00,Rs 290.00
Grapes(Black),KG,Rs 380.00,Rs 400.00,Rs 390.00
Orange(Nepali),KG,Rs 100.00,Rs 110.00,Rs 105.00
Orange(Indian),KG,Rs 90.00,Rs 100.00,Rs 95.00
Water Melon(Green),KG,Rs 70.00,Rs 80.00,Rs 75.00
Sweet Orange,KG,Rs 120.00,Rs 130.00,Rs 126.67
Mandarin,KG,Rs 220.00,Rs 250.00,Rs 240.00
Pineapple,1 Pc,Rs 150.00,Rs 200.00,Rs 175.00
Cucumber(Local),KG,Rs 60.00,Rs 70.00,Rs 66.00
Cucumber(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 56.67
Lemon,KG,Rs 40.00,Rs 50.00,Rs 46.67
Pear(Chinese),KG,Rs 220.00,Rs 250.00,Rs 235.00
Papaya(Nepali),KG,Rs 70.00,Rs 80.00,Rs 76.67
Papaya(Indian),KG,Rs 90.00,Rs 100.00,Rs 96.67
Mombin,KG,Rs 60.00,Rs 70.00,Rs 66.00
Sugarcane,Per Piece,Rs 80.00,Rs 90.00,Rs 86.67
Strawberry,KG,Rs 600.00,Rs 700.00,Rs 650.00
Kiwi,KG,Rs 200.00,Rs 220.00,Rs 210.00
Avocado,KG,Rs 200.00,Rs 220.00,Rs 210.00
Amla,KG,Rs 50.00,Rs 60.00,Rs 56.67
Ginger,KG,Rs 50.00,Rs 60.00,Rs 56.67
Chilli Dry,KG,Rs 440.00,Rs 450.00,Rs 446.67
Chilli Green,KG,Rs 50.00,Rs 60.00,Rs 56.67
Chilli Green(Bullet),KG,Rs 60.00,Rs 70.00,Rs 66.67
Chilli Green(Machhe),KG,Rs 140.00,Rs 150.00,Rs 146.67
Chilli Green(Akbare),KG,Rs 140.00,Rs 150.00,Rs 146.67
Capsicum,KG,Rs 70.00,Rs 80.00,Rs 75.00
Garlic Green,KG,Rs 140.00,Rs 150.00,Rs 146.67
Coriander Green,KG,Rs 120.00,Rs 150.00,Rs 135.00
Garlic Dry Chinese,KG,Rs 160.00,Rs 170.00,Rs 165.00
Garlic Dry Nepali,KG,Rs 100.00,Rs 110.00,Rs 106.67
Clive Dry,KG,Rs 200.00,Rs 220.00,Rs 210.00
Clive Green,KG,Rs 120.00,Rs 150.00,Rs 135.00
Fish Fresh(Rahu),KG,Rs 330.00,Rs 350.00,Rs 343.33
Fish Fresh(Bachuwa),KG,Rs 240.00,Rs 250.00,Rs 246.67
Fish Fresh(Chhadi),KG,Rs 240.00,Rs 250.00,Rs 246.67
Fish Fresh(Mungari),KG,Rs 210.00,Rs 230.00,Rs 223.33
