commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 35.00,Rs 40.00,Rs 37.67
Tomato Big(Indian),KG,Rs 35.00,Rs 40.00,Rs 37.67
Tomato Small(Local),KG,Rs 30.00,Rs 35.00,Rs 32.67
Tomato Small(Tunnel),KG,Rs 40.00,Rs 50.00,Rs 45.00
Tomato Small(Indian),KG,Rs 30.00,Rs 35.00,Rs 32.67
Potato Red,KG,Rs 50.00,Rs 55.00,Rs 52.33
Potato Red(Indian),KG,Rs 40.00,Rs 45.00,Rs 42.33
Potato White,KG,Rs 40.00,Rs 45.00,Rs 42.33
Onion Dry (Indian),KG,Rs 45.00,Rs 50.00,Rs 47.67
Carrot(Local),KG,Rs 55.00,Rs 60.00,Rs 57.67
Cabbage(Local),KG,Rs 20.00,Rs 25.00,Rs 22.33
Cauli Local,KG,Rs 30.00,Rs 40.00,Rs 35.00
Raddish White(Local),KG,Rs 15.00,Rs 20.00,Rs 17.67
Raddish White(Hybrid),KG,Rs 15.00,Rs 20.00,Rs 17.67
Brinjal Long,KG,Rs 25.00,Rs 30.00,Rs 27.67
Brinjal Round,KG,Rs 35.00,Rs 40.00,Rs 37.67
Cow pea(Long),KG,Rs 40.00,Rs 50.00,Rs 45.00
Green Peas,KG,Rs 140.00,Rs 150.00,Rs 145.00
French Bean(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
French Bean(Hybrid),KG,Rs 40.00,Rs 50.00,Rs 45.00
French Bean(Rajma),KG,Rs 40.00,Rs 45.00,Rs 42.33
Soyabean Green,KG,Rs 120.00,Rs 140.00,Rs 130.00
Bitter Gourd,KG,Rs 40.00,Rs 45.00,Rs 42.33
Bottle Gourd,KG,Rs 30.00,Rs 35.00,Rs 32.67
Pointed Gourd(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Pointed Gourd(Terai),KG,Rs 50.00,Rs 60.00,Rs 55.00
Snake Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Smooth Gourd,KG,Rs 35.00,Rs 45.00,Rs 40.00
Pumpkin,KG,Rs 30.00,Rs 35.00,Rs 32.67
Squash(Round),KG,Rs 35.00,Rs 40.00,Rs 37.67
Okara,KG,Rs 40.00,Rs 45.00,Rs 40.00
Sweet Potato,KG,Rs 50.00,Rs 60.00,Rs 55.00
Arum,KG,Rs 50.00,Rs 60.00,Rs 55.00
Brd Leaf Mustard,KG,Rs 25.00,Rs 30.00,Rs 27.67
Spinach Leaf,KG,Rs 30.00,Rs 35.00,Rs 32.67
Cress Leaf,KG,Rs 30.00,Rs 35.00,Rs 32.67
Mustard Leaf,KG,Rs 20.00,Rs 30.00,Rs 25.00
Fenugreek Leaf,KG,Rs 30.00,Rs 35.00,Rs 32.67
Onion Green,KG,Rs 50.00,Rs 60.00,Rs 55.00
