commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 35.00,Rs 40.00,Rs 37.67
Tomato Big(Indian),KG,Rs 35.00,Rs 40.00,Rs 37.67
Tomato Small(Local),KG,Rs 20.00,Rs 30.00,Rs 25.00
Tomato Small(Tunnel),KG,Rs 35.00,Rs 40.00,Rs 37.67
Tomato Small(Indian),KG,Rs 25.00,Rs 30.00,Rs 27.67
Potato Red,KG,Rs 35.00,Rs 40.00,Rs 37.67
Potato Red(Indian),KG,Rs 25.00,Rs 30.00,Rs 27.67
Potato White,KG,Rs 25.00,Rs 30.00,Rs 27.67
Onion Dry (Indian),KG,Rs 40.00,Rs 42.00,Rs 41.00
Carrot(Local),KG,Rs 55.00,Rs 60.00,Rs 57.67
Cabbage(Local),KG,Rs 20.00,Rs 30.00,Rs 25.00
Cauli Local,KG,Rs 30.00,Rs 40.00,Rs 35.00
Cauli Local(Jyapu),KG,Rs 40.00,Rs 50.00,Rs 45.00
Raddish White(Local),KG,Rs 10.00,Rs 15.00,Rs 12.33
Raddish White(Hybrid),KG,Rs 10.00,Rs 15.00,Rs 12.33
Brinjal Long,KG,Rs 25.00,Rs 30.00,Rs 27.67
Brinjal Round,KG,Rs 35.00,Rs 40.00,Rs 37.67
Cow pea(Long),KG,Rs 30.00,Rs 40.00,Rs 35.00
Green Peas,KG,Rs 140.00,Rs 150.00,Rs 145.00
French Bean(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
French Bean(Hybrid),KG,Rs 40.00,Rs 50.00,Rs 45.00
French Bean(Rajma),KG,Rs 40.00,Rs 50.00,Rs 45.00
Soyabean Green,KG,Rs 90.00,Rs 100.00,Rs 95.00
Bitter Gourd,KG,Rs 30.00,Rs 35.00,Rs 32.67
Bottle Gourd,KG,Rs 25.00,Rs 30.00,Rs 27.67
Pointed Gourd(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Pointed Gourd(Terai),KG,Rs 50.00,Rs 60.00,Rs 55.00
Snake Gourd,KG,Rs 20.00,Rs 30.00,Rs 25.00
Smooth Gourd,KG,Rs 30.00,Rs 35.00,Rs 32.67
Pumpkin,KG,Rs 30.00,Rs 35.00,Rs 32.67
Squash(Round),KG,Rs 30.00,Rs 35.00,Rs 32.67
Okara,KG,Rs 20.00,Rs 30.00,Rs 25.00
Sweet Potato,KG,Rs 50.00,Rs 60.00,Rs 55.00
Arum,KG,Rs 50.00,Rs 60.00,Rs 55.00
Brd Leaf Mustard,KG,Rs 30.00,Rs 35.00,Rs 32.67
Spinach Leaf,KG,Rs 30.00,Rs 40.00,Rs 35.00
Cress Leaf,KG,Rs 30.00,Rs 40.00,Rs 35.00
Mustard Leaf,KG,Rs 20.00,Rs 30.00,Rs 25.00
Fenugreek Leaf,KG,Rs 30.00,Rs 40.00,Rs 35.00
