commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 60.00,Rs 70.00,Rs 65.00
Tomato Small(Local),KG,Rs 10.00,Rs 15.00,Rs 12.50
Tomato Small(Tunnel),KG,Rs 13.00,Rs 18.00,Rs 15.60
Potato Red,KG,Rs 54.00,Rs 58.00,Rs 56.00
Potato Red(Indian),KG,Rs 48.00,Rs 50.00,Rs 49.00
Potato Red(Mude),KG,Rs 48.00,Rs 50.00,Rs 49.00
Onion Dry (Indian),KG,Rs 95.00,Rs 100.00,Rs 98.00
Carrot(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Cabbage(Local),KG,Rs 28.00,Rs 35.00,Rs 31.60
Cauli Local,KG,Rs 60.00,Rs 70.00,Rs 66.00
Cauli Local(Jyapu),KG,Rs 80.00,Rs 90.00,Rs 86.67
Raddish White(Hybrid),KG,Rs 40.00,Rs 50.00,Rs 45.00
Brinjal Long,KG,Rs 30.00,Rs 40.00,Rs 35.00
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 53.33
Cow pea(Long),KG,Rs 50.00,Rs 60.00,Rs 55.00
Cowpea(Short),KG,Rs 80.00,Rs 90.00,Rs 83.33
Green Peas,KG,Rs 190.00,Rs 200.00,Rs 195.00
French Bean(Local),KG,Rs 45.00,Rs 55.00,Rs 50.00
French Bean(Hybrid),KG,Rs 45.00,Rs 55.00,Rs 50.00
French Bean(Rajma),KG,Rs 90.00,Rs 100.00,Rs 96.67
Soyabean Green,KG,Rs 90.00,Rs 100.00,Rs 96.67
Bitter Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 56.00
Pointed Gourd(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Snake Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Smooth Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Sponge Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pumpkin,KG,Rs 30.00,Rs 35.00,Rs 33.00
Squash(Round),KG,Rs 25.00,Rs 35.00,Rs 30.00
Okara,KG,Rs 60.00,Rs 70.00,Rs 66.00
Sweet Potato,KG,Rs 70.00,Rs 80.00,Rs 75.00
Arum,KG,Rs 100.00,Rs 110.00,Rs 106.67
Christophine,KG,Rs 50.00,Rs 60.00,Rs 55.00
Brd Leaf Mustard,KG,Rs 40.00,Rs 50.00,Rs 46.67
Mustard Leaf,KG,Rs 30.00,Rs 40.00,Rs 36.67
Onion Green,KG,Rs 70.00,Rs 80.00,Rs 76.67
Mushroom(Kanya),KG,Rs 180.00,Rs 220.00,Rs 200.00
Mushroom(Button),KG,Rs 280.00,Rs 320.00,Rs 300.00
Asparagus,KG,Rs 200.00,Rs 250.00,Rs 225.00
Neuro,KG,Rs 70.00,Rs 80.00,Rs 76.67
Brocauli,KG,Rs 70.00,Rs 80.00,Rs 76.00
Sugarbeet,KG,Rs 50.00,Rs 60.00,Rs 55.00
Red Cabbbage,KG,Rs 60.00,Rs 70.00,Rs 65.00
Lettuce,KG,Rs 70.00,Rs 80.00,Rs 75.00
Celery,KG,Rs 150.00,Rs 160.00,Rs 155.00
Parseley,KG,Rs 250.00,Rs 260.00,Rs 255.00
Mint,KG,Rs 150.00,Rs 180.00,Rs 165.00
Turnip A,KG,Rs 70.00,Rs 80.00,Rs 76.67
Tamarind,KG,Rs 150.00,Rs 160.00,Rs 156.67
Bamboo Shoot,KG,Rs 100.00,Rs 110.00,Rs 106.67
Tofu,KG,Rs 150.00,Rs 160.00,Rs 153.33
Gundruk,KG,Rs 250.00,Rs 300.00,Rs 275.00
Apple(Fuji),KG,Rs 300.00,Rs 320.00,Rs 313.33
Banana,Per Dozen,Rs 130.00,Rs 140.00,Rs 136.67
Lime,KG,Rs 180.00,Rs 220.00,Rs 204.00
Mango(Maldah),KG,Rs 60.00,Rs 70.00,Rs 65.00
Mango(Dushari),KG,Rs 70.00,Rs 80.00,Rs 76.67
Sweet Orange,KG,Rs 160.00,Rs 180.00,Rs 170.00
Mandarin,KG,Rs 220.00,Rs 250.00,Rs 235.00
Pineapple,1 Pc,Rs 160.00,Rs 180.00,Rs 170.00
Cucumber(Local),KG,Rs 80.00,Rs 90.00,Rs 86.00
Cucumber(Hybrid),KG,Rs 25.00,Rs 35.00,Rs 30.00
Jack Fruit,KG,Rs 40.00,Rs 50.00,Rs 45.00
Pear(Chinese),KG,Rs 220.00,Rs 250.00,Rs 235.00
Papaya(Indian),KG,Rs 80.00,Rs 90.00,Rs 86.67
Litchi(Local),KG,Rs 120.00,Rs 150.00,Rs 135.00
Litchi(Indian),KG,Rs 220.00,Rs 250.00,Rs 235.00
Ginger,KG,Rs 250.00,Rs 270.00,Rs 258.00
Chilli Dry,KG,Rs 420.00,Rs 440.00,Rs 430.00
Chilli Green,KG,Rs 70.00,Rs 80.00,Rs 76.00
Chilli Green(Bullet),KG,Rs 70.00,Rs 80.00,Rs 75.00
Chilli Green(Machhe),KG,Rs 40.00,Rs 50.00,Rs 43.33
Chilli Green(Akbare),KG,Rs 400.00,Rs 500.00,Rs 450.00
Capsicum,KG,Rs 60.00,Rs 70.00,Rs 66.00
Garlic Green,KG,Rs 70.00,Rs 80.00,Rs 77.50
Coriander Green,KG,Rs 60.00,Rs 80.00,Rs 70.00
Garlic Dry Chinese,KG,Rs 220.00,Rs 240.00,Rs 228.00
Garlic Dry Nepali,KG,Rs 200.00,Rs 210.00,Rs 205.00
Clive Dry,KG,Rs 150.00,Rs 160.00,Rs 155.00
Fish Fresh(Rahu),KG,Rs 320.00,Rs 330.00,Rs 325.00
Fish Fresh(Bachuwa),KG,Rs 250.00,Rs 260.00,Rs 255.00
Fish Fresh(Chhadi),KG,Rs 220.00,Rs 250.00,Rs 235.00
King Oyster,Kg,Rs 280.00,Rs 300.00,Rs 290.00
