commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Big(Indian),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Small(Local),KG,Rs 20.00,Rs 25.00,Rs 22.33
Tomato Small(Tunnel),KG,Rs 25.00,Rs 30.00,Rs 27.67
Potato Red,KG,Rs 48.00,Rs 50.00,Rs 49.00
Potato Red(Indian),KG,Rs 28.00,Rs 30.00,Rs 29.00
Potato Red(Mude),KG,Rs 46.00,Rs 48.00,Rs 47.00
Potato White,KG,Rs 30.00,Rs 32.00,Rs 31.00
Onion Dry (Indian),KG,Rs 46.00,Rs 48.00,Rs 47.00
Carrot(Local),KG,Rs 110.00,Rs 120.00,Rs 115.00
Cabbage(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cauli Local,KG,Rs 100.00,Rs 120.00,Rs 110.00
Raddish White(Local),KG,Rs 20.00,Rs 25.00,Rs 22.33
Raddish White(Hybrid),KG,Rs 20.00,Rs 30.00,Rs 25.00
Brinjal Long,KG,Rs 60.00,Rs 70.00,Rs 65.00
Cow pea(Long),KG,Rs 45.00,Rs 60.00,Rs 51.67
Cowpea(Short),KG,Rs 100.00,Rs 120.00,Rs 110.00
French Bean(Local),KG,Rs 90.00,Rs 100.00,Rs 95.00
French Bean(Hybrid),KG,Rs 90.00,Rs 100.00,Rs 95.00
French Bean(Rajma),KG,Rs 110.00,Rs 120.00,Rs 115.00
Soyabean Green,KG,Rs 70.00,Rs 80.00,Rs 75.00
Bitter Gourd,KG,Rs 70.00,Rs 80.00,Rs 75.00
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pointed Gourd(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Pointed Gourd(Terai),KG,Rs 50.00,Rs 60.00,Rs 55.00
Snake Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Smooth Gourd,KG,Rs 60.00,Rs 70.00,Rs 65.00
Sponge Gourd,KG,Rs 60.00,Rs 70.00,Rs 65.00
Pumpkin,KG,Rs 35.00,Rs 40.00,Rs 37.67
Squash(Round),KG,Rs 60.00,Rs 70.00,Rs 65.00
Okara,KG,Rs 40.00,Rs 50.00,Rs 45.00
Arum,KG,Rs 60.00,Rs 70.00,Rs 65.00
Christophine,KG,Rs 50.00,Rs 60.00,Rs 55.00
Brd Leaf Mustard,KG,Rs 80.00,Rs 90.00,Rs 85.00
Spinach Leaf,KG,Rs 90.00,Rs 100.00,Rs 95.00
Cress Leaf,KG,Rs 90.00,Rs 100.00,Rs 95.00
Onion Green,KG,Rs 100.00,Rs 120.00,Rs 110.00
Mushroom(Kanya),KG,Rs 220.00,Rs 250.00,Rs 235.00
Mushroom(Button),KG,Rs 380.00,Rs 400.00,Rs 390.00
Asparagus,KG,Rs 550.00,Rs 600.00,Rs 575.00
Neuro,KG,Rs 90.00,Rs 100.00,Rs 95.00
Brocauli,KG,Rs 140.00,Rs 150.00,Rs 145.00
Sugarbeet,KG,Rs 110.00,Rs 120.00,Rs 115.00
Drumstick,KG,Rs 250.00,Rs 300.00,Rs 275.00
Celery,KG,Rs 150.00,Rs 180.00,Rs 165.00
Parseley,KG,Rs 250.00,Rs 280.00,Rs 265.00
Mint,KG,Rs 120.00,Rs 150.00,Rs 135.00
Turnip A,KG,Rs 70.00,Rs 80.00,Rs 75.00
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 145.00
Bamboo Shoot,KG,Rs 90.00,Rs 100.00,Rs 95.00
Tofu,KG,Rs 90.00,Rs 100.00,Rs 95.00
Gundruk,KG,Rs 250.00,Rs 300.00,Rs 275.00
Apple(Fuji),KG,Rs 250.00,Rs 280.00,Rs 265.00
Banana,Per Dozen,Rs 100.00,Rs 110.00,Rs 105.00
Lime,KG,Rs 100.00,Rs 120.00,Rs 110.00
Pomegranate,KG,Rs 280.00,Rs 300.00,Rs 290.00
Mango(Maldah),KG,Rs 90.00,Rs 100.00,Rs 95.00
Mango(Dushari),KG,Rs 70.00,Rs 80.00,Rs 75.00
Mango(Chousa),KG,Rs 70.00,Rs 80.00,Rs 75.00
Mango(Calcutte),KG,Rs 70.00,Rs 80.00,Rs 75.00
Water Melon(Green),KG,Rs 70.00,Rs 80.00,Rs 75.00
Sweet Orange,KG,Rs 220.00,Rs 250.00,Rs 235.00
Pineapple,1 Pc,Rs 140.00,Rs 150.00,Rs 145.00
Cucumber(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cucumber(Hybrid),KG,Rs 20.00,Rs 30.00,Rs 25.00
Jack Fruit,KG,Rs 80.00,Rs 90.00,Rs 85.00
Pear(Local),KG,Rs 80.00,Rs 90.00,Rs 85.00
Papaya(Indian),KG,Rs 100.00,Rs 110.00,Rs 105.00
Ginger,KG,Rs 80.00,Rs 90.00,Rs 85.00
Chilli Dry,KG,Rs 300.00,Rs 320.00,Rs 310.00
Chilli Green,KG,Rs 100.00,Rs 110.00,Rs 105.00
Chilli Green(Bullet),KG,Rs 120.00,Rs 130.00,Rs 125.00
Chilli Green(Machhe),KG,Rs 90.00,Rs 100.00,Rs 95.00
Chilli Green(Akbare),KG,Rs 300.00,Rs 350.00,Rs 325.00
Capsicum,KG,Rs 120.00,Rs 140.00,Rs 130.00
Garlic Green,KG,Rs 110.00,Rs 120.00,Rs 115.00
Coriander Green,KG,Rs 300.00,Rs 350.00,Rs 325.00
Garlic Dry Chinese,KG,Rs 210.00,Rs 220.00,Rs 215.00
Garlic Dry Nepali,KG,Rs 170.00,Rs 180.00,Rs 175.00
Clive Dry,KG,Rs 250.00,Rs 260.00,Rs 255.00
Fish Fresh(Rahu),KG,Rs 270.00,Rs 280.00,Rs 275.00
Fish Fresh(Bachuwa),KG,Rs 225.00,Rs 235.00,Rs 230.00
Fish Fresh(Chhadi),KG,Rs 200.00,Rs 220.00,Rs 210.00
Fish Fresh(Mungari),KG,Rs 230.00,Rs 240.00,Rs 235.00
