commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 70.00,Rs 80.00,Rs 76.67
Tomato Big(Indian),KG,Rs 70.00,Rs 80.00,Rs 76.67
Tomato Small(Local),KG,Rs 20.00,Rs 30.00,Rs 25.00
Tomato Small(Indian),KG,Rs 30.00,Rs 40.00,Rs 35.00
Tomato Small(Terai),KG,Rs 30.00,Rs 40.00,Rs 35.00
Potato Red,KG,Rs 24.00,Rs 26.00,Rs 25.00
Potato Red(Indian),KG,Rs 22.00,Rs 25.00,Rs 23.40
Potato White,KG,Rs 19.00,Rs 20.00,Rs 19.67
Onion Dry (Indian),KG,Rs 58.00,Rs 60.00,Rs 59.20
Carrot(Local),KG,Rs 30.00,Rs 40.00,Rs 35.00
Carrot(Terai),KG,Rs 20.00,Rs 30.00,Rs 25.00
Cabbage(Local),KG,Rs 25.00,Rs 30.00,Rs 27.50
Cabbage(Terai),KG,Rs 20.00,Rs 25.00,Rs 23.33
Cabbage,KG,Rs 18.00,Rs 25.00,Rs 21.00
Cauli Local,KG,Rs 35.00,Rs 50.00,Rs 43.00
Cauli Local(Jyapu),KG,Rs 60.00,Rs 70.00,Rs 65.00
Cauli Terai,KG,Rs 40.00,Rs 50.00,Rs 46.67
Raddish Red,KG,Rs 40.00,Rs 50.00,Rs 46.67
Raddish White(Local),KG,Rs 8.00,Rs 12.00,Rs 10.00
Raddish White(Hybrid),KG,Rs 15.00,Rs 20.00,Rs 18.33
Brinjal Long,KG,Rs 60.00,Rs 70.00,Rs 66.67
Brinjal Round,KG,Rs 60.00,Rs 70.00,Rs 66.67
Green Peas,KG,Rs 90.00,Rs 100.00,Rs 96.67
French Bean(Local),KG,Rs 70.00,Rs 80.00,Rs 76.67
French Bean(Hybrid),KG,Rs 70.00,Rs 80.00,Rs 76.67
French Bean(Rajma),KG,Rs 90.00,Rs 100.00,Rs 95.00
Sword Bean,KG,Rs 40.00,Rs 50.00,Rs 46.67
Bitter Gourd,KG,Rs 120.00,Rs 140.00,Rs 130.00
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 56.67
Pumpkin,KG,Rs 25.00,Rs 30.00,Rs 28.33
Squash(Long),KG,Rs 20.00,Rs 30.00,Rs 25.00
Squash(Round),KG,Rs 20.00,Rs 30.00,Rs 25.00
Turnip,KG,Rs 40.00,Rs 50.00,Rs 46.67
Okara,KG,Rs 130.00,Rs 140.00,Rs 135.00
Sweet Potato,KG,Rs 70.00,Rs 80.00,Rs 76.67
Barela,KG,Rs 40.00,Rs 50.00,Rs 46.67
Arum,KG,Rs 40.00,Rs 50.00,Rs 46.67
Christophine,KG,Rs 40.00,Rs 50.00,Rs 46.67
Brd Leaf Mustard,KG,Rs 15.00,Rs 20.00,Rs 18.33
Spinach Leaf,KG,Rs 50.00,Rs 60.00,Rs 56.67
Cress Leaf,KG,Rs 50.00,Rs 60.00,Rs 56.67
Mustard Leaf,KG,Rs 30.00,Rs 40.00,Rs 35.00
Fenugreek Leaf,KG,Rs 50.00,Rs 60.00,Rs 56.67
Onion Green,KG,Rs 50.00,Rs 60.00,Rs 56.67
