commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 40.00,Rs 46.00,Rs 43.20
Tomato Small(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Small(Tunnel),KG,Rs 58.00,Rs 75.00,Rs 66.60
Tomato Small(Indian),KG,Rs 50.00,Rs 60.00,Rs 55.00
Potato Red,KG,Rs 54.00,Rs 56.00,Rs 55.00
Potato Red(Indian),KG,Rs 34.00,Rs 36.00,Rs 35.00
Potato Red(Mude),KG,Rs 45.00,Rs 48.00,Rs 46.25
Potato White,KG,Rs 45.00,Rs 46.00,Rs 45.50
Onion Dry (Indian),KG,Rs 73.00,Rs 75.00,Rs 74.20
Carrot(Local),KG,Rs 120.00,Rs 130.00,Rs 125.00
Carrot(Terai),KG,Rs 90.00,Rs 100.00,Rs 95.00
Cabbage(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Cauli Local,KG,Rs 100.00,Rs 120.00,Rs 110.00
Raddish Red,KG,Rs 70.00,Rs 80.00,Rs 75.00
Raddish White(Local),KG,Rs 50.00,Rs 60.00,Rs 56.67
Raddish White(Hybrid),KG,Rs 60.00,Rs 70.00,Rs 66.67
Brinjal Long,KG,Rs 30.00,Rs 40.00,Rs 35.00
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 55.00
Cow pea(Long),KG,Rs 80.00,Rs 90.00,Rs 85.00
Cowpea(Short),KG,Rs 90.00,Rs 100.00,Rs 96.67
Green Peas,KG,Rs 300.00,Rs 320.00,Rs 310.00
French Bean(Local),KG,Rs 80.00,Rs 90.00,Rs 85.00
French Bean(Hybrid),KG,Rs 80.00,Rs 90.00,Rs 85.00
Sword Bean,KG,Rs 50.00,Rs 60.00,Rs 56.67
Soyabean Green,KG,Rs 70.00,Rs 80.00,Rs 76.67
Bitter Gourd,KG,Rs 60.00,Rs 70.00,Rs 65.00
Bottle Gourd,KG,Rs 40.00,Rs 50.00,Rs 43.75
Pointed Gourd(Local),KG,Rs 45.00,Rs 55.00,Rs 49.00
Snake Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Smooth Gourd,KG,Rs 60.00,Rs 70.00,Rs 65.00
Pumpkin,KG,Rs 45.00,Rs 50.00,Rs 48.33
Squash(Round),KG,Rs 30.00,Rs 40.00,Rs 35.00
Okara,KG,Rs 50.00,Rs 60.00,Rs 55.00
Barela,KG,Rs 120.00,Rs 130.00,Rs 126.67
Arum,KG,Rs 60.00,Rs 70.00,Rs 66.67
Christophine,KG,Rs 14.00,Rs 18.00,Rs 15.80
Brd Leaf Mustard,KG,Rs 70.00,Rs 80.00,Rs 76.67
Mustard Leaf,KG,Rs 30.00,Rs 40.00,Rs 35.00
Onion Green,KG,Rs 80.00,Rs 90.00,Rs 86.67
Mushroom(Kanya),KG,Rs 110.00,Rs 140.00,Rs 124.00
Mushroom(Button),KG,Rs 320.00,Rs 360.00,Rs 340.00
Asparagus,KG,Rs 400.00,Rs 450.00,Rs 425.00
