commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 70.00,Rs 80.00,Rs 76.67
Tomato Small(Local),KG,Rs 20.00,Rs 25.00,Rs 22.50
Tomato Small(Tunnel),KG,Rs 28.00,Rs 36.00,Rs 32.20
Potato Red,KG,Rs 65.00,Rs 70.00,Rs 68.00
Potato Red(Indian),KG,Rs 54.00,Rs 56.00,Rs 55.00
Potato Red(Mude),KG,Rs 50.00,Rs 52.00,Rs 51.00
Potato White,KG,Rs 50.00,Rs 52.00,Rs 51.00
Onion Dry (Indian),KG,Rs 80.00,Rs 85.00,Rs 82.60
Carrot(Local),KG,Rs 100.00,Rs 120.00,Rs 113.33
Carrot(Terai),KG,Rs 90.00,Rs 100.00,Rs 95.00
Cabbage(Local),KG,Rs 35.00,Rs 45.00,Rs 41.00
Cauli Local,KG,Rs 70.00,Rs 80.00,Rs 75.00
Cauli Local(Jyapu),KG,Rs 90.00,Rs 100.00,Rs 96.67
Raddish Red,KG,Rs 40.00,Rs 50.00,Rs 46.67
Raddish White(Local),KG,Rs 18.00,Rs 22.00,Rs 20.00
Raddish White(Hybrid),KG,Rs 25.00,Rs 30.00,Rs 27.50
Brinjal Long,KG,Rs 40.00,Rs 50.00,Rs 45.00
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 56.67
Cow pea(Long),KG,Rs 60.00,Rs 70.00,Rs 66.00
Cowpea(Short),KG,Rs 120.00,Rs 140.00,Rs 130.00
French Bean(Local),KG,Rs 60.00,Rs 80.00,Rs 68.00
French Bean(Hybrid),KG,Rs 60.00,Rs 80.00,Rs 70.00
French Bean(Rajma),KG,Rs 140.00,Rs 150.00,Rs 146.67
Sword Bean,KG,Rs 100.00,Rs 120.00,Rs 110.00
Soyabean Green,KG,Rs 160.00,Rs 180.00,Rs 170.00
Bitter Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Bottle Gourd,KG,Rs 25.00,Rs 35.00,Rs 30.00
Pointed Gourd(Local),KG,Rs 50.00,Rs 60.00,Rs 56.00
Pointed Gourd(Terai),KG,Rs 50.00,Rs 60.00,Rs 55.00
Snake Gourd,KG,Rs 50.00,Rs 60.00,Rs 56.67
Smooth Gourd,KG,Rs 30.00,Rs 40.00,Rs 36.00
Sponge Gourd,KG,Rs 50.00,Rs 60.00,Rs 56.67
Pumpkin,KG,Rs 60.00,Rs 70.00,Rs 65.00
Squash(Round),KG,Rs 60.00,Rs 70.00,Rs 66.00
Okara,KG,Rs 40.00,Rs 50.00,Rs 45.00
Arum,KG,Rs 80.00,Rs 90.00,Rs 86.67
Christophine,KG,Rs 60.00,Rs 70.00,Rs 65.00
Brd Leaf Mustard,KG,Rs 60.00,Rs 70.00,Rs 65.00
Mustard Leaf,KG,Rs 50.00,Rs 60.00,Rs 55.00
Onion Green,KG,Rs 150.00,Rs 180.00,Rs 165.00
Mushroom(Kanya),KG,Rs 170.00,Rs 200.00,Rs 186.00
Mushroom(Button),KG,Rs 280.00,Rs 320.00,Rs 300.00
Asparagus,KG,Rs 300.00,Rs 350.00,Rs 325.00
