commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 40.00,Rs 50.00,Rs 45.00
Tomato Big(Indian),KG,Rs 40.00,Rs 50.00,Rs 46.67
Tomato Small(Local),KG,Rs 15.00,Rs 20.00,Rs 17.60
Tomato Small(Tunnel),KG,Rs 15.00,Rs 20.00,Rs 17.60
Tomato Small(Indian),KG,Rs 30.00,Rs 35.00,Rs 33.00
Tomato Small(Terai),KG,Rs 30.00,Rs 40.00,Rs 35.00
Potato Red,KG,Rs 34.00,Rs 36.00,Rs 35.00
Potato Red(Indian),KG,Rs 26.00,Rs 28.00,Rs 27.00
Onion Dry (Indian),KG,Rs 42.00,Rs 44.00,Rs 43.00
Carrot(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Carrot(Terai),KG,Rs 30.00,Rs 40.00,Rs 36.67
Cabbage(Local),KG,Rs 25.00,Rs 35.00,Rs 29.00
Cabbage(Terai),KG,Rs 25.00,Rs 30.00,Rs 27.50
Cabbage,KG,Rs 25.00,Rs 30.00,Rs 28.33
Cauli Local,KG,Rs 50.00,Rs 60.00,Rs 55.00
Cauli Local(Jyapu),KG,Rs 60.00,Rs 70.00,Rs 65.00
Cauli Terai,KG,Rs 45.00,Rs 50.00,Rs 48.33
Raddish Red,KG,Rs 60.00,Rs 70.00,Rs 66.67
Raddish White(Local),KG,Rs 30.00,Rs 35.00,Rs 32.50
Raddish White(Hybrid),KG,Rs 40.00,Rs 50.00,Rs 45.00
Brinjal Long,KG,Rs 60.00,Rs 70.00,Rs 65.00
Brinjal Round,KG,Rs 60.00,Rs 70.00,Rs 66.67
Cowpea(Short),KG,Rs 50.00,Rs 60.00,Rs 56.67
Green Peas,KG,Rs 70.00,Rs 80.00,Rs 75.00
French Bean(Local),KG,Rs 80.00,Rs 90.00,Rs 85.00
French Bean(Hybrid),KG,Rs 90.00,Rs 100.00,Rs 96.67
French Bean(Rajma),KG,Rs 80.00,Rs 90.00,Rs 86.67
Sword Bean,KG,Rs 50.00,Rs 60.00,Rs 55.00
Bitter Gourd,KG,Rs 120.00,Rs 130.00,Rs 125.00
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 56.67
Pumpkin,KG,Rs 30.00,Rs 40.00,Rs 35.00
Squash(Long),KG,Rs 25.00,Rs 30.00,Rs 27.50
Squash(Round),KG,Rs 25.00,Rs 30.00,Rs 28.33
Turnip,KG,Rs 40.00,Rs 50.00,Rs 46.67
Okara,KG,Rs 80.00,Rs 90.00,Rs 86.67
Sweet Potato,KG,Rs 60.00,Rs 70.00,Rs 66.67
Barela,KG,Rs 60.00,Rs 70.00,Rs 66.67
Arum,KG,Rs 40.00,Rs 50.00,Rs 46.67
Christophine,KG,Rs 40.00,Rs 50.00,Rs 45.00
Brd Leaf Mustard,KG,Rs 70.00,Rs 80.00,Rs 76.67
Spinach Leaf,KG,Rs 110.00,Rs 120.00,Rs 116.67
Cress Leaf,KG,Rs 120.00,Rs 130.00,Rs 126.67
Mustard Leaf,KG,Rs 40.00,Rs 50.00,Rs 46.67
Fenugreek Leaf,KG,Rs 120.00,Rs 130.00,Rs 126.67
Onion Green,KG,Rs 90.00,Rs 100.00,Rs 96.67
Bakula,KG,Rs 60.00,Rs 70.00,Rs 66.67
Yam,KG,Rs 60.00,Rs 70.00,Rs 66.67
Mushroom(Kanya),KG,Rs 120.00,Rs 150.00,Rs 135.00
Mushroom(Button),KG,Rs 300.00,Rs 350.00,Rs 326.00
Asparagus,KG,Rs 0.00,Rs 0.00,Rs 0.00
Brocauli,KG,Rs 70.00,Rs 80.00,Rs 76.67
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 76.67
Drumstick,KG,Rs 200.00,Rs 220.00,Rs 210.00
Red Cabbbage,KG,Rs 70.00,Rs 80.00,Rs 76.67
Lettuce,KG,Rs 40.00,Rs 50.00,Rs 46.67
