commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 80.00,Rs 90.00,Rs 85.00
Potato Red,KG,Rs 90.00,Rs 95.00,Rs 92.50
Potato Red(Indian),KG,Rs 42.00,Rs 44.00,Rs 43.33
Onion Dry (Indian),KG,Rs 50.00,Rs 52.00,Rs 51.33
Cabbage(Local),KG,Rs 30.00,Rs 40.00,Rs 35.00
Cauli Local,KG,Rs 80.00,Rs 90.00,Rs 86.67
Raddish White(Hybrid),KG,Rs 60.00,Rs 70.00,Rs 66.67
Brinjal Long,KG,Rs 80.00,Rs 90.00,Rs 86.67
Cow pea(Long),KG,Rs 100.00,Rs 120.00,Rs 110.00
French Bean(Local),KG,Rs 80.00,Rs 90.00,Rs 85.00
Bottle Gourd,KG,Rs 70.00,Rs 80.00,Rs 75.00
Pointed Gourd(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Smooth Gourd,KG,Rs 70.00,Rs 80.00,Rs 75.00
Pumpkin,KG,Rs 30.00,Rs 40.00,Rs 35.00
Turnip,KG,Rs 80.00,Rs 90.00,Rs 85.00
Okara,KG,Rs 100.00,Rs 110.00,Rs 105.00
Barela,KG,Rs 70.00,Rs 80.00,Rs 75.00
Christophine,KG,Rs 10.00,Rs 15.00,Rs 12.50
Brd Leaf Mustard,KG,Rs 200.00,Rs 220.00,Rs 210.00
Spinach Leaf,KG,Rs 250.00,Rs 300.00,Rs 275.00
Cress Leaf,KG,Rs 250.00,Rs 300.00,Rs 275.00
Mustard Leaf,KG,Rs 90.00,Rs 100.00,Rs 95.00
Onion Green,KG,Rs 120.00,Rs 150.00,Rs 135.00
Mushroom(Kanya),KG,Rs 80.00,Rs 100.00,Rs 90.00
Mushroom(Button),KG,Rs 400.00,Rs 500.00,Rs 450.00
Brocauli,KG,Rs 150.00,Rs 180.00,Rs 165.00
Lettuce,KG,Rs 250.00,Rs 300.00,Rs 275.00
Fennel Leaf,KG,Rs 250.00,Rs 300.00,Rs 275.00
Turnip A,KG,Rs 80.00,Rs 90.00,Rs 86.67
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 145.00
Bamboo Shoot,KG,Rs 90.00,Rs 100.00,Rs 93.33
Tofu,KG,Rs 100.00,Rs 120.00,Rs 110.00
Gundruk,KG,Rs 300.00,Rs 350.00,Rs 325.00
Apple(Fuji),KG,Rs 250.00,Rs 300.00,Rs 275.00
Banana,Per Dozen,Rs 100.00,Rs 120.00,Rs 110.00
Lime,KG,Rs 140.00,Rs 180.00,Rs 160.00
Pomegranate,KG,Rs 400.00,Rs 450.00,Rs 425.00
Orange(Nepali),KG,Rs 80.00,Rs 90.00,Rs 85.00
Orange(Indian),KG,Rs 100.00,Rs 120.00,Rs 110.00
Water Melon(Green),KG,Rs 80.00,Rs 90.00,Rs 85.00
Sweet Orange,KG,Rs 100.00,Rs 120.00,Rs 110.00
Papaya(Nepali),KG,Rs 60.00,Rs 70.00,Rs 65.00
Papaya(Indian),KG,Rs 80.00,Rs 90.00,Rs 86.67
Mombin,KG,Rs 70.00,Rs 80.00,Rs 75.00
Sugarcane,Per Piece,Rs 80.00,Rs 90.00,Rs 85.00
Avocado,KG,Rs 200.00,Rs 250.00,Rs 225.00
Amla,KG,Rs 70.00,Rs 80.00,Rs 75.00
Ginger,KG,Rs 40.00,Rs 50.00,Rs 45.00
Chilli Dry,KG,Rs 400.00,Rs 420.00,Rs 410.00
Chilli Green,KG,Rs 90.00,Rs 100.00,Rs 96.67
Capsicum,KG,Rs 80.00,Rs 90.00,Rs 86.67
Garlic Green,KG,Rs 300.00,Rs 320.00,Rs 310.00
Coriander Green,KG,Rs 200.00,Rs 300.00,Rs 250.00
Garlic Dry Chinese,KG,Rs 140.00,Rs 150.00,Rs 146.67
Garlic Dry Nepali,KG,Rs 110.00,Rs 120.00,Rs 115.00
Fish Fresh(Rahu),KG,Rs 330.00,Rs 350.00,Rs 340.00
Fish Fresh(Bachuwa),KG,Rs 240.00,Rs 250.00,Rs 245.00
Fish Fresh(Chhadi),KG,Rs 240.00,Rs 250.00,Rs 245.00
Fish Fresh(Mungari),KG,Rs 220.00,Rs 240.00,Rs 230.00
