commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 80.00,Rs 90.00,Rs 86.67
Tomato Small(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Small(Tunnel),KG,Rs 62.00,Rs 70.00,Rs 66.00
Potato Red,KG,Rs 65.00,Rs 70.00,Rs 68.00
Potato Red(Indian),KG,Rs 56.00,Rs 58.00,Rs 57.00
Potato Red(Mude),KG,Rs 58.00,Rs 60.00,Rs 59.33
Potato White,KG,Rs 52.00,Rs 55.00,Rs 53.50
Onion Dry (Indian),KG,Rs 95.00,Rs 100.00,Rs 97.50
Carrot(Local),KG,Rs 100.00,Rs 110.00,Rs 105.00
Carrot(Terai),KG,Rs 80.00,Rs 90.00,Rs 86.67
Cabbage(Local),KG,Rs 70.00,Rs 80.00,Rs 76.00
Cabbage(Terai),KG,Rs 55.00,Rs 70.00,Rs 61.67
Cauli Local,KG,Rs 70.00,Rs 80.00,Rs 76.00
Cauli Local(Jyapu),KG,Rs 100.00,Rs 120.00,Rs 110.00
Raddish Red,KG,Rs 40.00,Rs 50.00,Rs 45.00
Raddish White(Local),KG,Rs 15.00,Rs 20.00,Rs 18.33
Raddish White(Hybrid),KG,Rs 20.00,Rs 30.00,Rs 25.00
Brinjal Long,KG,Rs 40.00,Rs 50.00,Rs 46.00
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 56.67
Cow pea(Long),KG,Rs 80.00,Rs 100.00,Rs 90.00
Cowpea(Short),KG,Rs 70.00,Rs 80.00,Rs 75.00
French Bean(Local),KG,Rs 90.00,Rs 110.00,Rs 98.00
French Bean(Hybrid),KG,Rs 90.00,Rs 110.00,Rs 100.00
French Bean(Rajma),KG,Rs 140.00,Rs 150.00,Rs 146.67
Sword Bean,KG,Rs 120.00,Rs 130.00,Rs 126.67
Soyabean Green,KG,Rs 140.00,Rs 150.00,Rs 146.67
Bitter Gourd,KG,Rs 35.00,Rs 45.00,Rs 40.00
Bottle Gourd,KG,Rs 40.00,Rs 50.00,Rs 46.00
Pointed Gourd(Local),KG,Rs 80.00,Rs 90.00,Rs 85.00
Pointed Gourd(Terai),KG,Rs 70.00,Rs 80.00,Rs 75.00
Snake Gourd,KG,Rs 40.00,Rs 50.00,Rs 46.67
Smooth Gourd,KG,Rs 50.00,Rs 60.00,Rs 56.00
Sponge Gourd,KG,Rs 60.00,Rs 70.00,Rs 65.00
Pumpkin,KG,Rs 60.00,Rs 70.00,Rs 65.00
Squash(Round),KG,Rs 70.00,Rs 80.00,Rs 76.00
Okara,KG,Rs 50.00,Rs 60.00,Rs 56.00
Arum,KG,Rs 70.00,Rs 80.00,Rs 76.67
Christophine,KG,Rs 50.00,Rs 60.00,Rs 55.00
Brd Leaf Mustard,KG,Rs 100.00,Rs 120.00,Rs 113.33
Mustard Leaf,KG,Rs 60.00,Rs 70.00,Rs 65.00
Onion Green,KG,Rs 200.00,Rs 220.00,Rs 213.33
Mushroom(Kanya),KG,Rs 150.00,Rs 180.00,Rs 166.00
Mushroom(Button),KG,Rs 350.00,Rs 400.00,Rs 375.00
Asparagus,KG,Rs 400.00,Rs 500.00,Rs 450.00
Neuro,KG,Rs 70.00,Rs 80.00,Rs 75.00
Brocauli,KG,Rs 120.00,Rs 150.00,Rs 136.00
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 76.67
Drumstick,KG,Rs 280.00,Rs 300.00,Rs 290.00
Red Cabbbage,KG,Rs 80.00,Rs 90.00,Rs 86.67
