commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 90.00,Rs 100.00,Rs 95.00
Tomato Big(Indian),KG,Rs 110.00,Rs 120.00,Rs 115.00
Tomato Small(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Small(Tunnel),KG,Rs 60.00,Rs 70.00,Rs 65.00
Potato Red,KG,Rs 60.00,Rs 65.00,Rs 62.33
Potato Red(Indian),KG,Rs 56.00,Rs 58.00,Rs 57.00
Potato Red(Mude),KG,Rs 52.00,Rs 54.00,Rs 53.00
Potato White,KG,Rs 46.00,Rs 48.00,Rs 47.00
Onion Dry (Indian),KG,Rs 85.00,Rs 90.00,Rs 87.67
Carrot(Local),KG,Rs 80.00,Rs 90.00,Rs 85.00
Cabbage(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cauli Local,KG,Rs 90.00,Rs 100.00,Rs 95.00
Raddish Red,KG,Rs 70.00,Rs 80.00,Rs 75.00
Raddish White(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Raddish White(Hybrid),KG,Rs 70.00,Rs 80.00,Rs 75.00
Brinjal Long,KG,Rs 50.00,Rs 60.00,Rs 55.00
Brinjal Round,KG,Rs 70.00,Rs 80.00,Rs 75.00
Cow pea(Long),KG,Rs 60.00,Rs 70.00,Rs 65.00
Cowpea(Short),KG,Rs 90.00,Rs 100.00,Rs 95.00
French Bean(Local),KG,Rs 100.00,Rs 120.00,Rs 110.00
French Bean(Hybrid),KG,Rs 110.00,Rs 120.00,Rs 115.00
French Bean(Rajma),KG,Rs 130.00,Rs 150.00,Rs 140.00
Sword Bean,KG,Rs 100.00,Rs 120.00,Rs 110.00
Soyabean Green,KG,Rs 110.00,Rs 130.00,Rs 120.00
Bitter Gourd,KG,Rs 90.00,Rs 100.00,Rs 95.00
Bottle Gourd,KG,Rs 70.00,Rs 80.00,Rs 75.00
Pointed Gourd(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Pointed Gourd(Terai),KG,Rs 40.00,Rs 50.00,Rs 45.00
Snake Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Smooth Gourd,KG,Rs 70.00,Rs 80.00,Rs 75.00
Sponge Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pumpkin,KG,Rs 35.00,Rs 40.00,Rs 37.67
Squash(Round),KG,Rs 70.00,Rs 80.00,Rs 75.00
Okara,KG,Rs 70.00,Rs 80.00,Rs 75.00
Sweet Potato,KG,Rs 80.00,Rs 90.00,Rs 85.00
Arum,KG,Rs 90.00,Rs 100.00,Rs 95.00
Christophine,KG,Rs 70.00,Rs 80.00,Rs 75.00
Brd Leaf Mustard,KG,Rs 90.00,Rs 100.00,Rs 95.00
Mustard Leaf,KG,Rs 90.00,Rs 100.00,Rs 95.00
Onion Green,KG,Rs 200.00,Rs 250.00,Rs 226.67
Mushroom(Kanya),KG,Rs 150.00,Rs 180.00,Rs 163.33
Mushroom(Button),KG,Rs 270.00,Rs 300.00,Rs 286.67
Asparagus,KG,Rs 200.00,Rs 250.00,Rs 226.67
Neuro,KG,Rs 80.00,Rs 90.00,Rs 85.00
Brocauli,KG,Rs 250.00,Rs 300.00,Rs 275.00
Sugarbeet,KG,Rs 50.00,Rs 60.00,Rs 55.00
Lettuce,KG,Rs 90.00,Rs 100.00,Rs 95.00
Celery,KG,Rs 180.00,Rs 200.00,Rs 190.00
Parseley,KG,Rs 300.00,Rs 350.00,Rs 326.67
Mint,KG,Rs 200.00,Rs 250.00,Rs 226.67
Turnip A,KG,Rs 90.00,Rs 100.00,Rs 95.00
Tamarind,KG,Rs 150.00,Rs 160.00,Rs 155.00
Bamboo Shoot,KG,Rs 90.00,Rs 100.00,Rs 95.00
Tofu,KG,Rs 90.00,Rs 100.00,Rs 95.00
Gundruk,KG,Rs 250.00,Rs 300.00,Rs 276.67
Apple(Fuji),KG,Rs 300.00,Rs 320.00,Rs 310.00
Banana,Per Dozen,Rs 130.00,Rs 140.00,Rs 135.00
Lime,KG,Rs 200.00,Rs 230.00,Rs 216.67
Mango(Maldah),KG,Rs 70.00,Rs 80.00,Rs 75.00
Mango(Dushari),KG,Rs 80.00,Rs 90.00,Rs 85.00
Water Melon(Green),KG,Rs 50.00,Rs 60.00,Rs 55.00
Sweet Orange,KG,Rs 160.00,Rs 180.00,Rs 170.00
Mandarin,KG,Rs 220.00,Rs 250.00,Rs 233.33
Pineapple,1 Pc,Rs 160.00,Rs 180.00,Rs 170.00
Cucumber(Local),KG,Rs 150.00,Rs 170.00,Rs 160.00
Cucumber(Hybrid),KG,Rs 80.00,Rs 90.00,Rs 85.00
Jack Fruit,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pear(Local),KG,Rs 90.00,Rs 100.00,Rs 95.00
Pear(Chinese),KG,Rs 220.00,Rs 250.00,Rs 233.33
Kiwi,KG,Rs 550.00,Rs 600.00,Rs 576.67
Avocado,KG,Rs 600.00,Rs 650.00,Rs 626.67
Ginger,KG,Rs 240.00,Rs 260.00,Rs 250.00
Chilli Dry,KG,Rs 470.00,Rs 500.00,Rs 486.67
Chilli Green,KG,Rs 130.00,Rs 140.00,Rs 135.00
Chilli Green(Bullet),KG,Rs 130.00,Rs 140.00,Rs 135.00
Chilli Green(Machhe),KG,Rs 70.00,Rs 80.00,Rs 75.00
Chilli Green(Akbare),KG,Rs 350.00,Rs 400.00,Rs 376.67
Capsicum,KG,Rs 110.00,Rs 120.00,Rs 115.00
Garlic Green,KG,Rs 200.00,Rs 250.00,Rs 226.67
Coriander Green,KG,Rs 450.00,Rs 500.00,Rs 476.67
Garlic Dry Chinese,KG,Rs 200.00,Rs 220.00,Rs 210.00
Garlic Dry Nepali,KG,Rs 180.00,Rs 200.00,Rs 190.00
Clive Dry,KG,Rs 140.00,Rs 160.00,Rs 150.00
Clive Green,KG,Rs 120.00,Rs 150.00,Rs 133.33
Fish Fresh(Rahu),KG,Rs 330.00,Rs 340.00,Rs 335.00
Fish Fresh(Bachuwa),KG,Rs 240.00,Rs 250.00,Rs 245.00
Fish Fresh(Chhadi),KG,Rs 230.00,Rs 250.00,Rs 240.00
King Oyster,Kg,Rs 280.00,Rs 300.00,Rs 290.00
