commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 40.00,Rs 50.00,Rs 45.00
Tomato Small(Local),KG,Rs 10.00,Rs 15.00,Rs 12.50
Tomato Small(Tunnel),KG,Rs 18.00,Rs 25.00,Rs 21.00
Tomato Small(Indian),KG,Rs 15.00,Rs 20.00,Rs 17.50
Tomato Small(Terai),KG,Rs 18.00,Rs 25.00,Rs 21.50
Potato Red,KG,Rs 35.00,Rs 38.00,Rs 36.50
Potato Red(Indian),KG,Rs 25.00,Rs 30.00,Rs 27.50
Onion Dry (Indian),KG,Rs 35.00,Rs 38.00,Rs 36.50
Carrot(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cabbage(Local),KG,Rs 20.00,Rs 25.00,Rs 22.50
Cauli Local,KG,Rs 30.00,Rs 40.00,Rs 35.00
Cauli Local(Jyapu),KG,Rs 40.00,Rs 50.00,Rs 45.00
Raddish White(Local),KG,Rs 20.00,Rs 30.00,Rs 25.00
Raddish White(Hybrid),KG,Rs 30.00,Rs 40.00,Rs 35.00
Brinjal Long,KG,Rs 20.00,Rs 30.00,Rs 25.00
Cow pea(Long),KG,Rs 30.00,Rs 40.00,Rs 35.00
Cowpea(Short),KG,Rs 70.00,Rs 80.00,Rs 75.00
Green Peas,KG,Rs 100.00,Rs 110.00,Rs 105.00
French Bean(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
French Bean(Hybrid),KG,Rs 40.00,Rs 50.00,Rs 45.00
French Bean(Rajma),KG,Rs 70.00,Rs 80.00,Rs 75.00
Soyabean Green,KG,Rs 120.00,Rs 140.00,Rs 130.00
Bitter Gourd,KG,Rs 15.00,Rs 20.00,Rs 18.33
Bottle Gourd,KG,Rs 15.00,Rs 20.00,Rs 17.50
Pointed Gourd(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Pointed Gourd(Terai),KG,Rs 40.00,Rs 50.00,Rs 45.00
Snake Gourd,KG,Rs 20.00,Rs 30.00,Rs 25.00
Smooth Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Sponge Gourd,KG,Rs 70.00,Rs 80.00,Rs 75.00
Pumpkin,KG,Rs 30.00,Rs 35.00,Rs 32.50
Squash(Round),KG,Rs 30.00,Rs 40.00,Rs 35.00
Okara,KG,Rs 50.00,Rs 60.00,Rs 55.00
Sweet Potato,KG,Rs 60.00,Rs 70.00,Rs 65.00
Barela,KG,Rs 70.00,Rs 80.00,Rs 75.00
Brd Leaf Mustard,KG,Rs 20.00,Rs 30.00,Rs 26.67
Spinach Leaf,KG,Rs 50.00,Rs 60.00,Rs 56.67
Cress Leaf,KG,Rs 50.00,Rs 60.00,Rs 56.67
Mustard Leaf,KG,Rs 30.00,Rs 40.00,Rs 35.00
Fenugreek Leaf,KG,Rs 40.00,Rs 50.00,Rs 46.67
Onion Green,KG,Rs 50.00,Rs 60.00,Rs 55.00
Mushroom(Kanya),KG,Rs 140.00,Rs 160.00,Rs 150.00
Mushroom(Button),KG,Rs 300.00,Rs 350.00,Rs 325.00
Asparagus,KG,Rs 999.99,Rs 999.99,Rs 999.99
Neuro,KG,Rs 80.00,Rs 90.00,Rs 85.00
Brocauli,KG,Rs 60.00,Rs 70.00,Rs 65.00
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 75.00
Drumstick,KG,Rs 90.00,Rs 100.00,Rs 95.00
Red Cabbbage,KG,Rs 100.00,Rs 150.00,Rs 125.00
Lettuce,KG,Rs 50.00,Rs 60.00,Rs 55.00
Knolkhol,KG,Rs 50.00,Rs 60.00,Rs 55.00
Fennel Leaf,KG,Rs 50.00,Rs 60.00,Rs 55.00
Turnip A,KG,Rs 70.00,Rs 80.00,Rs 75.00
Tamarind,KG,Rs 150.00,Rs 160.00,Rs 155.00
Bamboo Shoot,KG,Rs 90.00,Rs 100.00,Rs 95.00
Tofu,KG,Rs 90.00,Rs 100.00,Rs 95.00
Apple(Fuji),KG,Rs 250.00,Rs 280.00,Rs 265.00
Banana,Per Dozen,Rs 90.00,Rs 100.00,Rs 95.00
Lime,KG,Rs 200.00,Rs 220.00,Rs 210.00
Pomegranate,KG,Rs 280.00,Rs 300.00,Rs 290.00
Mango(Maldah),KG,Rs 50.00,Rs 60.00,Rs 56.67
Mango(Dushari),KG,Rs 140.00,Rs 150.00,Rs 145.00
Mango(Calcutte),KG,Rs 140.00,Rs 150.00,Rs 145.00
Grapes(Green),KG,Rs 220.00,Rs 250.00,Rs 235.00
Grapes(Black),KG,Rs 320.00,Rs 350.00,Rs 335.00
Water Melon(Green),KG,Rs 35.00,Rs 45.00,Rs 40.00
Sweet Orange,KG,Rs 200.00,Rs 220.00,Rs 210.00
Pineapple,1 Pc,Rs 140.00,Rs 150.00,Rs 145.00
Cucumber(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cucumber(Hybrid),KG,Rs 20.00,Rs 30.00,Rs 25.00
Jack Fruit,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pear(Chinese),KG,Rs 250.00,Rs 260.00,Rs 255.00
Papaya(Nepali),KG,Rs 60.00,Rs 70.00,Rs 65.00
Papaya(Indian),KG,Rs 100.00,Rs 110.00,Rs 105.00
Guava,KG,Rs 190.00,Rs 200.00,Rs 195.00
Strawberry,KG,Rs 400.00,Rs 500.00,Rs 450.00
Ginger,KG,Rs 70.00,Rs 80.00,Rs 75.00
Chilli Dry,KG,Rs 320.00,Rs 340.00,Rs 330.00
Chilli Green,KG,Rs 50.00,Rs 60.00,Rs 56.67
Chilli Green(Bullet),KG,Rs 50.00,Rs 60.00,Rs 56.67
Chilli Green(Machhe),KG,Rs 70.00,Rs 80.00,Rs 75.00
Chilli Green(Akbare),KG,Rs 150.00,Rs 180.00,Rs 165.00
Capsicum,KG,Rs 70.00,Rs 80.00,Rs 75.00
Garlic Green,KG,Rs 50.00,Rs 60.00,Rs 56.67
Coriander Green,KG,Rs 60.00,Rs 70.00,Rs 65.00
Garlic Dry Chinese,KG,Rs 240.00,Rs 250.00,Rs 245.00
Garlic Dry Nepali,KG,Rs 100.00,Rs 120.00,Rs 110.00
Fish Fresh(Rahu),KG,Rs 270.00,Rs 280.00,Rs 275.00
Fish Fresh(Bachuwa),KG,Rs 225.00,Rs 235.00,Rs 230.00
Fish Fresh(Chhadi),KG,Rs 220.00,Rs 230.00,Rs 225.00
Fish Fresh(Mungari),KG,Rs 240.00,Rs 250.00,Rs 245.00
