commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 60.00,Rs 70.00,Rs 65.00
Tomato Small(Local),KG,Rs 30.00,Rs 40.00,Rs 35.00
Tomato Small(Tunnel),KG,Rs 43.00,Rs 50.00,Rs 47.20
Potato Red,KG,Rs 58.00,Rs 60.00,Rs 58.80
Potato Red(Indian),KG,Rs 30.00,Rs 32.00,Rs 31.20
Potato Red(Mude),KG,Rs 58.00,Rs 60.00,Rs 59.20
Potato White,KG,Rs 45.00,Rs 46.00,Rs 45.50
Onion Dry (Indian),KG,Rs 52.00,Rs 55.00,Rs 53.60
Carrot(Local),KG,Rs 140.00,Rs 150.00,Rs 145.00
Carrot(Terai),KG,Rs 80.00,Rs 90.00,Rs 86.00
Cabbage(Local),KG,Rs 25.00,Rs 35.00,Rs 30.00
Cauli Local,KG,Rs 80.00,Rs 100.00,Rs 88.00
Raddish Red,KG,Rs 40.00,Rs 50.00,Rs 46.67
Raddish White(Local),KG,Rs 20.00,Rs 30.00,Rs 25.00
Raddish White(Hybrid),KG,Rs 25.00,Rs 35.00,Rs 30.00
Brinjal Long,KG,Rs 30.00,Rs 40.00,Rs 36.00
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 56.67
Cow pea(Long),KG,Rs 100.00,Rs 120.00,Rs 112.00
Cowpea(Short),KG,Rs 120.00,Rs 130.00,Rs 126.67
French Bean(Local),KG,Rs 100.00,Rs 120.00,Rs 110.00
French Bean(Hybrid),KG,Rs 100.00,Rs 110.00,Rs 103.33
Sword Bean,KG,Rs 150.00,Rs 200.00,Rs 175.00
Soyabean Green,KG,Rs 50.00,Rs 60.00,Rs 56.00
Bitter Gourd,KG,Rs 90.00,Rs 100.00,Rs 96.00
Bottle Gourd,KG,Rs 30.00,Rs 40.00,Rs 36.67
Pointed Gourd(Local),KG,Rs 100.00,Rs 120.00,Rs 110.00
Pointed Gourd(Terai),KG,Rs 90.00,Rs 100.00,Rs 96.67
Snake Gourd,KG,Rs 40.00,Rs 50.00,Rs 46.67
Smooth Gourd,KG,Rs 70.00,Rs 80.00,Rs 76.00
Sponge Gourd,KG,Rs 90.00,Rs 100.00,Rs 96.67
Pumpkin,KG,Rs 35.00,Rs 40.00,Rs 38.00
Squash(Round),KG,Rs 20.00,Rs 30.00,Rs 26.67
Turnip,KG,Rs 90.00,Rs 100.00,Rs 96.67
Okara,KG,Rs 70.00,Rs 90.00,Rs 80.00
Sweet Potato,KG,Rs 80.00,Rs 90.00,Rs 86.67
Barela,KG,Rs 140.00,Rs 150.00,Rs 146.00
Arum,KG,Rs 40.00,Rs 50.00,Rs 46.67
Christophine,KG,Rs 15.00,Rs 20.00,Rs 17.00
Brd Leaf Mustard,KG,Rs 150.00,Rs 160.00,Rs 156.67
Spinach Leaf,KG,Rs 200.00,Rs 220.00,Rs 210.00
Cress Leaf,KG,Rs 200.00,Rs 220.00,Rs 210.00
Mustard Leaf,KG,Rs 70.00,Rs 80.00,Rs 76.67
Fenugreek Leaf,KG,Rs 250.00,Rs 300.00,Rs 275.00
Onion Green,KG,Rs 180.00,Rs 200.00,Rs 193.33
Mushroom(Kanya),KG,Rs 220.00,Rs 250.00,Rs 235.00
