commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 40.00,Rs 45.00,Rs 42.00
Tomato Small(Local),KG,Rs 45.00,Rs 55.00,Rs 50.00
Tomato Small(Tunnel),KG,Rs 52.00,Rs 68.00,Rs 62.00
Tomato Small(Indian),KG,Rs 30.00,Rs 40.00,Rs 35.00
Potato Red,KG,Rs 54.00,Rs 56.00,Rs 55.00
Potato Red(Indian),KG,Rs 34.00,Rs 36.00,Rs 35.00
Potato Red(Mude),KG,Rs 44.00,Rs 46.00,Rs 45.00
Potato White,KG,Rs 44.00,Rs 45.00,Rs 44.67
Onion Dry (Indian),KG,Rs 70.00,Rs 74.00,Rs 72.00
Carrot(Local),KG,Rs 120.00,Rs 130.00,Rs 123.33
Carrot(Terai),KG,Rs 80.00,Rs 90.00,Rs 86.67
Cabbage(Local),KG,Rs 40.00,Rs 50.00,Rs 46.00
Cauli Local,KG,Rs 70.00,Rs 80.00,Rs 75.00
Raddish Red,KG,Rs 80.00,Rs 90.00,Rs 86.67
Raddish White(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 55.00
Brinjal Long,KG,Rs 20.00,Rs 30.00,Rs 25.00
Brinjal Round,KG,Rs 40.00,Rs 50.00,Rs 46.67
Cow pea(Long),KG,Rs 60.00,Rs 70.00,Rs 65.00
Cowpea(Short),KG,Rs 70.00,Rs 80.00,Rs 75.00
Green Peas,KG,Rs 250.00,Rs 280.00,Rs 265.00
French Bean(Local),KG,Rs 60.00,Rs 70.00,Rs 64.00
French Bean(Hybrid),KG,Rs 60.00,Rs 70.00,Rs 65.00
Sword Bean,KG,Rs 50.00,Rs 60.00,Rs 56.67
Soyabean Green,KG,Rs 60.00,Rs 70.00,Rs 66.67
Bitter Gourd,KG,Rs 60.00,Rs 70.00,Rs 64.00
Bottle Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Pointed Gourd(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Pointed Gourd(Terai),KG,Rs 40.00,Rs 50.00,Rs 45.00
Snake Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Smooth Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Sponge Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Pumpkin,KG,Rs 40.00,Rs 50.00,Rs 43.75
Squash(Round),KG,Rs 50.00,Rs 60.00,Rs 55.00
Turnip,KG,Rs 70.00,Rs 80.00,Rs 76.67
Okara,KG,Rs 60.00,Rs 70.00,Rs 66.00
Sweet Potato,KG,Rs 70.00,Rs 80.00,Rs 76.67
Barela,KG,Rs 100.00,Rs 120.00,Rs 108.00
Arum,KG,Rs 50.00,Rs 60.00,Rs 55.00
Christophine,KG,Rs 8.00,Rs 12.00,Rs 10.00
Brd Leaf Mustard,KG,Rs 70.00,Rs 80.00,Rs 75.00
Mustard Leaf,KG,Rs 30.00,Rs 40.00,Rs 33.33
Onion Green,KG,Rs 90.00,Rs 100.00,Rs 96.67
Mushroom(Kanya),KG,Rs 70.00,Rs 100.00,Rs 84.00
Mushroom(Button),KG,Rs 300.00,Rs 330.00,Rs 316.00
Asparagus,KG,Rs 500.00,Rs 550.00,Rs 525.00
Neuro,KG,Rs 70.00,Rs 80.00,Rs 75.00
Brocauli,KG,Rs 250.00,Rs 300.00,Rs 275.00
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 76.67
Drumstick,KG,Rs 220.00,Rs 250.00,Rs 235.00
Red Cabbbage,KG,Rs 350.00,Rs 400.00,Rs 375.00
Lettuce,KG,Rs 50.00,Rs 60.00,Rs 56.67
Celery,KG,Rs 350.00,Rs 400.00,Rs 375.00
Mint,KG,Rs 500.00,Rs 600.00,Rs 550.00
Turnip A,KG,Rs 70.00,Rs 80.00,Rs 76.67
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 146.67
Bamboo Shoot,KG,Rs 90.00,Rs 100.00,Rs 95.00
Tofu,KG,Rs 110.00,Rs 120.00,Rs 116.67
Gundruk,KG,Rs 250.00,Rs 300.00,Rs 275.00
Apple(Jholey),KG,Rs 250.00,Rs 280.00,Rs 265.00
Apple(Fuji),KG,Rs 300.00,Rs 330.00,Rs 316.67
Banana,Per Dozen,Rs 140.00,Rs 150.00,Rs 146.67
Lime,KG,Rs 200.00,Rs 250.00,Rs 224.00
Pomegranate,KG,Rs 350.00,Rs 400.00,Rs 375.00
Grapes(Black),KG,Rs 400.00,Rs 420.00,Rs 410.00
Orange(Indian),KG,Rs 140.00,Rs 150.00,Rs 146.67
Water Melon(Green),KG,Rs 60.00,Rs 70.00,Rs 63.33
Sweet Orange,KG,Rs 120.00,Rs 150.00,Rs 135.00
Mandarin,KG,Rs 320.00,Rs 330.00,Rs 325.00
Pineapple,1 Pc,Rs 180.00,Rs 200.00,Rs 190.00
Cucumber(Local),KG,Rs 60.00,Rs 80.00,Rs 68.00
Cucumber(Hybrid),KG,Rs 40.00,Rs 50.00,Rs 45.00
Lemon,KG,Rs 40.00,Rs 50.00,Rs 46.67
Pear(Local),KG,Rs 90.00,Rs 100.00,Rs 96.67
Pear(Chinese),KG,Rs 220.00,Rs 250.00,Rs 235.00
Papaya(Nepali),KG,Rs 70.00,Rs 80.00,Rs 76.67
Papaya(Indian),KG,Rs 100.00,Rs 110.00,Rs 105.00
Guava,KG,Rs 80.00,Rs 100.00,Rs 90.00
Mombin,KG,Rs 50.00,Rs 60.00,Rs 56.00
Kiwi,KG,Rs 250.00,Rs 350.00,Rs 300.00
Sarifa,KG,Rs 200.00,Rs 250.00,Rs 225.00
Avocado,KG,Rs 200.00,Rs 300.00,Rs 250.00
Amla,KG,Rs 60.00,Rs 70.00,Rs 63.33
Ginger,KG,Rs 160.00,Rs 180.00,Rs 170.00
Chilli Dry,KG,Rs 450.00,Rs 500.00,Rs 483.33
Chilli Green,KG,Rs 100.00,Rs 120.00,Rs 110.00
Chilli Green(Bullet),KG,Rs 130.00,Rs 140.00,Rs 136.67
Chilli Green(Machhe),KG,Rs 70.00,Rs 80.00,Rs 76.67
Chilli Green(Akbare),KG,Rs 200.00,Rs 300.00,Rs 250.00
Capsicum,KG,Rs 90.00,Rs 100.00,Rs 96.00
Garlic Green,KG,Rs 280.00,Rs 300.00,Rs 290.00
Coriander Green,KG,Rs 100.00,Rs 150.00,Rs 125.00
Garlic Dry Chinese,KG,Rs 250.00,Rs 260.00,Rs 255.00
Garlic Dry Nepali,KG,Rs 250.00,Rs 260.00,Rs 256.67
Clive Dry,KG,Rs 200.00,Rs 220.00,Rs 210.00
Tree Tomato,Kg,Rs 120.00,Rs 150.00,Rs 135.00
