commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 70.00,Rs 80.00,Rs 76.67
Tomato Big(Indian),KG,Rs 70.00,Rs 80.00,Rs 76.67
Tomato Small(Local),KG,Rs 20.00,Rs 30.00,Rs 23.00
Tomato Small(Tunnel),KG,Rs 25.00,Rs 30.00,Rs 27.50
Tomato Small(Indian),KG,Rs 30.00,Rs 40.00,Rs 35.00
Tomato Small(Terai),KG,Rs 35.00,Rs 45.00,Rs 39.00
Potato Red,KG,Rs 35.00,Rs 38.00,Rs 36.50
Potato Red(Indian),KG,Rs 32.00,Rs 35.00,Rs 33.50
Potato White,KG,Rs 30.00,Rs 32.00,Rs 31.00
Onion Dry (Indian),KG,Rs 60.00,Rs 62.00,Rs 61.20
Carrot(Local),KG,Rs 60.00,Rs 70.00,Rs 66.00
Carrot(Terai),KG,Rs 50.00,Rs 60.00,Rs 55.00
Cabbage(Local),KG,Rs 35.00,Rs 45.00,Rs 39.00
Cabbage(Terai),KG,Rs 30.00,Rs 40.00,Rs 35.00
Cabbage,KG,Rs 30.00,Rs 40.00,Rs 35.00
Cauli Local,KG,Rs 25.00,Rs 35.00,Rs 30.00
Cauli Local(Jyapu),KG,Rs 35.00,Rs 45.00,Rs 40.00
Cauli Terai,KG,Rs 25.00,Rs 35.00,Rs 30.00
Raddish Red,KG,Rs 50.00,Rs 60.00,Rs 56.67
Raddish White(Local),KG,Rs 25.00,Rs 35.00,Rs 30.00
Raddish White(Hybrid),KG,Rs 30.00,Rs 40.00,Rs 35.00
Brinjal Long,KG,Rs 30.00,Rs 40.00,Rs 36.67
Brinjal Round,KG,Rs 30.00,Rs 40.00,Rs 36.67
Cowpea(Short),KG,Rs 70.00,Rs 80.00,Rs 75.00
Green Peas,KG,Rs 60.00,Rs 70.00,Rs 66.67
French Bean(Local),KG,Rs 100.00,Rs 120.00,Rs 110.00
French Bean(Hybrid),KG,Rs 100.00,Rs 120.00,Rs 110.00
French Bean(Rajma),KG,Rs 110.00,Rs 120.00,Rs 116.67
Sword Bean,KG,Rs 30.00,Rs 40.00,Rs 36.67
Bitter Gourd,KG,Rs 100.00,Rs 110.00,Rs 105.00
Bottle Gourd,KG,Rs 40.00,Rs 50.00,Rs 46.67
Pointed Gourd(Terai),KG,Rs 130.00,Rs 140.00,Rs 136.67
Pumpkin,KG,Rs 20.00,Rs 25.00,Rs 23.33
Squash(Long),KG,Rs 30.00,Rs 40.00,Rs 35.00
Squash(Round),KG,Rs 25.00,Rs 35.00,Rs 28.75
Turnip,KG,Rs 60.00,Rs 70.00,Rs 66.67
Okara,KG,Rs 90.00,Rs 100.00,Rs 96.67
Sweet Potato,KG,Rs 50.00,Rs 60.00,Rs 56.67
Barela,KG,Rs 60.00,Rs 70.00,Rs 66.67
Arum,KG,Rs 40.00,Rs 50.00,Rs 46.67
Christophine,KG,Rs 40.00,Rs 50.00,Rs 46.67
Brd Leaf Mustard,KG,Rs 30.00,Rs 40.00,Rs 36.67
Spinach Leaf,KG,Rs 70.00,Rs 80.00,Rs 76.67
Cress Leaf,KG,Rs 70.00,Rs 80.00,Rs 76.67
