commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 70.00,Rs 80.00,Rs 76.67
Tomato Big(Indian),KG,Rs 70.00,Rs 80.00,Rs 75.00
Tomato Small(Local),KG,Rs 35.00,Rs 45.00,Rs 39.00
Tomato Small(Tunnel),KG,Rs 30.00,Rs 40.00,Rs 35.00
Tomato Small(Indian),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Small(Terai),KG,Rs 50.00,Rs 60.00,Rs 56.67
Potato Red,KG,Rs 28.00,Rs 32.00,Rs 30.00
Potato Red(Indian),KG,Rs 20.00,Rs 22.00,Rs 21.00
Potato White,KG,Rs 22.00,Rs 25.00,Rs 24.00
Onion Dry (Indian),KG,Rs 50.00,Rs 54.00,Rs 51.20
Carrot(Local),KG,Rs 100.00,Rs 120.00,Rs 113.33
Carrot(Terai),KG,Rs 70.00,Rs 80.00,Rs 76.67
Cabbage(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cabbage(Terai),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cabbage,KG,Rs 40.00,Rs 50.00,Rs 45.00
Cauli Local,KG,Rs 50.00,Rs 60.00,Rs 56.00
Cauli Local(Jyapu),KG,Rs 60.00,Rs 70.00,Rs 66.67
Raddish Red,KG,Rs 50.00,Rs 60.00,Rs 56.67
Raddish White(Local),KG,Rs 25.00,Rs 35.00,Rs 30.00
Raddish White(Hybrid),KG,Rs 40.00,Rs 50.00,Rs 46.67
Brinjal Long,KG,Rs 30.00,Rs 40.00,Rs 35.00
Brinjal Round,KG,Rs 30.00,Rs 40.00,Rs 36.67
Cow pea(Long),KG,Rs 90.00,Rs 100.00,Rs 96.67
Cowpea(Short),KG,Rs 60.00,Rs 70.00,Rs 65.00
Green Peas,KG,Rs 70.00,Rs 80.00,Rs 75.00
French Bean(Local),KG,Rs 80.00,Rs 90.00,Rs 85.00
French Bean(Hybrid),KG,Rs 80.00,Rs 90.00,Rs 86.67
French Bean(Rajma),KG,Rs 100.00,Rs 110.00,Rs 105.00
Sword Bean,KG,Rs 50.00,Rs 60.00,Rs 56.00
Bitter Gourd,KG,Rs 90.00,Rs 100.00,Rs 95.00
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 56.67
Pointed Gourd(Terai),KG,Rs 130.00,Rs 140.00,Rs 135.00
Pumpkin,KG,Rs 25.00,Rs 30.00,Rs 28.00
Squash(Long),KG,Rs 30.00,Rs 40.00,Rs 35.00
Squash(Round),KG,Rs 30.00,Rs 40.00,Rs 36.67
Turnip,KG,Rs 60.00,Rs 70.00,Rs 66.67
Okara,KG,Rs 120.00,Rs 130.00,Rs 125.00
Sweet Potato,KG,Rs 60.00,Rs 70.00,Rs 66.67
Barela,KG,Rs 50.00,Rs 60.00,Rs 55.00
Arum,KG,Rs 40.00,Rs 50.00,Rs 45.00
Christophine,KG,Rs 20.00,Rs 30.00,Rs 25.00
Brd Leaf Mustard,KG,Rs 30.00,Rs 40.00,Rs 36.00
Spinach Leaf,KG,Rs 80.00,Rs 90.00,Rs 86.67
Cress Leaf,KG,Rs 80.00,Rs 90.00,Rs 86.67
