commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 80.00,Rs 90.00,Rs 85.00
Tomato Small(Local),KG,Rs 35.00,Rs 45.00,Rs 40.00
Tomato Small(Tunnel),KG,Rs 65.00,Rs 75.00,Rs 70.00
Potato Red,KG,Rs 46.00,Rs 48.00,Rs 47.00
Potato Red(Indian),KG,Rs 35.00,Rs 36.00,Rs 35.67
Potato Red(Mude),KG,Rs 38.00,Rs 40.00,Rs 39.20
Potato White,KG,Rs 35.00,Rs 36.00,Rs 35.67
Onion Dry (Indian),KG,Rs 50.00,Rs 52.00,Rs 51.00
Carrot(Local),KG,Rs 110.00,Rs 130.00,Rs 120.00
Cabbage(Local),KG,Rs 10.00,Rs 15.00,Rs 12.50
Cauli Local,KG,Rs 80.00,Rs 90.00,Rs 85.00
Cauli Local(Jyapu),KG,Rs 90.00,Rs 100.00,Rs 96.67
Raddish Red,KG,Rs 30.00,Rs 35.00,Rs 33.33
Raddish White(Local),KG,Rs 15.00,Rs 20.00,Rs 17.50
Raddish White(Hybrid),KG,Rs 20.00,Rs 25.00,Rs 22.50
Brinjal Long,KG,Rs 40.00,Rs 50.00,Rs 45.00
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 55.00
Cow pea(Long),KG,Rs 50.00,Rs 60.00,Rs 56.00
Cowpea(Short),KG,Rs 50.00,Rs 60.00,Rs 55.00
French Bean(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
French Bean(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 56.67
Sword Bean,KG,Rs 150.00,Rs 180.00,Rs 165.00
Soyabean Green,KG,Rs 80.00,Rs 100.00,Rs 88.00
Bitter Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 56.67
Pointed Gourd(Local),KG,Rs 35.00,Rs 40.00,Rs 37.50
Snake Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Smooth Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Sponge Gourd,KG,Rs 50.00,Rs 60.00,Rs 56.67
Pumpkin,KG,Rs 40.00,Rs 50.00,Rs 45.00
Squash(Round),KG,Rs 40.00,Rs 50.00,Rs 46.67
Okara,KG,Rs 40.00,Rs 50.00,Rs 45.00
Arum,KG,Rs 60.00,Rs 70.00,Rs 65.00
Christophine,KG,Rs 50.00,Rs 60.00,Rs 56.67
Brd Leaf Mustard,KG,Rs 70.00,Rs 80.00,Rs 76.67
Mustard Leaf,KG,Rs 50.00,Rs 60.00,Rs 55.00
Onion Green,KG,Rs 90.00,Rs 100.00,Rs 96.67
Mushroom(Kanya),KG,Rs 160.00,Rs 200.00,Rs 180.00
Mushroom(Button),KG,Rs 340.00,Rs 380.00,Rs 356.00
Asparagus,KG,Rs 250.00,Rs 300.00,Rs 283.33
Neuro,KG,Rs 70.00,Rs 80.00,Rs 75.00
Brocauli,KG,Rs 90.00,Rs 100.00,Rs 95.00
Sugarbeet,KG,Rs 80.00,Rs 90.00,Rs 86.67
Red Cabbbage,KG,Rs 70.00,Rs 80.00,Rs 75.00
Lettuce,KG,Rs 90.00,Rs 100.00,Rs 95.00
Celery,KG,Rs 120.00,Rs 150.00,Rs 140.00
Parseley,KG,Rs 300.00,Rs 400.00,Rs 350.00
Mint,KG,Rs 120.00,Rs 150.00,Rs 140.00
Turnip A,KG,Rs 70.00,Rs 80.00,Rs 75.00
Tamarind,KG,Rs 130.00,Rs 140.00,Rs 136.67
Bamboo Shoot,KG,Rs 100.00,Rs 110.00,Rs 105.00
Tofu,KG,Rs 110.00,Rs 120.00,Rs 115.00
Apple(Fuji),KG,Rs 350.00,Rs 400.00,Rs 375.00
Banana,Per Dozen,Rs 150.00,Rs 160.00,Rs 156.67
Lime,KG,Rs 110.00,Rs 130.00,Rs 120.00
Pomegranate,KG,Rs 380.00,Rs 400.00,Rs 390.00
Mango(Maldah),KG,Rs 150.00,Rs 170.00,Rs 160.00
Mango(Dushari),KG,Rs 150.00,Rs 160.00,Rs 155.00
Mango(Calcutte),KG,Rs 90.00,Rs 100.00,Rs 96.67
Grapes(Green),KG,Rs 450.00,Rs 500.00,Rs 475.00
Grapes(Black),KG,Rs 550.00,Rs 580.00,Rs 565.00
Water Melon(Green),KG,Rs 80.00,Rs 90.00,Rs 86.67
Sweet Orange,KG,Rs 220.00,Rs 250.00,Rs 235.00
Mandarin,KG,Rs 220.00,Rs 250.00,Rs 240.00
Pineapple,1 Pc,Rs 150.00,Rs 180.00,Rs 170.00
Cucumber(Local),KG,Rs 70.00,Rs 80.00,Rs 76.00
Cucumber(Hybrid),KG,Rs 20.00,Rs 25.00,Rs 22.50
Jack Fruit,KG,Rs 35.00,Rs 40.00,Rs 38.33
Pear(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Papaya(Indian),KG,Rs 90.00,Rs 100.00,Rs 96.67
Kiwi,KG,Rs 800.00,Rs 900.00,Rs 850.00
Avocado,KG,Rs 500.00,Rs 600.00,Rs 550.00
Ginger,KG,Rs 270.00,Rs 280.00,Rs 276.00
Chilli Dry,KG,Rs 450.00,Rs 500.00,Rs 475.00
Chilli Green,KG,Rs 150.00,Rs 170.00,Rs 160.00
Chilli Green(Bullet),KG,Rs 170.00,Rs 190.00,Rs 177.50
Chilli Green(Machhe),KG,Rs 50.00,Rs 60.00,Rs 56.67
Chilli Green(Akbare),KG,Rs 250.00,Rs 300.00,Rs 275.00
Capsicum,KG,Rs 70.00,Rs 80.00,Rs 76.00
Garlic Green,KG,Rs 90.00,Rs 100.00,Rs 96.67
Coriander Green,KG,Rs 80.00,Rs 120.00,Rs 100.00
Garlic Dry Chinese,KG,Rs 260.00,Rs 280.00,Rs 270.00
Garlic Dry Nepali,KG,Rs 200.00,Rs 220.00,Rs 210.00
Clive Dry,KG,Rs 140.00,Rs 150.00,Rs 145.00
Fish Fresh(Rahu),KG,Rs 310.00,Rs 320.00,Rs 315.00
Fish Fresh(Bachuwa),KG,Rs 240.00,Rs 250.00,Rs 246.67
Fish Fresh(Chhadi),KG,Rs 240.00,Rs 250.00,Rs 246.67
Fish Fresh(Mungari),KG,Rs 320.00,Rs 330.00,Rs 326.67
