commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 45.00,Rs 50.00,Rs 47.67
Tomato Big(Indian),KG,Rs 45.00,Rs 50.00,Rs 47.67
Tomato Small(Local),KG,Rs 30.00,Rs 35.00,Rs 32.67
Tomato Small(Tunnel),KG,Rs 45.00,Rs 50.00,Rs 47.67
Potato Red,KG,Rs 45.00,Rs 50.00,Rs 47.67
Potato Red(Indian),KG,Rs 30.00,Rs 35.00,Rs 32.67
Potato White,KG,Rs 40.00,Rs 45.00,Rs 42.33
Onion Dry (Indian),KG,Rs 48.00,Rs 50.00,Rs 49.00
Carrot(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Cabbage(Local),KG,Rs 15.00,Rs 20.00,Rs 17.67
Cauli Local,KG,Rs 40.00,Rs 50.00,Rs 45.00
Raddish White(Local),KG,Rs 10.00,Rs 15.00,Rs 12.33
Raddish White(Hybrid),KG,Rs 10.00,Rs 15.00,Rs 12.33
Brinjal Long,KG,Rs 30.00,Rs 40.00,Rs 35.00
Brinjal Round,KG,Rs 40.00,Rs 50.00,Rs 45.00
Cow pea(Long),KG,Rs 45.00,Rs 50.00,Rs 47.67
Cowpea(Short),KG,Rs 70.00,Rs 80.00,Rs 75.00
Green Peas,KG,Rs 100.00,Rs 120.00,Rs 110.00
French Bean(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
French Bean(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 55.00
French Bean(Rajma),KG,Rs 50.00,Rs 60.00,Rs 55.00
Soyabean Green,KG,Rs 110.00,Rs 120.00,Rs 115.00
Bitter Gourd,KG,Rs 45.00,Rs 50.00,Rs 47.67
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pointed Gourd(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Pointed Gourd(Terai),KG,Rs 60.00,Rs 70.00,Rs 65.00
Snake Gourd,KG,Rs 35.00,Rs 40.00,Rs 37.67
Smooth Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Pumpkin,KG,Rs 30.00,Rs 35.00,Rs 32.67
Squash(Round),KG,Rs 35.00,Rs 40.00,Rs 37.67
Okara,KG,Rs 50.00,Rs 60.00,Rs 55.00
Sweet Potato,KG,Rs 60.00,Rs 70.00,Rs 65.00
Barela,KG,Rs 50.00,Rs 60.00,Rs 55.00
Arum,KG,Rs 50.00,Rs 60.00,Rs 55.00
Christophine,KG,Rs 50.00,Rs 60.00,Rs 55.00
Brd Leaf Mustard,KG,Rs 25.00,Rs 30.00,Rs 27.67
Spinach Leaf,KG,Rs 40.00,Rs 50.00,Rs 45.00
Cress Leaf,KG,Rs 40.00,Rs 50.00,Rs 45.00
Mustard Leaf,KG,Rs 25.00,Rs 30.00,Rs 27.67
