commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 90.00,Rs 100.00,Rs 96.67
Tomato Big(Indian),KG,Rs 90.00,Rs 100.00,Rs 96.67
Tomato Small(Local),KG,Rs 30.00,Rs 40.00,Rs 35.00
Tomato Small(Tunnel),KG,Rs 25.00,Rs 30.00,Rs 27.50
Tomato Small(Indian),KG,Rs 45.00,Rs 55.00,Rs 50.00
Tomato Small(Terai),KG,Rs 45.00,Rs 55.00,Rs 50.00
Potato Red,KG,Rs 35.00,Rs 38.00,Rs 36.40
Potato Red(Indian),KG,Rs 32.00,Rs 35.00,Rs 34.00
Onion Dry (Indian),KG,Rs 54.00,Rs 56.00,Rs 55.00
Carrot(Local),KG,Rs 70.00,Rs 80.00,Rs 75.00
Carrot(Terai),KG,Rs 60.00,Rs 70.00,Rs 65.00
Cabbage(Local),KG,Rs 25.00,Rs 35.00,Rs 30.00
Cabbage(Terai),KG,Rs 25.00,Rs 35.00,Rs 30.00
Cabbage,KG,Rs 30.00,Rs 40.00,Rs 36.67
Cauli Local,KG,Rs 30.00,Rs 40.00,Rs 37.00
Cauli Local(Jyapu),KG,Rs 50.00,Rs 60.00,Rs 56.67
Cauli Terai,KG,Rs 25.00,Rs 35.00,Rs 30.00
Raddish Red,KG,Rs 60.00,Rs 70.00,Rs 66.67
Raddish White(Local),KG,Rs 25.00,Rs 30.00,Rs 27.50
Raddish White(Hybrid),KG,Rs 30.00,Rs 40.00,Rs 36.67
Brinjal Long,KG,Rs 30.00,Rs 40.00,Rs 36.00
Brinjal Round,KG,Rs 30.00,Rs 40.00,Rs 36.67
Cow pea(Long),KG,Rs 70.00,Rs 80.00,Rs 76.67
Cowpea(Short),KG,Rs 50.00,Rs 60.00,Rs 56.67
Green Peas,KG,Rs 60.00,Rs 70.00,Rs 66.00
French Bean(Local),KG,Rs 70.00,Rs 80.00,Rs 76.00
French Bean(Hybrid),KG,Rs 70.00,Rs 80.00,Rs 76.67
French Bean(Rajma),KG,Rs 120.00,Rs 130.00,Rs 125.00
Sword Bean,KG,Rs 35.00,Rs 45.00,Rs 40.00
Bitter Gourd,KG,Rs 120.00,Rs 140.00,Rs 130.00
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 56.67
Pointed Gourd(Terai),KG,Rs 130.00,Rs 140.00,Rs 135.00
Pumpkin,KG,Rs 25.00,Rs 30.00,Rs 28.33
Squash(Long),KG,Rs 30.00,Rs 40.00,Rs 36.00
Squash(Round),KG,Rs 30.00,Rs 40.00,Rs 36.67
Turnip,KG,Rs 60.00,Rs 70.00,Rs 66.67
Okara,KG,Rs 100.00,Rs 120.00,Rs 112.00
Sweet Potato,KG,Rs 60.00,Rs 70.00,Rs 66.67
Barela,KG,Rs 60.00,Rs 70.00,Rs 66.67
Arum,KG,Rs 40.00,Rs 50.00,Rs 46.67
Christophine,KG,Rs 40.00,Rs 50.00,Rs 46.67
Brd Leaf Mustard,KG,Rs 20.00,Rs 30.00,Rs 26.67
Spinach Leaf,KG,Rs 60.00,Rs 70.00,Rs 63.33
Cress Leaf,KG,Rs 60.00,Rs 70.00,Rs 66.67
Mustard Leaf,KG,Rs 40.00,Rs 50.00,Rs 45.00
Fenugreek Leaf,KG,Rs 60.00,Rs 70.00,Rs 66.67
Onion Green,KG,Rs 60.00,Rs 70.00,Rs 66.67
Bakula,KG,Rs 90.00,Rs 100.00,Rs 96.67
Yam,KG,Rs 50.00,Rs 60.00,Rs 56.67
Mushroom(Kanya),KG,Rs 120.00,Rs 150.00,Rs 135.00
Mushroom(Button),KG,Rs 250.00,Rs 300.00,Rs 275.00
Brocauli,KG,Rs 50.00,Rs 60.00,Rs 56.67
Sugarbeet,KG,Rs 100.00,Rs 110.00,Rs 106.67
Drumstick,KG,Rs 380.00,Rs 400.00,Rs 390.00
Red Cabbbage,KG,Rs 150.00,Rs 200.00,Rs 175.00
Lettuce,KG,Rs 150.00,Rs 200.00,Rs 175.00
Knolkhol,KG,Rs 70.00,Rs 80.00,Rs 76.67
Celery,KG,Rs 300.00,Rs 350.00,Rs 325.00
Parseley,KG,Rs 450.00,Rs 500.00,Rs 475.00
Fennel Leaf,KG,Rs 60.00,Rs 70.00,Rs 66.67
Mint,KG,Rs 700.00,Rs 800.00,Rs 750.00
Turnip A,KG,Rs 70.00,Rs 80.00,Rs 76.67
Tamarind,KG,Rs 150.00,Rs 160.00,Rs 156.67
Bamboo Shoot,KG,Rs 90.00,Rs 100.00,Rs 96.67
Tofu,KG,Rs 90.00,Rs 100.00,Rs 96.67
Gundruk,KG,Rs 200.00,Rs 250.00,Rs 225.00
Apple(Jholey),KG,Rs 180.00,Rs 200.00,Rs 190.00
Apple(Fuji),KG,Rs 250.00,Rs 280.00,Rs 270.00
