commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 80.00,Rs 90.00,Rs 85.00
Tomato Big(Indian),KG,Rs 80.00,Rs 90.00,Rs 86.67
Tomato Small(Local),KG,Rs 55.00,Rs 65.00,Rs 60.00
Tomato Small(Tunnel),KG,Rs 65.00,Rs 75.00,Rs 71.00
Tomato Small(Indian),KG,Rs 55.00,Rs 65.00,Rs 60.00
Potato Red,KG,Rs 68.00,Rs 70.00,Rs 69.00
Potato Red(Indian),KG,Rs 26.00,Rs 28.00,Rs 27.00
Potato Red(Mude),KG,Rs 45.00,Rs 48.00,Rs 46.50
Potato White,KG,Rs 42.00,Rs 44.00,Rs 43.00
Onion Dry (Indian),KG,Rs 78.00,Rs 80.00,Rs 79.20
Carrot(Local),KG,Rs 130.00,Rs 140.00,Rs 136.67
Carrot(Terai),KG,Rs 80.00,Rs 90.00,Rs 86.67
Cabbage(Local),KG,Rs 15.00,Rs 20.00,Rs 18.00
Cauli Local,KG,Rs 70.00,Rs 90.00,Rs 78.00
Raddish Red,KG,Rs 40.00,Rs 50.00,Rs 46.67
Raddish White(Local),KG,Rs 25.00,Rs 30.00,Rs 28.33
Raddish White(Hybrid),KG,Rs 30.00,Rs 40.00,Rs 36.67
Brinjal Long,KG,Rs 30.00,Rs 40.00,Rs 36.67
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 56.67
Cow pea(Long),KG,Rs 110.00,Rs 130.00,Rs 122.00
Cowpea(Short),KG,Rs 60.00,Rs 70.00,Rs 66.67
Green Peas,KG,Rs 180.00,Rs 200.00,Rs 190.00
French Bean(Local),KG,Rs 70.00,Rs 80.00,Rs 77.50
French Bean(Hybrid),KG,Rs 70.00,Rs 80.00,Rs 76.67
French Bean(Rajma),KG,Rs 140.00,Rs 150.00,Rs 145.00
Sword Bean,KG,Rs 130.00,Rs 140.00,Rs 135.00
Soyabean Green,KG,Rs 50.00,Rs 70.00,Rs 62.50
Bitter Gourd,KG,Rs 60.00,Rs 70.00,Rs 64.00
Bottle Gourd,KG,Rs 30.00,Rs 40.00,Rs 36.67
Pointed Gourd(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Pointed Gourd(Terai),KG,Rs 50.00,Rs 60.00,Rs 56.67
Snake Gourd,KG,Rs 30.00,Rs 40.00,Rs 36.67
Smooth Gourd,KG,Rs 60.00,Rs 70.00,Rs 65.00
Sponge Gourd,KG,Rs 70.00,Rs 80.00,Rs 75.00
Pumpkin,KG,Rs 25.00,Rs 30.00,Rs 28.00
Squash(Round),KG,Rs 20.00,Rs 30.00,Rs 25.00
Turnip,KG,Rs 90.00,Rs 100.00,Rs 96.67
Okara,KG,Rs 30.00,Rs 40.00,Rs 36.00
Sweet Potato,KG,Rs 80.00,Rs 90.00,Rs 85.00
Barela,KG,Rs 70.00,Rs 80.00,Rs 75.00
Arum,KG,Rs 40.00,Rs 50.00,Rs 46.67
Christophine,KG,Rs 15.00,Rs 20.00,Rs 17.50
Brd Leaf Mustard,KG,Rs 70.00,Rs 80.00,Rs 75.00
Spinach Leaf,KG,Rs 80.00,Rs 90.00,Rs 86.67
Cress Leaf,KG,Rs 90.00,Rs 100.00,Rs 96.67
Mustard Leaf,KG,Rs 30.00,Rs 40.00,Rs 36.67
Fenugreek Leaf,KG,Rs 180.00,Rs 200.00,Rs 190.00
Onion Green,KG,Rs 150.00,Rs 180.00,Rs 165.00
Mushroom(Kanya),KG,Rs 200.00,Rs 220.00,Rs 208.00
Mushroom(Button),KG,Rs 300.00,Rs 320.00,Rs 310.00
Asparagus,KG,Rs 500.00,Rs 600.00,Rs 550.00
Neuro,KG,Rs 90.00,Rs 100.00,Rs 95.00
Brocauli,KG,Rs 180.00,Rs 200.00,Rs 190.00
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 76.67
Drumstick,KG,Rs 180.00,Rs 200.00,Rs 190.00
Red Cabbbage,KG,Rs 200.00,Rs 250.00,Rs 225.00
Lettuce,KG,Rs 450.00,Rs 500.00,Rs 475.00
Celery,KG,Rs 400.00,Rs 500.00,Rs 450.00
Fennel Leaf,KG,Rs 180.00,Rs 200.00,Rs 190.00
Mint,KG,Rs 800.00,Rs 900.00,Rs 850.00
Turnip A,KG,Rs 80.00,Rs 90.00,Rs 85.00
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 146.67
Bamboo Shoot,KG,Rs 80.00,Rs 90.00,Rs 85.00
Tofu,KG,Rs 90.00,Rs 100.00,Rs 96.67
Gundruk,KG,Rs 200.00,Rs 250.00,Rs 225.00
Apple(Jholey),KG,Rs 150.00,Rs 160.00,Rs 155.00
Apple(Fuji),KG,Rs 300.00,Rs 350.00,Rs 325.00
Banana,Per Dozen,Rs 90.00,Rs 100.00,Rs 95.00
Lime,KG,Rs 160.00,Rs 180.00,Rs 170.00
Pomegranate,KG,Rs 300.00,Rs 350.00,Rs 325.00
Orange(Indian),KG,Rs 120.00,Rs 130.00,Rs 125.00
Water Melon(Green),KG,Rs 60.00,Rs 70.00,Rs 66.67
Sweet Orange,KG,Rs 120.00,Rs 130.00,Rs 125.00
Pineapple,1 Pc,Rs 120.00,Rs 150.00,Rs 135.00
Cucumber(Local),KG,Rs 70.00,Rs 80.00,Rs 76.00
Cucumber(Hybrid),KG,Rs 30.00,Rs 40.00,Rs 36.67
Lemon,KG,Rs 40.00,Rs 50.00,Rs 46.67
Pear(Local),KG,Rs 90.00,Rs 100.00,Rs 96.67
Pear(Chinese),KG,Rs 190.00,Rs 200.00,Rs 195.00
Papaya(Nepali),KG,Rs 50.00,Rs 60.00,Rs 56.67
Papaya(Indian),KG,Rs 100.00,Rs 120.00,Rs 110.00
Guava,KG,Rs 100.00,Rs 120.00,Rs 113.33
Mombin,KG,Rs 60.00,Rs 70.00,Rs 66.67
Kiwi,KG,Rs 300.00,Rs 350.00,Rs 325.00
Ginger,KG,Rs 40.00,Rs 50.00,Rs 45.00
Chilli Dry,KG,Rs 300.00,Rs 320.00,Rs 306.00
Chilli Green,KG,Rs 50.00,Rs 60.00,Rs 55.00
Chilli Green(Bullet),KG,Rs 90.00,Rs 100.00,Rs 96.67
Chilli Green(Machhe),KG,Rs 60.00,Rs 70.00,Rs 66.67
Chilli Green(Akbare),KG,Rs 150.00,Rs 200.00,Rs 183.33
Capsicum,KG,Rs 110.00,Rs 120.00,Rs 115.00
Garlic Green,KG,Rs 300.00,Rs 320.00,Rs 313.33
Coriander Green,KG,Rs 200.00,Rs 250.00,Rs 230.00
Garlic Dry Chinese,KG,Rs 240.00,Rs 250.00,Rs 246.00
Garlic Dry Nepali,KG,Rs 190.00,Rs 200.00,Rs 195.00
Clive Dry,KG,Rs 280.00,Rs 300.00,Rs 290.00
Clive Green,KG,Rs 150.00,Rs 180.00,Rs 165.00
Fish Fresh(Rahu),KG,Rs 275.00,Rs 290.00,Rs 281.67
Fish Fresh(Bachuwa),KG,Rs 225.00,Rs 235.00,Rs 230.00
Fish Fresh(Chhadi),KG,Rs 220.00,Rs 230.00,Rs 226.67
Fish Fresh(Mungari),KG,Rs 230.00,Rs 240.00,Rs 236.67
