commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 70.00,Rs 80.00,Rs 75.00
Tomato Big(Indian),KG,Rs 80.00,Rs 90.00,Rs 86.67
Tomato Small(Local),KG,Rs 35.00,Rs 45.00,Rs 39.00
Tomato Small(Tunnel),KG,Rs 47.00,Rs 57.00,Rs 52.80
Potato Red,KG,Rs 90.00,Rs 95.00,Rs 92.40
Potato Red(Indian),KG,Rs 44.00,Rs 45.00,Rs 44.67
Potato White,KG,Rs 72.00,Rs 75.00,Rs 74.00
Onion Dry (Indian),KG,Rs 50.00,Rs 55.00,Rs 52.50
Carrot(Local),KG,Rs 140.00,Rs 150.00,Rs 146.67
Cabbage(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cauli Local,KG,Rs 80.00,Rs 90.00,Rs 86.67
Cauli Local(Jyapu),KG,Rs 100.00,Rs 110.00,Rs 106.67
Raddish Red,KG,Rs 30.00,Rs 40.00,Rs 36.67
Raddish White(Local),KG,Rs 30.00,Rs 40.00,Rs 35.00
Raddish White(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 56.67
Brinjal Long,KG,Rs 80.00,Rs 90.00,Rs 86.67
Brinjal Round,KG,Rs 80.00,Rs 90.00,Rs 86.67
Cow pea(Long),KG,Rs 110.00,Rs 120.00,Rs 115.00
Cowpea(Short),KG,Rs 60.00,Rs 70.00,Rs 66.67
Green Peas,KG,Rs 200.00,Rs 220.00,Rs 213.33
French Bean(Local),KG,Rs 80.00,Rs 90.00,Rs 86.67
French Bean(Hybrid),KG,Rs 90.00,Rs 100.00,Rs 96.67
French Bean(Rajma),KG,Rs 120.00,Rs 150.00,Rs 135.00
Sword Bean,KG,Rs 120.00,Rs 130.00,Rs 126.67
Soyabean Green,KG,Rs 70.00,Rs 80.00,Rs 76.67
Bitter Gourd,KG,Rs 80.00,Rs 90.00,Rs 86.67
Bottle Gourd,KG,Rs 80.00,Rs 90.00,Rs 86.67
Pointed Gourd(Local),KG,Rs 60.00,Rs 70.00,Rs 66.67
Pointed Gourd(Terai),KG,Rs 60.00,Rs 70.00,Rs 66.67
Smooth Gourd,KG,Rs 80.00,Rs 90.00,Rs 86.67
Pumpkin,KG,Rs 30.00,Rs 40.00,Rs 35.00
Squash(Round),KG,Rs 50.00,Rs 60.00,Rs 56.67
Turnip,KG,Rs 80.00,Rs 90.00,Rs 86.67
Okara,KG,Rs 100.00,Rs 120.00,Rs 110.00
Sweet Potato,KG,Rs 50.00,Rs 60.00,Rs 56.67
Barela,KG,Rs 70.00,Rs 80.00,Rs 77.50
Arum,KG,Rs 50.00,Rs 60.00,Rs 55.00
Christophine,KG,Rs 15.00,Rs 20.00,Rs 17.60
Brd Leaf Mustard,KG,Rs 150.00,Rs 200.00,Rs 175.00
Spinach Leaf,KG,Rs 300.00,Rs 320.00,Rs 313.33
Cress Leaf,KG,Rs 300.00,Rs 320.00,Rs 310.00
Mustard Leaf,KG,Rs 90.00,Rs 100.00,Rs 96.67
Fenugreek Leaf,KG,Rs 300.00,Rs 320.00,Rs 310.00
Onion Green,KG,Rs 120.00,Rs 150.00,Rs 140.00
Bakula,KG,Rs 100.00,Rs 110.00,Rs 105.00
Yam,KG,Rs 100.00,Rs 120.00,Rs 110.00
Mushroom(Kanya),KG,Rs 70.00,Rs 90.00,Rs 82.00
Mushroom(Button),KG,Rs 350.00,Rs 400.00,Rs 375.00
Asparagus,KG,Rs 0.00,Rs 0.00,Rs 0.00
Brocauli,KG,Rs 150.00,Rs 180.00,Rs 170.00
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 76.67
