commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 40.00,Rs 50.00,Rs 45.00
Tomato Big(Indian),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Small(Local),KG,Rs 22.00,Rs 28.00,Rs 25.00
Tomato Small(Tunnel),KG,Rs 28.00,Rs 38.00,Rs 33.20
Tomato Small(Terai),KG,Rs 30.00,Rs 35.00,Rs 32.50
Potato Red,KG,Rs 50.00,Rs 55.00,Rs 53.40
Potato Red(Indian),KG,Rs 36.00,Rs 38.00,Rs 37.00
Potato White,KG,Rs 44.00,Rs 48.00,Rs 46.20
Onion Dry (Indian),KG,Rs 34.00,Rs 36.00,Rs 35.00
Carrot(Local),KG,Rs 70.00,Rs 80.00,Rs 75.00
Cauli Local,KG,Rs 20.00,Rs 25.00,Rs 23.00
Cauli Local(Jyapu),KG,Rs 30.00,Rs 40.00,Rs 35.00
Raddish Red,KG,Rs 30.00,Rs 40.00,Rs 36.67
Raddish White(Local),KG,Rs 25.00,Rs 30.00,Rs 27.50
Raddish White(Hybrid),KG,Rs 40.00,Rs 50.00,Rs 45.00
Brinjal Long,KG,Rs 30.00,Rs 35.00,Rs 32.50
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 56.67
Cow pea(Long),KG,Rs 100.00,Rs 110.00,Rs 102.50
Cowpea(Short),KG,Rs 50.00,Rs 60.00,Rs 55.00
Green Peas,KG,Rs 110.00,Rs 120.00,Rs 115.00
French Bean(Local),KG,Rs 80.00,Rs 90.00,Rs 85.00
French Bean(Hybrid),KG,Rs 90.00,Rs 100.00,Rs 95.00
French Bean(Rajma),KG,Rs 110.00,Rs 120.00,Rs 116.67
Sword Bean,KG,Rs 60.00,Rs 70.00,Rs 65.00
Bitter Gourd,KG,Rs 70.00,Rs 80.00,Rs 75.00
Bottle Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Pointed Gourd(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Pointed Gourd(Terai),KG,Rs 60.00,Rs 70.00,Rs 65.00
Snake Gourd,KG,Rs 70.00,Rs 80.00,Rs 76.67
Smooth Gourd,KG,Rs 80.00,Rs 90.00,Rs 86.67
Pumpkin,KG,Rs 40.00,Rs 50.00,Rs 45.00
Squash(Long),KG,Rs 50.00,Rs 60.00,Rs 55.00
Squash(Round),KG,Rs 50.00,Rs 60.00,Rs 55.00
Turnip,KG,Rs 50.00,Rs 60.00,Rs 55.00
Okara,KG,Rs 70.00,Rs 80.00,Rs 75.00
Sweet Potato,KG,Rs 50.00,Rs 60.00,Rs 55.00
Barela,KG,Rs 40.00,Rs 50.00,Rs 45.00
Arum,KG,Rs 40.00,Rs 50.00,Rs 45.00
Christophine,KG,Rs 20.00,Rs 25.00,Rs 23.33
Brd Leaf Mustard,KG,Rs 40.00,Rs 50.00,Rs 46.00
Spinach Leaf,KG,Rs 90.00,Rs 100.00,Rs 96.67
Cress Leaf,KG,Rs 90.00,Rs 100.00,Rs 96.67
Mustard Leaf,KG,Rs 40.00,Rs 50.00,Rs 46.67
Fenugreek Leaf,KG,Rs 90.00,Rs 100.00,Rs 96.67
Onion Green,KG,Rs 70.00,Rs 80.00,Rs 76.00
Bakula,KG,Rs 80.00,Rs 90.00,Rs 85.00
Yam,KG,Rs 50.00,Rs 60.00,Rs 55.00
Mushroom(Kanya),KG,Rs 110.00,Rs 140.00,Rs 122.00
Mushroom(Button),KG,Rs 350.00,Rs 400.00,Rs 370.00
Asparagus,KG,Rs 800.00,Rs 0.00,Rs 0.00
Brocauli,KG,Rs 80.00,Rs 100.00,Rs 90.00
Sugarbeet,KG,Rs 90.00,Rs 100.00,Rs 95.00
Red Cabbbage,KG,Rs 100.00,Rs 120.00,Rs 113.33
Lettuce,KG,Rs 40.00,Rs 50.00,Rs 45.00
Knolkhol,KG,Rs 70.00,Rs 80.00,Rs 76.67
