commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 40.00,Rs 50.00,Rs 45.00
Tomato Big(Indian),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Small(Local),KG,Rs 10.00,Rs 15.00,Rs 12.33
Tomato Small(Tunnel),KG,Rs 15.00,Rs 25.00,Rs 19.50
Tomato Small(Terai),KG,Rs 20.00,Rs 30.00,Rs 25.00
Potato Red,KG,Rs 33.00,Rs 35.00,Rs 34.00
Potato Red(Indian),KG,Rs 28.00,Rs 30.00,Rs 29.00
Onion Dry (Indian),KG,Rs 80.00,Rs 85.00,Rs 82.33
Onion Dry (Chinese),KG,Rs 60.00,Rs 65.00,Rs 62.33
Carrot(Local),KG,Rs 45.00,Rs 50.00,Rs 47.67
Carrot(Terai),KG,Rs 30.00,Rs 40.00,Rs 35.00
Cabbage(Local),KG,Rs 25.00,Rs 35.00,Rs 30.00
Cabbage(Terai),KG,Rs 20.00,Rs 28.00,Rs 24.33
Cabbage,KG,Rs 20.00,Rs 25.00,Rs 22.33
Cauli Local,KG,Rs 25.00,Rs 35.00,Rs 29.50
Cauli Local(Jyapu),KG,Rs 35.00,Rs 45.00,Rs 40.00
Cauli Terai,KG,Rs 20.00,Rs 25.00,Rs 22.33
Raddish Red,KG,Rs 10.00,Rs 15.00,Rs 12.33
Raddish White(Local),KG,Rs 10.00,Rs 15.00,Rs 12.33
Raddish White(Hybrid),KG,Rs 15.00,Rs 20.00,Rs 17.67
Brinjal Long,KG,Rs 40.00,Rs 50.00,Rs 45.00
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 55.00
Cowpea(Short),KG,Rs 60.00,Rs 70.00,Rs 65.00
Green Peas,KG,Rs 70.00,Rs 80.00,Rs 75.00
French Bean(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
French Bean(Hybrid),KG,Rs 40.00,Rs 50.00,Rs 45.00
French Bean(Rajma),KG,Rs 70.00,Rs 80.00,Rs 75.00
Sword Bean,KG,Rs 30.00,Rs 40.00,Rs 35.00
Bitter Gourd,KG,Rs 110.00,Rs 120.00,Rs 115.00
Bottle Gourd,KG,Rs 60.00,Rs 70.00,Rs 65.00
Pumpkin,KG,Rs 40.00,Rs 50.00,Rs 45.00
Squash(Long),KG,Rs 40.00,Rs 50.00,Rs 45.00
Squash(Round),KG,Rs 50.00,Rs 60.00,Rs 55.00
Turnip,KG,Rs 70.00,Rs 80.00,Rs 75.00
Okara,KG,Rs 90.00,Rs 100.00,Rs 95.00
Sweet Potato,KG,Rs 70.00,Rs 80.00,Rs 75.00
Barela,KG,Rs 30.00,Rs 40.00,Rs 35.00
Arum,KG,Rs 70.00,Rs 80.00,Rs 75.00
Christophine,KG,Rs 40.00,Rs 50.00,Rs 45.00
Brd Leaf Mustard,KG,Rs 40.00,Rs 50.00,Rs 45.00
Spinach Leaf,KG,Rs 100.00,Rs 110.00,Rs 105.00
Cress Leaf,KG,Rs 100.00,Rs 110.00,Rs 105.00
Mustard Leaf,KG,Rs 40.00,Rs 50.00,Rs 45.00
Fenugreek Leaf,KG,Rs 100.00,Rs 110.00,Rs 105.00
Onion Green,KG,Rs 90.00,Rs 100.00,Rs 95.00
Bakula,KG,Rs 60.00,Rs 70.00,Rs 65.00
Yam,KG,Rs 60.00,Rs 70.00,Rs 65.00
Mushroom(Kanya),KG,Rs 160.00,Rs 180.00,Rs 170.00
Mushroom(Button),KG,Rs 350.00,Rs 400.00,Rs 376.67
Brocauli,KG,Rs 50.00,Rs 60.00,Rs 55.00
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 75.00
Red Cabbbage,KG,Rs 100.00,Rs 120.00,Rs 110.00
Lettuce,KG,Rs 100.00,Rs 110.00,Rs 105.00
Knolkhol,KG,Rs 40.00,Rs 50.00,Rs 45.00
Celery,KG,Rs 120.00,Rs 150.00,Rs 135.00
