commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 160.00,Rs 180.00,Rs 170.00
Tomato Small(Tunnel),KG,Rs 94.00,Rs 110.00,Rs 102.80
Potato Red,KG,Rs 48.00,Rs 50.00,Rs 49.20
Potato Red(Indian),KG,Rs 36.00,Rs 37.00,Rs 36.50
Potato Red(Mude),KG,Rs 40.00,Rs 42.00,Rs 41.00
Potato White,KG,Rs 35.00,Rs 36.00,Rs 35.50
Onion Dry (Indian),KG,Rs 45.00,Rs 48.00,Rs 46.40
Carrot(Local),KG,Rs 100.00,Rs 120.00,Rs 110.00
Cabbage(Local),KG,Rs 10.00,Rs 15.00,Rs 12.50
Cauli Local,KG,Rs 60.00,Rs 80.00,Rs 70.00
Raddish Red,KG,Rs 40.00,Rs 50.00,Rs 46.67
Raddish White(Local),KG,Rs 30.00,Rs 40.00,Rs 35.00
Raddish White(Hybrid),KG,Rs 40.00,Rs 50.00,Rs 45.00
Brinjal Long,KG,Rs 30.00,Rs 40.00,Rs 35.00
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 56.67
Cow pea(Long),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cowpea(Short),KG,Rs 60.00,Rs 70.00,Rs 66.67
French Bean(Local),KG,Rs 30.00,Rs 40.00,Rs 34.00
French Bean(Hybrid),KG,Rs 30.00,Rs 40.00,Rs 35.00
French Bean(Rajma),KG,Rs 90.00,Rs 100.00,Rs 95.00
Sword Bean,KG,Rs 60.00,Rs 70.00,Rs 65.00
Soyabean Green,KG,Rs 80.00,Rs 90.00,Rs 85.00
Bitter Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Bottle Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Pointed Gourd(Local),KG,Rs 35.00,Rs 45.00,Rs 40.00
Snake Gourd,KG,Rs 30.00,Rs 40.00,Rs 36.67
Smooth Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Sponge Gourd,KG,Rs 35.00,Rs 40.00,Rs 37.50
Pumpkin,KG,Rs 40.00,Rs 45.00,Rs 42.50
Squash(Round),KG,Rs 60.00,Rs 70.00,Rs 65.00
Okara,KG,Rs 35.00,Rs 45.00,Rs 39.00
Arum,KG,Rs 70.00,Rs 80.00,Rs 75.00
Christophine,KG,Rs 60.00,Rs 70.00,Rs 66.67
Brd Leaf Mustard,KG,Rs 70.00,Rs 80.00,Rs 76.67
Mustard Leaf,KG,Rs 50.00,Rs 60.00,Rs 55.00
Onion Green,KG,Rs 70.00,Rs 80.00,Rs 76.67
Mushroom(Kanya),KG,Rs 160.00,Rs 200.00,Rs 180.00
Mushroom(Button),KG,Rs 300.00,Rs 350.00,Rs 324.00
Asparagus,KG,Rs 350.00,Rs 450.00,Rs 400.00
Neuro,KG,Rs 70.00,Rs 80.00,Rs 76.67
Brocauli,KG,Rs 100.00,Rs 110.00,Rs 105.00
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 76.67
Drumstick,KG,Rs 220.00,Rs 230.00,Rs 225.00
Red Cabbbage,KG,Rs 70.00,Rs 80.00,Rs 76.67
Lettuce,KG,Rs 150.00,Rs 200.00,Rs 175.00
Celery,KG,Rs 120.00,Rs 150.00,Rs 140.00
Parseley,KG,Rs 300.00,Rs 400.00,Rs 350.00
Mint,KG,Rs 200.00,Rs 250.00,Rs 225.00
Turnip A,KG,Rs 70.00,Rs 80.00,Rs 76.67
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 146.67
Bamboo Shoot,KG,Rs 90.00,Rs 100.00,Rs 95.00
Tofu,KG,Rs 110.00,Rs 120.00,Rs 116.67
Apple(Fuji),KG,Rs 320.00,Rs 360.00,Rs 343.33
Banana,Per Dozen,Rs 140.00,Rs 150.00,Rs 146.67
Lime,KG,Rs 130.00,Rs 150.00,Rs 140.00
Pomegranate,KG,Rs 320.00,Rs 350.00,Rs 340.00
Mango(Maldah),KG,Rs 180.00,Rs 200.00,Rs 193.33
Mango(Dushari),KG,Rs 180.00,Rs 200.00,Rs 190.00
Mango(Chousa),KG,Rs 180.00,Rs 200.00,Rs 190.00
Grapes(Black),KG,Rs 450.00,Rs 500.00,Rs 475.00
Water Melon(Green),KG,Rs 80.00,Rs 90.00,Rs 86.67
Sweet Orange,KG,Rs 220.00,Rs 250.00,Rs 235.00
Mandarin,KG,Rs 250.00,Rs 260.00,Rs 255.00
Pineapple,1 Pc,Rs 150.00,Rs 200.00,Rs 176.67
Cucumber(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cucumber(Hybrid),KG,Rs 15.00,Rs 20.00,Rs 17.67
Jack Fruit,KG,Rs 30.00,Rs 40.00,Rs 35.00
Pear(Local),KG,Rs 80.00,Rs 90.00,Rs 86.67
Pear(Chinese),KG,Rs 300.00,Rs 350.00,Rs 325.00
Papaya(Indian),KG,Rs 90.00,Rs 100.00,Rs 96.67
Kiwi,KG,Rs 700.00,Rs 800.00,Rs 750.00
Avocado,KG,Rs 500.00,Rs 600.00,Rs 550.00
Ginger,KG,Rs 250.00,Rs 280.00,Rs 264.00
Chilli Dry,KG,Rs 450.00,Rs 500.00,Rs 475.00
Chilli Green,KG,Rs 50.00,Rs 60.00,Rs 55.00
Chilli Green(Bullet),KG,Rs 50.00,Rs 60.00,Rs 55.00
Chilli Green(Machhe),KG,Rs 40.00,Rs 50.00,Rs 46.67
Chilli Green(Akbare),KG,Rs 250.00,Rs 300.00,Rs 275.00
Capsicum,KG,Rs 60.00,Rs 70.00,Rs 65.00
Garlic Green,KG,Rs 80.00,Rs 90.00,Rs 86.67
Coriander Green,KG,Rs 80.00,Rs 120.00,Rs 98.00
Garlic Dry Chinese,KG,Rs 260.00,Rs 280.00,Rs 270.00
Garlic Dry Nepali,KG,Rs 240.00,Rs 250.00,Rs 246.67
Clive Dry,KG,Rs 200.00,Rs 220.00,Rs 210.00
Fish Fresh(Rahu),KG,Rs 310.00,Rs 320.00,Rs 316.67
Fish Fresh(Bachuwa),KG,Rs 240.00,Rs 250.00,Rs 246.67
Fish Fresh(Chhadi),KG,Rs 240.00,Rs 250.00,Rs 246.67
Fish Fresh(Mungari),KG,Rs 280.00,Rs 290.00,Rs 286.67
