commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 70.00,Rs 80.00,Rs 75.00
Tomato Small(Local),KG,Rs 12.00,Rs 18.00,Rs 15.00
Tomato Small(Tunnel),KG,Rs 18.00,Rs 28.00,Rs 22.75
Potato Red,KG,Rs 68.00,Rs 72.00,Rs 69.67
Potato Red(Indian),KG,Rs 55.00,Rs 58.00,Rs 56.33
Potato Red(Mude),KG,Rs 52.00,Rs 55.00,Rs 53.33
Onion Dry (Indian),KG,Rs 80.00,Rs 85.00,Rs 82.67
Carrot(Local),KG,Rs 100.00,Rs 120.00,Rs 110.00
Carrot(Terai),KG,Rs 70.00,Rs 80.00,Rs 75.00
Cabbage(Local),KG,Rs 70.00,Rs 80.00,Rs 75.00
Cauli Local,KG,Rs 80.00,Rs 90.00,Rs 85.00
Cauli Local(Jyapu),KG,Rs 90.00,Rs 100.00,Rs 95.00
Raddish Red,KG,Rs 30.00,Rs 40.00,Rs 35.00
Raddish White(Local),KG,Rs 15.00,Rs 20.00,Rs 17.67
Raddish White(Hybrid),KG,Rs 20.00,Rs 30.00,Rs 25.00
Brinjal Long,KG,Rs 40.00,Rs 50.00,Rs 45.00
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 55.00
Cow pea(Long),KG,Rs 50.00,Rs 60.00,Rs 55.00
Cowpea(Short),KG,Rs 100.00,Rs 120.00,Rs 110.00
French Bean(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
French Bean(Hybrid),KG,Rs 60.00,Rs 70.00,Rs 65.00
French Bean(Rajma),KG,Rs 140.00,Rs 160.00,Rs 150.00
Sword Bean,KG,Rs 90.00,Rs 100.00,Rs 95.00
Soyabean Green,KG,Rs 140.00,Rs 160.00,Rs 150.00
Bitter Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Bottle Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Pointed Gourd(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Pointed Gourd(Terai),KG,Rs 50.00,Rs 60.00,Rs 55.00
Snake Gourd,KG,Rs 25.00,Rs 35.00,Rs 30.00
Smooth Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Sponge Gourd,KG,Rs 60.00,Rs 70.00,Rs 65.00
Pumpkin,KG,Rs 55.00,Rs 60.00,Rs 58.00
Squash(Round),KG,Rs 60.00,Rs 70.00,Rs 65.00
Okara,KG,Rs 30.00,Rs 40.00,Rs 35.00
Arum,KG,Rs 80.00,Rs 90.00,Rs 85.00
Christophine,KG,Rs 50.00,Rs 60.00,Rs 55.00
Brd Leaf Mustard,KG,Rs 120.00,Rs 130.00,Rs 125.00
Spinach Leaf,KG,Rs 150.00,Rs 160.00,Rs 155.00
Mustard Leaf,KG,Rs 60.00,Rs 70.00,Rs 65.00
Onion Green,KG,Rs 150.00,Rs 200.00,Rs 176.67
Mushroom(Kanya),KG,Rs 170.00,Rs 200.00,Rs 183.33
Mushroom(Button),KG,Rs 330.00,Rs 360.00,Rs 343.33
Asparagus,KG,Rs 350.00,Rs 400.00,Rs 376.67
Neuro,KG,Rs 80.00,Rs 90.00,Rs 85.00
Brocauli,KG,Rs 180.00,Rs 200.00,Rs 190.00
Sugarbeet,KG,Rs 60.00,Rs 70.00,Rs 65.00
Red Cabbbage,KG,Rs 80.00,Rs 90.00,Rs 85.00
Lettuce,KG,Rs 300.00,Rs 400.00,Rs 350.00
Celery,KG,Rs 250.00,Rs 300.00,Rs 276.67
Parseley,KG,Rs 600.00,Rs 700.00,Rs 650.00
Fennel Leaf,KG,Rs 180.00,Rs 200.00,Rs 190.00
