commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Big(Indian),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Small(Local),KG,Rs 20.00,Rs 24.00,Rs 22.00
Tomato Small(Tunnel),KG,Rs 23.00,Rs 30.00,Rs 27.00
Potato Red,KG,Rs 50.00,Rs 52.00,Rs 51.00
Potato Red(Indian),KG,Rs 26.00,Rs 28.00,Rs 27.00
Potato Red(Mude),KG,Rs 44.00,Rs 46.00,Rs 45.00
Potato White,KG,Rs 35.00,Rs 36.00,Rs 35.50
Onion Dry (Indian),KG,Rs 45.00,Rs 48.00,Rs 46.00
Carrot(Local),KG,Rs 110.00,Rs 120.00,Rs 115.00
Cabbage(Local),KG,Rs 30.00,Rs 40.00,Rs 35.00
Cauli Local,KG,Rs 70.00,Rs 80.00,Rs 75.00
Raddish Red,KG,Rs 40.00,Rs 50.00,Rs 45.00
Raddish White(Local),KG,Rs 15.00,Rs 20.00,Rs 17.50
Raddish White(Hybrid),KG,Rs 25.00,Rs 30.00,Rs 27.50
Brinjal Long,KG,Rs 15.00,Rs 20.00,Rs 17.50
Brinjal Round,KG,Rs 30.00,Rs 40.00,Rs 35.00
Cow pea(Long),KG,Rs 20.00,Rs 30.00,Rs 23.00
Cowpea(Short),KG,Rs 80.00,Rs 90.00,Rs 85.00
French Bean(Local),KG,Rs 30.00,Rs 40.00,Rs 35.00
French Bean(Hybrid),KG,Rs 30.00,Rs 40.00,Rs 35.00
Sword Bean,KG,Rs 140.00,Rs 150.00,Rs 145.00
Soyabean Green,KG,Rs 50.00,Rs 60.00,Rs 55.00
Bitter Gourd,KG,Rs 12.00,Rs 20.00,Rs 15.50
Bottle Gourd,KG,Rs 25.00,Rs 30.00,Rs 27.50
Pointed Gourd(Local),KG,Rs 50.00,Rs 60.00,Rs 54.40
Pointed Gourd(Terai),KG,Rs 50.00,Rs 60.00,Rs 54.00
Snake Gourd,KG,Rs 20.00,Rs 25.00,Rs 21.67
Smooth Gourd,KG,Rs 20.00,Rs 25.00,Rs 23.00
Sponge Gourd,KG,Rs 35.00,Rs 40.00,Rs 37.50
Pumpkin,KG,Rs 35.00,Rs 40.00,Rs 37.50
Squash(Round),KG,Rs 30.00,Rs 40.00,Rs 36.67
Okara,KG,Rs 20.00,Rs 25.00,Rs 22.00
Arum,KG,Rs 40.00,Rs 50.00,Rs 46.67
Christophine,KG,Rs 20.00,Rs 30.00,Rs 25.00
Brd Leaf Mustard,KG,Rs 70.00,Rs 80.00,Rs 76.67
Spinach Leaf,KG,Rs 60.00,Rs 70.00,Rs 66.67
Cress Leaf,KG,Rs 140.00,Rs 150.00,Rs 145.00
Mustard Leaf,KG,Rs 50.00,Rs 60.00,Rs 55.00
Onion Green,KG,Rs 110.00,Rs 120.00,Rs 115.00
Mushroom(Kanya),KG,Rs 180.00,Rs 200.00,Rs 186.00
Mushroom(Button),KG,Rs 380.00,Rs 400.00,Rs 390.00
Asparagus,KG,Rs 900.00,Rs 999.99,Rs 950.00
Neuro,KG,Rs 80.00,Rs 90.00,Rs 86.67
Brocauli,KG,Rs 140.00,Rs 150.00,Rs 146.67
Sugarbeet,KG,Rs 90.00,Rs 100.00,Rs 96.67
Lettuce,KG,Rs 90.00,Rs 100.00,Rs 96.67
Celery,KG,Rs 350.00,Rs 400.00,Rs 375.00
Mint,KG,Rs 250.00,Rs 300.00,Rs 275.00
Turnip A,KG,Rs 70.00,Rs 80.00,Rs 75.00
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 146.67
Bamboo Shoot,KG,Rs 90.00,Rs 100.00,Rs 95.00
Tofu,KG,Rs 90.00,Rs 100.00,Rs 95.00
Gundruk,KG,Rs 200.00,Rs 250.00,Rs 225.00
Apple(Fuji),KG,Rs 220.00,Rs 230.00,Rs 226.67
Banana,Per Dozen,Rs 100.00,Rs 110.00,Rs 105.00
Lime,KG,Rs 110.00,Rs 120.00,Rs 115.00
Pomegranate,KG,Rs 250.00,Rs 260.00,Rs 255.00
Mango(Chousa),KG,Rs 160.00,Rs 180.00,Rs 170.00
Water Melon(Green),KG,Rs 90.00,Rs 100.00,Rs 96.67
Sweet Orange,KG,Rs 160.00,Rs 170.00,Rs 165.00
Pineapple,1 Pc,Rs 140.00,Rs 150.00,Rs 145.00
Cucumber(Local),KG,Rs 25.00,Rs 35.00,Rs 28.75
Cucumber(Hybrid),KG,Rs 10.00,Rs 15.00,Rs 12.50
Jack Fruit,KG,Rs 30.00,Rs 40.00,Rs 35.00
Pear(Local),KG,Rs 50.00,Rs 60.00,Rs 56.67
Pear(Chinese),KG,Rs 220.00,Rs 250.00,Rs 235.00
Papaya(Indian),KG,Rs 90.00,Rs 100.00,Rs 95.00
Kiwi,KG,Rs 700.00,Rs 800.00,Rs 750.00
Ginger,KG,Rs 70.00,Rs 80.00,Rs 76.67
Chilli Dry,KG,Rs 300.00,Rs 320.00,Rs 307.60
Chilli Green,KG,Rs 40.00,Rs 50.00,Rs 45.00
Chilli Green(Bullet),KG,Rs 90.00,Rs 100.00,Rs 96.67
Chilli Green(Machhe),KG,Rs 50.00,Rs 60.00,Rs 56.67
Chilli Green(Akbare),KG,Rs 250.00,Rs 300.00,Rs 275.00
Capsicum,KG,Rs 40.00,Rs 50.00,Rs 45.00
Garlic Green,KG,Rs 140.00,Rs 150.00,Rs 146.67
Coriander Green,KG,Rs 120.00,Rs 150.00,Rs 135.00
Garlic Dry Chinese,KG,Rs 200.00,Rs 210.00,Rs 206.80
Garlic Dry Nepali,KG,Rs 160.00,Rs 170.00,Rs 165.00
Clive Dry,KG,Rs 250.00,Rs 300.00,Rs 275.00
Clive Green,KG,Rs 180.00,Rs 200.00,Rs 190.00
Fish Fresh(Rahu),KG,Rs 270.00,Rs 280.00,Rs 275.00
Fish Fresh(Bachuwa),KG,Rs 225.00,Rs 235.00,Rs 227.50
Fish Fresh(Chhadi),KG,Rs 210.00,Rs 230.00,Rs 218.00
Fish Fresh(Mungari),KG,Rs 260.00,Rs 270.00,Rs 266.67
