commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Big(Indian),KG,Rs 60.00,Rs 70.00,Rs 65.00
Tomato Small(Local),KG,Rs 22.00,Rs 30.00,Rs 26.00
Tomato Small(Tunnel),KG,Rs 28.00,Rs 35.00,Rs 31.20
Potato Red,KG,Rs 60.00,Rs 65.00,Rs 62.50
Potato Red(Indian),KG,Rs 32.00,Rs 35.00,Rs 33.40
Potato White,KG,Rs 45.00,Rs 50.00,Rs 47.50
Onion Dry (Indian),KG,Rs 40.00,Rs 45.00,Rs 41.80
Carrot(Local),KG,Rs 120.00,Rs 130.00,Rs 126.67
Cabbage(Local),KG,Rs 30.00,Rs 40.00,Rs 35.00
Cauli Local,KG,Rs 40.00,Rs 50.00,Rs 46.00
Cauli Local(Jyapu),KG,Rs 50.00,Rs 60.00,Rs 56.67
Raddish Red,KG,Rs 30.00,Rs 40.00,Rs 36.67
Raddish White(Local),KG,Rs 25.00,Rs 30.00,Rs 27.50
Raddish White(Hybrid),KG,Rs 40.00,Rs 50.00,Rs 45.00
Brinjal Long,KG,Rs 30.00,Rs 40.00,Rs 35.00
Brinjal Round,KG,Rs 60.00,Rs 70.00,Rs 66.67
Cow pea(Long),KG,Rs 80.00,Rs 90.00,Rs 86.67
Cowpea(Short),KG,Rs 50.00,Rs 60.00,Rs 56.67
Green Peas,KG,Rs 150.00,Rs 160.00,Rs 156.67
French Bean(Local),KG,Rs 90.00,Rs 100.00,Rs 96.67
French Bean(Hybrid),KG,Rs 110.00,Rs 120.00,Rs 116.67
French Bean(Rajma),KG,Rs 90.00,Rs 100.00,Rs 96.67
Sword Bean,KG,Rs 110.00,Rs 120.00,Rs 116.67
Bitter Gourd,KG,Rs 60.00,Rs 70.00,Rs 66.67
Bottle Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Pointed Gourd(Local),KG,Rs 50.00,Rs 60.00,Rs 56.67
Pointed Gourd(Terai),KG,Rs 50.00,Rs 60.00,Rs 56.67
Smooth Gourd,KG,Rs 60.00,Rs 70.00,Rs 66.67
Pumpkin,KG,Rs 25.00,Rs 35.00,Rs 30.00
Squash(Long),KG,Rs 40.00,Rs 50.00,Rs 45.00
Squash(Round),KG,Rs 40.00,Rs 50.00,Rs 45.00
Turnip,KG,Rs 50.00,Rs 60.00,Rs 56.67
Okara,KG,Rs 100.00,Rs 120.00,Rs 110.00
Sweet Potato,KG,Rs 40.00,Rs 50.00,Rs 46.67
Barela,KG,Rs 30.00,Rs 40.00,Rs 36.67
Arum,KG,Rs 40.00,Rs 50.00,Rs 45.00
Christophine,KG,Rs 15.00,Rs 20.00,Rs 17.50
Brd Leaf Mustard,KG,Rs 70.00,Rs 80.00,Rs 76.00
Spinach Leaf,KG,Rs 150.00,Rs 180.00,Rs 170.00
Cress Leaf,KG,Rs 150.00,Rs 180.00,Rs 170.00
Mustard Leaf,KG,Rs 50.00,Rs 60.00,Rs 56.67
Fenugreek Leaf,KG,Rs 150.00,Rs 180.00,Rs 170.00
Onion Green,KG,Rs 100.00,Rs 110.00,Rs 106.67
Bakula,KG,Rs 110.00,Rs 120.00,Rs 116.67
Yam,KG,Rs 90.00,Rs 100.00,Rs 96.67
Mushroom(Kanya),KG,Rs 80.00,Rs 100.00,Rs 92.00
Mushroom(Button),KG,Rs 300.00,Rs 350.00,Rs 324.00
Asparagus,KG,Rs 0.00,Rs 0.00,Rs 0.00
Brocauli,KG,Rs 110.00,Rs 120.00,Rs 116.67
Sugarbeet,KG,Rs 80.00,Rs 90.00,Rs 86.67
Red Cabbbage,KG,Rs 90.00,Rs 100.00,Rs 96.67
Lettuce,KG,Rs 50.00,Rs 60.00,Rs 56.67
Knolkhol,KG,Rs 70.00,Rs 80.00,Rs 76.67
Celery,KG,Rs 300.00,Rs 350.00,Rs 333.33
Parseley,KG,Rs 500.00,Rs 600.00,Rs 566.67
Fennel Leaf,KG,Rs 150.00,Rs 180.00,Rs 170.00
Mint,KG,Rs 600.00,Rs 700.00,Rs 666.67
Turnip A,KG,Rs 80.00,Rs 90.00,Rs 86.67
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 146.67
Bamboo Shoot,KG,Rs 100.00,Rs 110.00,Rs 106.67
Tofu,KG,Rs 120.00,Rs 130.00,Rs 126.67
Gundruk,KG,Rs 300.00,Rs 350.00,Rs 325.00
Apple(Fuji),KG,Rs 220.00,Rs 250.00,Rs 240.00
Banana,Per Dozen,Rs 120.00,Rs 130.00,Rs 126.67
Lime,KG,Rs 110.00,Rs 130.00,Rs 120.00
Pomegranate,KG,Rs 380.00,Rs 400.00,Rs 390.00
Grapes(Green),KG,Rs 280.00,Rs 300.00,Rs 293.33
Grapes(Black),KG,Rs 380.00,Rs 400.00,Rs 390.00
Orange(Nepali),KG,Rs 100.00,Rs 110.00,Rs 105.00
Orange(Indian),KG,Rs 90.00,Rs 100.00,Rs 96.67
Water Melon(Green),KG,Rs 80.00,Rs 90.00,Rs 86.67
Sweet Orange,KG,Rs 140.00,Rs 160.00,Rs 150.00
Mandarin,KG,Rs 220.00,Rs 250.00,Rs 235.00
Pineapple,1 Pc,Rs 150.00,Rs 200.00,Rs 175.00
Cucumber(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Cucumber(Hybrid),KG,Rs 40.00,Rs 50.00,Rs 45.00
Lemon,KG,Rs 40.00,Rs 50.00,Rs 46.67
Pear(Chinese),KG,Rs 220.00,Rs 250.00,Rs 235.00
Papaya(Nepali),KG,Rs 80.00,Rs 90.00,Rs 86.67
Papaya(Indian),KG,Rs 100.00,Rs 120.00,Rs 113.33
Mombin,KG,Rs 70.00,Rs 80.00,Rs 76.67
Sugarcane,Per Piece,Rs 80.00,Rs 90.00,Rs 85.00
Strawberry,KG,Rs 600.00,Rs 650.00,Rs 625.00
Kiwi,KG,Rs 200.00,Rs 250.00,Rs 233.33
Sarifa,KG,Rs 400.00,Rs 450.00,Rs 425.00
Avocado,KG,Rs 200.00,Rs 250.00,Rs 225.00
Amla,KG,Rs 50.00,Rs 60.00,Rs 56.67
Ginger,KG,Rs 50.00,Rs 60.00,Rs 56.67
Chilli Dry,KG,Rs 450.00,Rs 460.00,Rs 455.00
Chilli Green,KG,Rs 50.00,Rs 60.00,Rs 56.67
Chilli Green(Bullet),KG,Rs 60.00,Rs 70.00,Rs 66.67
Chilli Green(Machhe),KG,Rs 120.00,Rs 150.00,Rs 135.00
Chilli Green(Akbare),KG,Rs 150.00,Rs 180.00,Rs 163.33
Capsicum,KG,Rs 70.00,Rs 80.00,Rs 75.00
Garlic Green,KG,Rs 150.00,Rs 180.00,Rs 170.00
Coriander Green,KG,Rs 250.00,Rs 300.00,Rs 283.33
Garlic Dry Chinese,KG,Rs 170.00,Rs 180.00,Rs 176.00
Garlic Dry Nepali,KG,Rs 110.00,Rs 120.00,Rs 116.67
Clive Dry,KG,Rs 200.00,Rs 220.00,Rs 210.00
Clive Green,KG,Rs 120.00,Rs 150.00,Rs 135.00
Fish Fresh(Rahu),KG,Rs 330.00,Rs 350.00,Rs 340.00
Fish Fresh(Bachuwa),KG,Rs 240.00,Rs 250.00,Rs 246.67
Fish Fresh(Chhadi),KG,Rs 240.00,Rs 250.00,Rs 245.00
Fish Fresh(Mungari),KG,Rs 220.00,Rs 250.00,Rs 235.00
