commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 50.00,Rs 60.00,Rs 54.00
Tomato Small(Local),KG,Rs 25.00,Rs 30.00,Rs 27.50
Tomato Small(Tunnel),KG,Rs 35.00,Rs 40.00,Rs 38.00
Potato Red,KG,Rs 54.00,Rs 55.00,Rs 54.50
Potato Red(Indian),KG,Rs 36.00,Rs 38.00,Rs 37.00
Potato Red(Mude),KG,Rs 38.00,Rs 40.00,Rs 39.00
Potato White,KG,Rs 42.00,Rs 43.00,Rs 42.50
Onion Dry (Indian),KG,Rs 38.00,Rs 40.00,Rs 38.80
Carrot(Local),KG,Rs 100.00,Rs 110.00,Rs 105.00
Carrot(Terai),KG,Rs 90.00,Rs 100.00,Rs 96.67
Cabbage(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Cauli Local,KG,Rs 90.00,Rs 100.00,Rs 95.00
Cauli Local(Jyapu),KG,Rs 100.00,Rs 120.00,Rs 113.33
Raddish Red,KG,Rs 50.00,Rs 60.00,Rs 56.67
Raddish White(Local),KG,Rs 20.00,Rs 30.00,Rs 25.00
Raddish White(Hybrid),KG,Rs 30.00,Rs 40.00,Rs 35.00
Brinjal Long,KG,Rs 30.00,Rs 40.00,Rs 35.00
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 56.67
Cow pea(Long),KG,Rs 40.00,Rs 50.00,Rs 46.00
Cowpea(Short),KG,Rs 90.00,Rs 100.00,Rs 96.67
French Bean(Local),KG,Rs 90.00,Rs 100.00,Rs 95.00
French Bean(Hybrid),KG,Rs 100.00,Rs 120.00,Rs 113.33
French Bean(Rajma),KG,Rs 120.00,Rs 150.00,Rs 135.00
Sword Bean,KG,Rs 100.00,Rs 120.00,Rs 110.00
Soyabean Green,KG,Rs 180.00,Rs 200.00,Rs 193.33
Bitter Gourd,KG,Rs 35.00,Rs 45.00,Rs 39.00
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pointed Gourd(Local),KG,Rs 60.00,Rs 70.00,Rs 66.00
Pointed Gourd(Terai),KG,Rs 60.00,Rs 70.00,Rs 65.00
Snake Gourd,KG,Rs 25.00,Rs 30.00,Rs 28.33
Smooth Gourd,KG,Rs 40.00,Rs 50.00,Rs 46.00
Sponge Gourd,KG,Rs 35.00,Rs 40.00,Rs 37.50
Pumpkin,KG,Rs 30.00,Rs 35.00,Rs 32.50
Squash(Round),KG,Rs 30.00,Rs 40.00,Rs 36.67
Okara,KG,Rs 40.00,Rs 50.00,Rs 44.00
Arum,KG,Rs 50.00,Rs 60.00,Rs 56.67
Christophine,KG,Rs 40.00,Rs 50.00,Rs 45.00
Brd Leaf Mustard,KG,Rs 100.00,Rs 120.00,Rs 110.00
Mustard Leaf,KG,Rs 60.00,Rs 70.00,Rs 65.00
Onion Green,KG,Rs 220.00,Rs 250.00,Rs 240.00
Mushroom(Kanya),KG,Rs 200.00,Rs 220.00,Rs 212.00
Mushroom(Button),KG,Rs 250.00,Rs 300.00,Rs 275.00
Asparagus,KG,Rs 250.00,Rs 300.00,Rs 283.33
Neuro,KG,Rs 70.00,Rs 80.00,Rs 76.67
Brocauli,KG,Rs 120.00,Rs 150.00,Rs 140.00
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 76.67
Drumstick,KG,Rs 180.00,Rs 200.00,Rs 193.33
Red Cabbbage,KG,Rs 120.00,Rs 150.00,Rs 135.00
Lettuce,KG,Rs 80.00,Rs 90.00,Rs 85.00
Celery,KG,Rs 220.00,Rs 250.00,Rs 235.00
Turnip A,KG,Rs 80.00,Rs 90.00,Rs 85.00
Tamarind,KG,Rs 140.00,Rs 160.00,Rs 148.00
Bamboo Shoot,KG,Rs 110.00,Rs 120.00,Rs 116.67
Tofu,KG,Rs 110.00,Rs 120.00,Rs 116.67
Apple(Fuji),KG,Rs 280.00,Rs 300.00,Rs 293.33
Banana,Per Dozen,Rs 140.00,Rs 150.00,Rs 146.67
Lime,KG,Rs 120.00,Rs 150.00,Rs 136.67
Pomegranate,KG,Rs 380.00,Rs 400.00,Rs 390.00
Mango(Maldah),KG,Rs 140.00,Rs 150.00,Rs 146.00
Mango(Dushari),KG,Rs 150.00,Rs 160.00,Rs 155.00
