commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 30.00,Rs 35.00,Rs 32.50
Tomato Small(Local),KG,Rs 35.00,Rs 40.00,Rs 38.00
Tomato Small(Tunnel),KG,Rs 38.00,Rs 50.00,Rs 45.60
Tomato Small(Indian),KG,Rs 30.00,Rs 35.00,Rs 33.33
Potato Red,KG,Rs 60.00,Rs 65.00,Rs 62.50
Potato Red(Indian),KG,Rs 34.00,Rs 36.00,Rs 34.80
Potato Red(Mude),KG,Rs 44.00,Rs 48.00,Rs 45.60
Potato White,KG,Rs 45.00,Rs 50.00,Rs 48.33
Onion Dry (Indian),KG,Rs 72.00,Rs 75.00,Rs 73.50
Carrot(Local),KG,Rs 100.00,Rs 110.00,Rs 105.00
Carrot(Terai),KG,Rs 70.00,Rs 80.00,Rs 75.00
Cabbage(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Cauli Local,KG,Rs 80.00,Rs 100.00,Rs 90.00
Raddish Red,KG,Rs 70.00,Rs 80.00,Rs 75.00
Raddish White(Local),KG,Rs 30.00,Rs 35.00,Rs 32.50
Raddish White(Hybrid),KG,Rs 35.00,Rs 45.00,Rs 38.75
Brinjal Long,KG,Rs 30.00,Rs 40.00,Rs 35.00
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 56.67
Cow pea(Long),KG,Rs 110.00,Rs 130.00,Rs 118.00
Cowpea(Short),KG,Rs 80.00,Rs 90.00,Rs 86.67
Green Peas,KG,Rs 250.00,Rs 300.00,Rs 275.00
French Bean(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
French Bean(Hybrid),KG,Rs 60.00,Rs 70.00,Rs 65.00
French Bean(Rajma),KG,Rs 180.00,Rs 200.00,Rs 190.00
Sword Bean,KG,Rs 70.00,Rs 80.00,Rs 75.00
Soyabean Green,KG,Rs 80.00,Rs 90.00,Rs 86.67
Bitter Gourd,KG,Rs 60.00,Rs 70.00,Rs 66.00
Bottle Gourd,KG,Rs 60.00,Rs 70.00,Rs 66.67
Pointed Gourd(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Snake Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Smooth Gourd,KG,Rs 90.00,Rs 100.00,Rs 95.00
Pumpkin,KG,Rs 35.00,Rs 40.00,Rs 37.50
Squash(Round),KG,Rs 60.00,Rs 70.00,Rs 65.00
Turnip,KG,Rs 70.00,Rs 80.00,Rs 75.00
Okara,KG,Rs 70.00,Rs 80.00,Rs 76.00
Sweet Potato,KG,Rs 60.00,Rs 70.00,Rs 65.00
Barela,KG,Rs 80.00,Rs 90.00,Rs 85.00
Arum,KG,Rs 60.00,Rs 70.00,Rs 65.00
Christophine,KG,Rs 14.00,Rs 18.00,Rs 15.50
Brd Leaf Mustard,KG,Rs 90.00,Rs 100.00,Rs 95.00
Mustard Leaf,KG,Rs 40.00,Rs 50.00,Rs 45.00
Onion Green,KG,Rs 90.00,Rs 100.00,Rs 96.67
Mushroom(Kanya),KG,Rs 150.00,Rs 180.00,Rs 158.00
Mushroom(Button),KG,Rs 300.00,Rs 350.00,Rs 325.00
Asparagus,KG,Rs 500.00,Rs 550.00,Rs 525.00
Neuro,KG,Rs 70.00,Rs 80.00,Rs 75.00
Brocauli,KG,Rs 180.00,Rs 220.00,Rs 200.00
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 75.00
Drumstick,KG,Rs 180.00,Rs 200.00,Rs 190.00
Red Cabbbage,KG,Rs 220.00,Rs 250.00,Rs 235.00
Lettuce,KG,Rs 60.00,Rs 70.00,Rs 66.67
Celery,KG,Rs 300.00,Rs 400.00,Rs 350.00
Mint,KG,Rs 500.00,Rs 600.00,Rs 550.00
Turnip A,KG,Rs 70.00,Rs 80.00,Rs 76.67
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 146.67
Bamboo Shoot,KG,Rs 90.00,Rs 100.00,Rs 96.67
Tofu,KG,Rs 110.00,Rs 120.00,Rs 116.67
Gundruk,KG,Rs 250.00,Rs 300.00,Rs 275.00
Apple(Jholey),KG,Rs 260.00,Rs 280.00,Rs 270.00
Apple(Fuji),KG,Rs 300.00,Rs 330.00,Rs 315.00
Banana,Per Dozen,Rs 140.00,Rs 150.00,Rs 145.00
Lime,KG,Rs 180.00,Rs 220.00,Rs 196.00
Pomegranate,KG,Rs 380.00,Rs 400.00,Rs 390.00
Grapes(Black),KG,Rs 400.00,Rs 420.00,Rs 410.00
Orange(Indian),KG,Rs 130.00,Rs 150.00,Rs 140.00
Water Melon(Green),KG,Rs 60.00,Rs 70.00,Rs 66.67
Sweet Orange,KG,Rs 120.00,Rs 150.00,Rs 135.00
Mandarin,KG,Rs 320.00,Rs 350.00,Rs 335.00
Pineapple,1 Pc,Rs 150.00,Rs 180.00,Rs 165.00
Cucumber(Local),KG,Rs 70.00,Rs 90.00,Rs 78.00
Cucumber(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 56.67
Lemon,KG,Rs 40.00,Rs 50.00,Rs 46.67
Pear(Local),KG,Rs 90.00,Rs 100.00,Rs 95.00
Pear(Chinese),KG,Rs 220.00,Rs 250.00,Rs 235.00
Papaya(Nepali),KG,Rs 70.00,Rs 80.00,Rs 76.67
Papaya(Indian),KG,Rs 90.00,Rs 100.00,Rs 96.67
Guava,KG,Rs 80.00,Rs 100.00,Rs 90.00
Mombin,KG,Rs 50.00,Rs 60.00,Rs 56.67
Kiwi,KG,Rs 200.00,Rs 300.00,Rs 250.00
Sarifa,KG,Rs 150.00,Rs 200.00,Rs 175.00
Avocado,KG,Rs 200.00,Rs 300.00,Rs 250.00
Amla,KG,Rs 60.00,Rs 70.00,Rs 66.67
Ginger,KG,Rs 130.00,Rs 150.00,Rs 138.00
Chilli Dry,KG,Rs 450.00,Rs 500.00,Rs 475.00
Chilli Green,KG,Rs 110.00,Rs 120.00,Rs 115.00
Chilli Green(Bullet),KG,Rs 150.00,Rs 160.00,Rs 156.67
Chilli Green(Machhe),KG,Rs 70.00,Rs 80.00,Rs 76.67
Chilli Green(Akbare),KG,Rs 200.00,Rs 300.00,Rs 250.00
Capsicum,KG,Rs 150.00,Rs 160.00,Rs 155.00
Garlic Green,KG,Rs 280.00,Rs 300.00,Rs 290.00
Coriander Green,KG,Rs 120.00,Rs 200.00,Rs 156.67
