commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Big(Indian),KG,Rs 50.00,Rs 55.00,Rs 52.50
Tomato Small(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Tomato Small(Tunnel),KG,Rs 35.00,Rs 45.00,Rs 40.00
Tomato Small(Indian),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Small(Terai),KG,Rs 50.00,Rs 60.00,Rs 54.00
Potato Red,KG,Rs 50.00,Rs 55.00,Rs 53.00
Potato Red(Indian),KG,Rs 35.00,Rs 40.00,Rs 37.50
Potato White,KG,Rs 28.00,Rs 32.00,Rs 30.00
Onion Dry (Indian),KG,Rs 70.00,Rs 75.00,Rs 72.50
Onion Dry (Chinese),KG,Rs 55.00,Rs 60.00,Rs 57.50
Carrot(Local),KG,Rs 90.00,Rs 100.00,Rs 96.00
Cabbage(Local),KG,Rs 30.00,Rs 40.00,Rs 33.00
Cabbage(Terai),KG,Rs 25.00,Rs 35.00,Rs 30.00
Cabbage,KG,Rs 35.00,Rs 40.00,Rs 37.50
Cauli Local,KG,Rs 30.00,Rs 40.00,Rs 35.00
Cauli Local(Jyapu),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cauli Terai,KG,Rs 25.00,Rs 35.00,Rs 30.00
Raddish Red,KG,Rs 40.00,Rs 50.00,Rs 45.00
Raddish White(Local),KG,Rs 10.00,Rs 15.00,Rs 12.33
Raddish White(Hybrid),KG,Rs 15.00,Rs 20.00,Rs 18.33
Brinjal Long,KG,Rs 30.00,Rs 40.00,Rs 35.00
Brinjal Round,KG,Rs 35.00,Rs 40.00,Rs 38.33
Cow pea(Long),KG,Rs 100.00,Rs 110.00,Rs 105.00
Cowpea(Short),KG,Rs 55.00,Rs 60.00,Rs 57.50
Green Peas,KG,Rs 50.00,Rs 60.00,Rs 56.67
French Bean(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
French Bean(Hybrid),KG,Rs 80.00,Rs 90.00,Rs 86.67
Sword Bean,KG,Rs 45.00,Rs 55.00,Rs 51.00
Bitter Gourd,KG,Rs 90.00,Rs 100.00,Rs 95.00
Bottle Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Pointed Gourd(Terai),KG,Rs 100.00,Rs 110.00,Rs 105.00
Smooth Gourd,KG,Rs 80.00,Rs 90.00,Rs 85.00
Sponge Gourd,KG,Rs 100.00,Rs 110.00,Rs 105.00
Pumpkin,KG,Rs 25.00,Rs 30.00,Rs 28.33
Squash(Long),KG,Rs 15.00,Rs 20.00,Rs 17.50
Squash(Round),KG,Rs 30.00,Rs 40.00,Rs 35.00
Turnip,KG,Rs 70.00,Rs 80.00,Rs 75.00
Okara,KG,Rs 90.00,Rs 100.00,Rs 96.67
Sweet Potato,KG,Rs 70.00,Rs 80.00,Rs 76.67
Barela,KG,Rs 80.00,Rs 90.00,Rs 85.00
Arum,KG,Rs 50.00,Rs 60.00,Rs 56.67
Christophine,KG,Rs 15.00,Rs 20.00,Rs 17.50
Brd Leaf Mustard,KG,Rs 40.00,Rs 50.00,Rs 46.67
Spinach Leaf,KG,Rs 90.00,Rs 100.00,Rs 96.67
Cress Leaf,KG,Rs 150.00,Rs 160.00,Rs 155.00
Mustard Leaf,KG,Rs 50.00,Rs 60.00,Rs 56.67
Fenugreek Leaf,KG,Rs 90.00,Rs 100.00,Rs 96.67
Onion Green,KG,Rs 50.00,Rs 60.00,Rs 56.67
Bakula,KG,Rs 100.00,Rs 110.00,Rs 106.67
Yam,KG,Rs 60.00,Rs 70.00,Rs 65.00
Mushroom(Kanya),KG,Rs 170.00,Rs 200.00,Rs 186.00
Mushroom(Button),KG,Rs 260.00,Rs 280.00,Rs 272.00
Brocauli,KG,Rs 70.00,Rs 80.00,Rs 76.67
Sugarbeet,KG,Rs 80.00,Rs 90.00,Rs 86.67
Drumstick,KG,Rs 180.00,Rs 200.00,Rs 190.00
Red Cabbbage,KG,Rs 120.00,Rs 130.00,Rs 125.00
Lettuce,KG,Rs 50.00,Rs 60.00,Rs 56.67
Celery,KG,Rs 220.00,Rs 250.00,Rs 235.00
Parseley,KG,Rs 400.00,Rs 450.00,Rs 425.00
Fennel Leaf,KG,Rs 90.00,Rs 100.00,Rs 96.67
Mint,KG,Rs 250.00,Rs 300.00,Rs 275.00
Turnip A,KG,Rs 70.00,Rs 80.00,Rs 75.00
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 143.33
Bamboo Shoot,KG,Rs 70.00,Rs 80.00,Rs 76.67
Tofu,KG,Rs 70.00,Rs 80.00,Rs 76.67
Gundruk,KG,Rs 220.00,Rs 250.00,Rs 235.00
Apple(Jholey),KG,Rs 220.00,Rs 230.00,Rs 225.00
Apple(Fuji),KG,Rs 280.00,Rs 300.00,Rs 290.00
Banana,Per Dozen,Rs 90.00,Rs 100.00,Rs 95.00
Lime,KG,Rs 90.00,Rs 100.00,Rs 96.67
Pomegranate,KG,Rs 250.00,Rs 300.00,Rs 275.00
Grapes(Green),KG,Rs 250.00,Rs 260.00,Rs 255.00
Grapes(Black),KG,Rs 350.00,Rs 360.00,Rs 355.00
Orange(Nepali),KG,Rs 90.00,Rs 100.00,Rs 96.67
Orange(Indian),KG,Rs 70.00,Rs 80.00,Rs 75.00
Water Melon(Green),KG,Rs 50.00,Rs 60.00,Rs 56.67
Sweet Orange,KG,Rs 150.00,Rs 160.00,Rs 155.00
Pineapple,1 Pc,Rs 150.00,Rs 160.00,Rs 155.00
Cucumber(Local),KG,Rs 70.00,Rs 80.00,Rs 75.00
Cucumber(Hybrid),KG,Rs 20.00,Rs 30.00,Rs 23.75
Jack Fruit,KG,Rs 90.00,Rs 100.00,Rs 95.00
Lemon,KG,Rs 40.00,Rs 50.00,Rs 45.00
Pear(Chinese),KG,Rs 250.00,Rs 260.00,Rs 255.00
Papaya(Nepali),KG,Rs 70.00,Rs 80.00,Rs 75.00
Papaya(Indian),KG,Rs 90.00,Rs 100.00,Rs 95.00
Guava,KG,Rs 90.00,Rs 100.00,Rs 95.00
Mombin,KG,Rs 35.00,Rs 40.00,Rs 37.50
Sugarcane,Per Piece,Rs 70.00,Rs 80.00,Rs 75.00
Kinnow,KG,Rs 70.00,Rs 80.00,Rs 76.67
Strawberry,KG,Rs 500.00,Rs 550.00,Rs 525.00
Kiwi,KG,Rs 180.00,Rs 200.00,Rs 190.00
Ginger,KG,Rs 60.00,Rs 70.00,Rs 65.00
Chilli Dry,KG,Rs 320.00,Rs 340.00,Rs 330.00
Chilli Green,KG,Rs 50.00,Rs 60.00,Rs 56.67
Chilli Green(Bullet),KG,Rs 80.00,Rs 90.00,Rs 86.67
Chilli Green(Machhe),KG,Rs 90.00,Rs 100.00,Rs 96.67
Chilli Green(Akbare),KG,Rs 350.00,Rs 400.00,Rs 375.00
Capsicum,KG,Rs 70.00,Rs 80.00,Rs 75.00
Garlic Green,KG,Rs 150.00,Rs 160.00,Rs 156.67
Coriander Green,KG,Rs 120.00,Rs 150.00,Rs 135.00
Garlic Dry Chinese,KG,Rs 190.00,Rs 200.00,Rs 195.00
Fish Fresh(Rahu),KG,Rs 270.00,Rs 280.00,Rs 275.00
Fish Fresh(Bachuwa),KG,Rs 270.00,Rs 280.00,Rs 275.00
Fish Fresh(Chhadi),KG,Rs 210.00,Rs 220.00,Rs 215.00
Fish Fresh(Mungari),KG,Rs 270.00,Rs 280.00,Rs 275.00
