commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 30.00,Rs 40.00,Rs 34.00
Tomato Big(Indian),KG,Rs 30.00,Rs 40.00,Rs 35.00
Tomato Small(Local),KG,Rs 12.00,Rs 18.00,Rs 15.00
Tomato Small(Tunnel),KG,Rs 15.00,Rs 22.00,Rs 18.80
Tomato Small(Terai),KG,Rs 18.00,Rs 25.00,Rs 20.20
Potato Red,KG,Rs 50.00,Rs 52.00,Rs 51.33
Potato Red(Indian),KG,Rs 38.00,Rs 40.00,Rs 39.33
Onion Dry (Indian),KG,Rs 45.00,Rs 48.00,Rs 46.40
Carrot(Local),KG,Rs 50.00,Rs 60.00,Rs 56.67
Cabbage(Local),KG,Rs 25.00,Rs 30.00,Rs 28.00
Cauli Local,KG,Rs 30.00,Rs 40.00,Rs 36.00
Cauli Local(Jyapu),KG,Rs 40.00,Rs 50.00,Rs 46.67
Cauli Terai,KG,Rs 25.00,Rs 35.00,Rs 30.00
Raddish Red,KG,Rs 30.00,Rs 40.00,Rs 35.00
Raddish White(Local),KG,Rs 20.00,Rs 25.00,Rs 21.67
Raddish White(Hybrid),KG,Rs 30.00,Rs 35.00,Rs 33.33
Brinjal Long,KG,Rs 25.00,Rs 35.00,Rs 30.00
Brinjal Round,KG,Rs 40.00,Rs 50.00,Rs 45.00
Cow pea(Long),KG,Rs 90.00,Rs 100.00,Rs 96.67
Cowpea(Short),KG,Rs 50.00,Rs 60.00,Rs 56.67
Green Peas,KG,Rs 60.00,Rs 70.00,Rs 64.00
French Bean(Local),KG,Rs 70.00,Rs 80.00,Rs 75.00
French Bean(Hybrid),KG,Rs 70.00,Rs 80.00,Rs 76.67
Sword Bean,KG,Rs 30.00,Rs 36.00,Rs 32.75
Bitter Gourd,KG,Rs 90.00,Rs 100.00,Rs 96.67
Bottle Gourd,KG,Rs 40.00,Rs 50.00,Rs 46.67
Pointed Gourd(Terai),KG,Rs 60.00,Rs 70.00,Rs 66.67
Smooth Gourd,KG,Rs 80.00,Rs 90.00,Rs 86.67
Pumpkin,KG,Rs 40.00,Rs 50.00,Rs 45.00
Squash(Long),KG,Rs 25.00,Rs 30.00,Rs 28.33
Squash(Round),KG,Rs 25.00,Rs 30.00,Rs 28.33
Turnip,KG,Rs 50.00,Rs 60.00,Rs 56.67
Okara,KG,Rs 80.00,Rs 90.00,Rs 86.67
Sweet Potato,KG,Rs 60.00,Rs 70.00,Rs 66.67
Barela,KG,Rs 60.00,Rs 70.00,Rs 66.67
Arum,KG,Rs 40.00,Rs 50.00,Rs 46.67
Brd Leaf Mustard,KG,Rs 30.00,Rs 40.00,Rs 35.00
