commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 30.00,Rs 40.00,Rs 35.00
Tomato Big(Indian),KG,Rs 60.00,Rs 70.00,Rs 64.67
Tomato Small(Local),KG,Rs 15.00,Rs 20.00,Rs 17.50
Tomato Small(Tunnel),KG,Rs 18.00,Rs 22.00,Rs 20.00
Potato Red,KG,Rs 52.00,Rs 56.00,Rs 54.40
Potato Red(Indian),KG,Rs 48.00,Rs 50.00,Rs 49.00
Potato Red(Mude),KG,Rs 50.00,Rs 52.00,Rs 51.33
Onion Dry (Indian),KG,Rs 80.00,Rs 85.00,Rs 82.80
Carrot(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Cabbage(Local),KG,Rs 20.00,Rs 25.00,Rs 22.50
Cauli Local,KG,Rs 50.00,Rs 60.00,Rs 55.00
Cauli Local(Jyapu),KG,Rs 60.00,Rs 70.00,Rs 66.67
Raddish White(Hybrid),KG,Rs 25.00,Rs 30.00,Rs 28.00
Brinjal Long,KG,Rs 30.00,Rs 35.00,Rs 33.00
Brinjal Round,KG,Rs 45.00,Rs 50.00,Rs 48.33
Cow pea(Long),KG,Rs 70.00,Rs 80.00,Rs 75.00
Cowpea(Short),KG,Rs 80.00,Rs 90.00,Rs 86.67
French Bean(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
French Bean(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 55.00
French Bean(Rajma),KG,Rs 120.00,Rs 140.00,Rs 130.00
Soyabean Green,KG,Rs 100.00,Rs 110.00,Rs 105.00
Bottle Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Pointed Gourd(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Snake Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Smooth Gourd,KG,Rs 40.00,Rs 50.00,Rs 46.00
Sponge Gourd,KG,Rs 60.00,Rs 70.00,Rs 65.00
Pumpkin,KG,Rs 35.00,Rs 40.00,Rs 38.33
Squash(Long),KG,Rs 25.00,Rs 35.00,Rs 29.00
Squash(Round),KG,Rs 25.00,Rs 35.00,Rs 30.00
Okara,KG,Rs 30.00,Rs 40.00,Rs 35.00
Arum,KG,Rs 90.00,Rs 100.00,Rs 95.00
Christophine,KG,Rs 50.00,Rs 55.00,Rs 51.67
Brd Leaf Mustard,KG,Rs 30.00,Rs 40.00,Rs 36.67
Mustard Leaf,KG,Rs 30.00,Rs 40.00,Rs 35.00
Onion Green,KG,Rs 110.00,Rs 120.00,Rs 115.00
Mushroom(Kanya),KG,Rs 140.00,Rs 180.00,Rs 158.00
Mushroom(Button),KG,Rs 250.00,Rs 300.00,Rs 276.00
Asparagus,KG,Rs 200.00,Rs 250.00,Rs 225.00
Neuro,KG,Rs 65.00,Rs 75.00,Rs 70.00
Sugarbeet,KG,Rs 50.00,Rs 60.00,Rs 55.00
Tamarind,KG,Rs 150.00,Rs 160.00,Rs 156.67
Bamboo Shoot,KG,Rs 100.00,Rs 110.00,Rs 105.00
Tofu,KG,Rs 150.00,Rs 160.00,Rs 155.00
Gundruk,KG,Rs 280.00,Rs 300.00,Rs 293.33
Apple(Fuji),KG,Rs 300.00,Rs 320.00,Rs 310.00
Banana,Per Dozen,Rs 130.00,Rs 140.00,Rs 135.00
Lime,KG,Rs 220.00,Rs 250.00,Rs 234.00
Pomegranate,KG,Rs 350.00,Rs 400.00,Rs 375.00
Mango(Maldah),KG,Rs 80.00,Rs 90.00,Rs 86.67
Mango(Dushari),KG,Rs 90.00,Rs 100.00,Rs 96.67
Water Melon(Green),KG,Rs 40.00,Rs 45.00,Rs 42.50
Pineapple,1 Pc,Rs 180.00,Rs 200.00,Rs 190.00
Cucumber(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Cucumber(Hybrid),KG,Rs 30.00,Rs 40.00,Rs 35.00
Jack Fruit,KG,Rs 30.00,Rs 40.00,Rs 36.67
Papaya(Indian),KG,Rs 80.00,Rs 100.00,Rs 90.00
Litchi(Local),KG,Rs 80.00,Rs 100.00,Rs 90.00
Litchi(Indian),KG,Rs 200.00,Rs 220.00,Rs 210.00
Ginger,KG,Rs 250.00,Rs 270.00,Rs 260.00
Chilli Dry,KG,Rs 420.00,Rs 450.00,Rs 435.00
Chilli Green,KG,Rs 70.00,Rs 80.00,Rs 75.00
Chilli Green(Bullet),KG,Rs 80.00,Rs 90.00,Rs 86.67
Chilli Green(Machhe),KG,Rs 30.00,Rs 40.00,Rs 36.67
Capsicum,KG,Rs 40.00,Rs 50.00,Rs 45.00
Garlic Green,KG,Rs 60.00,Rs 70.00,Rs 66.67
Coriander Green,KG,Rs 200.00,Rs 250.00,Rs 223.33
Garlic Dry Chinese,KG,Rs 230.00,Rs 240.00,Rs 235.00
Garlic Dry Nepali,KG,Rs 180.00,Rs 200.00,Rs 190.00
Fish Fresh(Rahu),KG,Rs 320.00,Rs 340.00,Rs 330.00
Fish Fresh(Bachuwa),KG,Rs 240.00,Rs 260.00,Rs 250.00
Fish Fresh(Chhadi),KG,Rs 220.00,Rs 240.00,Rs 230.00
King Oyster,Kg,Rs 280.00,Rs 300.00,Rs 293.33
