commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 35.00,Rs 40.00,Rs 37.50
Tomato Small(Local),KG,Rs 10.00,Rs 15.00,Rs 12.50
Tomato Small(Tunnel),KG,Rs 30.00,Rs 35.00,Rs 33.00
Potato Red,KG,Rs 42.00,Rs 44.00,Rs 42.80
Potato Red(Indian),KG,Rs 28.00,Rs 30.00,Rs 29.00
Potato Red(Mude),KG,Rs 42.00,Rs 44.00,Rs 43.00
Potato White,KG,Rs 28.00,Rs 30.00,Rs 29.00
Onion Dry (Indian),KG,Rs 46.00,Rs 48.00,Rs 47.00
Carrot(Local),KG,Rs 70.00,Rs 80.00,Rs 76.67
Cabbage(Local),KG,Rs 30.00,Rs 35.00,Rs 32.50
Cauli Local,KG,Rs 40.00,Rs 50.00,Rs 46.67
Cauli Local(Jyapu),KG,Rs 60.00,Rs 70.00,Rs 65.00
Raddish White(Local),KG,Rs 10.00,Rs 12.00,Rs 11.00
Raddish White(Hybrid),KG,Rs 10.00,Rs 12.00,Rs 11.00
Brinjal Long,KG,Rs 20.00,Rs 30.00,Rs 25.00
Brinjal Round,KG,Rs 20.00,Rs 30.00,Rs 25.00
Cow pea(Long),KG,Rs 20.00,Rs 30.00,Rs 25.00
French Bean(Local),KG,Rs 30.00,Rs 40.00,Rs 35.00
Soyabean Green,KG,Rs 120.00,Rs 130.00,Rs 125.00
Bitter Gourd,KG,Rs 25.00,Rs 30.00,Rs 27.50
Bottle Gourd,KG,Rs 30.00,Rs 40.00,Rs 36.67
Pointed Gourd(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Pointed Gourd(Terai),KG,Rs 40.00,Rs 50.00,Rs 45.00
Snake Gourd,KG,Rs 20.00,Rs 30.00,Rs 25.00
Smooth Gourd,KG,Rs 20.00,Rs 25.00,Rs 23.33
Sponge Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pumpkin,KG,Rs 30.00,Rs 35.00,Rs 32.50
Squash(Round),KG,Rs 20.00,Rs 30.00,Rs 25.00
Okara,KG,Rs 25.00,Rs 35.00,Rs 30.00
Sweet Potato,KG,Rs 60.00,Rs 70.00,Rs 65.00
Christophine,KG,Rs 50.00,Rs 60.00,Rs 56.67
Brd Leaf Mustard,KG,Rs 15.00,Rs 20.00,Rs 18.33
Spinach Leaf,KG,Rs 60.00,Rs 70.00,Rs 66.67
Cress Leaf,KG,Rs 60.00,Rs 70.00,Rs 66.67
Mustard Leaf,KG,Rs 10.00,Rs 15.00,Rs 13.33
Fenugreek Leaf,KG,Rs 60.00,Rs 70.00,Rs 66.67
Onion Green,KG,Rs 70.00,Rs 80.00,Rs 76.67
Mushroom(Kanya),KG,Rs 180.00,Rs 200.00,Rs 176.00
Mushroom(Button),KG,Rs 230.00,Rs 260.00,Rs 246.00
Asparagus,KG,Rs 500.00,Rs 600.00,Rs 550.00
Neuro,KG,Rs 60.00,Rs 70.00,Rs 66.67
Brocauli,KG,Rs 150.00,Rs 180.00,Rs 165.00
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 75.00
Drumstick,KG,Rs 90.00,Rs 100.00,Rs 95.00
Red Cabbbage,KG,Rs 90.00,Rs 100.00,Rs 95.00
Lettuce,KG,Rs 40.00,Rs 50.00,Rs 46.67
Knolkhol,KG,Rs 50.00,Rs 60.00,Rs 56.67
Fennel Leaf,KG,Rs 60.00,Rs 70.00,Rs 66.67
Mint,KG,Rs 100.00,Rs 110.00,Rs 105.00
Turnip A,KG,Rs 70.00,Rs 80.00,Rs 75.00
Tamarind,KG,Rs 150.00,Rs 160.00,Rs 155.00
Bamboo Shoot,KG,Rs 90.00,Rs 100.00,Rs 95.00
Tofu,KG,Rs 90.00,Rs 100.00,Rs 95.00
Apple(Fuji),KG,Rs 250.00,Rs 280.00,Rs 265.00
Banana,Per Dozen,Rs 100.00,Rs 110.00,Rs 105.00
Lime,KG,Rs 100.00,Rs 110.00,Rs 105.00
Pomegranate,KG,Rs 280.00,Rs 300.00,Rs 290.00
Mango(Maldah),KG,Rs 90.00,Rs 100.00,Rs 95.00
Mango(Dushari),KG,Rs 80.00,Rs 90.00,Rs 85.00
Mango(Chousa),KG,Rs 80.00,Rs 90.00,Rs 85.00
