commodities,unit,minimum,maximum,average
Apple(Fuji),KG,Rs 260.00,Rs 300.00,Rs 280.00
Banana,Per Dozen,Rs 150.00,Rs 160.00,Rs 155.00
Lime,KG,Rs 220.00,Rs 240.00,Rs 230.00
Pomegranate,KG,Rs 380.00,Rs 400.00,Rs 390.00
Grapes(Black),KG,Rs 400.00,Rs 430.00,Rs 416.67
Orange(Indian),KG,Rs 100.00,Rs 120.00,Rs 110.00
Sweet Orange,KG,Rs 100.00,Rs 130.00,Rs 116.67
Mandarin,KG,Rs 280.00,Rs 300.00,Rs 290.00
Pineapple,1 Pc,Rs 180.00,Rs 200.00,Rs 190.00
Cucumber(Local),KG,Rs 90.00,Rs 100.00,Rs 95.00
Cucumber(Hybrid),KG,Rs 35.00,Rs 45.00,Rs 40.67
Lemon,KG,Rs 40.00,Rs 50.00,Rs 45.00
Pear(Chinese),KG,Rs 270.00,Rs 280.00,Rs 275.00
Papaya(Nepali),KG,Rs 50.00,Rs 60.00,Rs 55.00
Papaya(Indian),KG,Rs 90.00,Rs 100.00,Rs 95.00
Guava,KG,Rs 80.00,Rs 90.00,Rs 85.00
Mombin,KG,Rs 50.00,Rs 60.00,Rs 55.00
Kiwi,KG,Rs 330.00,Rs 350.00,Rs 340.00
Sarifa,KG,Rs 200.00,Rs 250.00,Rs 226.67
Avocado,KG,Rs 200.00,Rs 250.00,Rs 226.67
Amla,KG,Rs 60.00,Rs 70.00,Rs 65.00
Ginger,KG,Rs 200.00,Rs 220.00,Rs 210.00
Chilli Dry,KG,Rs 420.00,Rs 440.00,Rs 430.00
Chilli Green,KG,Rs 200.00,Rs 230.00,Rs 216.67
Chilli Green(Bullet),KG,Rs 220.00,Rs 240.00,Rs 230.00
Chilli Green(Akbare),KG,Rs 200.00,Rs 250.00,Rs 226.67
Capsicum,KG,Rs 250.00,Rs 300.00,Rs 276.67
Garlic Green,KG,Rs 350.00,Rs 400.00,Rs 376.67
Coriander Green,KG,Rs 150.00,Rs 200.00,Rs 176.67
Garlic Dry Chinese,KG,Rs 270.00,Rs 290.00,Rs 280.00
Garlic Dry Nepali,KG,Rs 290.00,Rs 310.00,Rs 300.00
Clive Dry,KG,Rs 140.00,Rs 160.00,Rs 150.00
Clive Green,KG,Rs 300.00,Rs 350.00,Rs 326.67
Fish Fresh(Rahu),KG,Rs 340.00,Rs 345.00,Rs 343.33
Fish Fresh(Bachuwa),KG,Rs 240.00,Rs 250.00,Rs 245.00
Fish Fresh(Chhadi),KG,Rs 240.00,Rs 260.00,Rs 250.00
Tree Tomato,Kg,Rs 200.00,Rs 250.00,Rs 226.67
King Oyster,Kg,Rs 280.00,Rs 300.00,Rs 290.00
