commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 60.00,Rs 70.00,Rs 65.00
Tomato Small(Local),KG,Rs 25.00,Rs 35.00,Rs 30.00
Tomato Small(Indian),KG,Rs 30.00,Rs 40.00,Rs 35.00
Tomato Small(Terai),KG,Rs 30.00,Rs 40.00,Rs 35.00
Potato Red,KG,Rs 45.00,Rs 50.00,Rs 47.80
Potato Red(Indian),KG,Rs 46.00,Rs 48.00,Rs 47.00
Potato White,KG,Rs 38.00,Rs 40.00,Rs 39.00
Onion Dry (Indian),KG,Rs 65.00,Rs 70.00,Rs 67.50
Carrot(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Carrot(Terai),KG,Rs 25.00,Rs 35.00,Rs 30.00
Cabbage(Local),KG,Rs 35.00,Rs 45.00,Rs 40.00
Cauli Local,KG,Rs 50.00,Rs 70.00,Rs 60.00
Cauli Local(Jyapu),KG,Rs 60.00,Rs 70.00,Rs 66.67
Raddish White(Local),KG,Rs 25.00,Rs 35.00,Rs 30.00
Raddish White(Hybrid),KG,Rs 40.00,Rs 50.00,Rs 45.00
Brinjal Long,KG,Rs 20.00,Rs 30.00,Rs 25.00
Brinjal Round,KG,Rs 30.00,Rs 40.00,Rs 35.00
Cow pea(Long),KG,Rs 120.00,Rs 140.00,Rs 130.00
Green Peas,KG,Rs 80.00,Rs 90.00,Rs 86.67
French Bean(Local),KG,Rs 110.00,Rs 120.00,Rs 115.00
French Bean(Hybrid),KG,Rs 110.00,Rs 120.00,Rs 115.00
French Bean(Rajma),KG,Rs 110.00,Rs 130.00,Rs 120.00
Sword Bean,KG,Rs 100.00,Rs 110.00,Rs 106.67
Bitter Gourd,KG,Rs 70.00,Rs 80.00,Rs 75.00
Bottle Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Pointed Gourd(Local),KG,Rs 110.00,Rs 120.00,Rs 115.00
Pointed Gourd(Terai),KG,Rs 90.00,Rs 100.00,Rs 96.67
Snake Gourd,KG,Rs 80.00,Rs 90.00,Rs 85.00
Smooth Gourd,KG,Rs 60.00,Rs 70.00,Rs 65.00
Pumpkin,KG,Rs 40.00,Rs 45.00,Rs 42.50
Squash(Long),KG,Rs 30.00,Rs 40.00,Rs 35.00
Squash(Round),KG,Rs 30.00,Rs 40.00,Rs 35.00
Okara,KG,Rs 70.00,Rs 80.00,Rs 75.00
Sweet Potato,KG,Rs 60.00,Rs 70.00,Rs 66.67
Barela,KG,Rs 60.00,Rs 70.00,Rs 66.67
Christophine,KG,Rs 60.00,Rs 70.00,Rs 66.67
Brd Leaf Mustard,KG,Rs 90.00,Rs 100.00,Rs 96.67
Spinach Leaf,KG,Rs 120.00,Rs 130.00,Rs 126.67
Cress Leaf,KG,Rs 120.00,Rs 130.00,Rs 126.67
Mustard Leaf,KG,Rs 30.00,Rs 40.00,Rs 36.67
Fenugreek Leaf,KG,Rs 120.00,Rs 130.00,Rs 126.67
Onion Green,KG,Rs 50.00,Rs 60.00,Rs 56.67
Bakula,KG,Rs 80.00,Rs 90.00,Rs 85.00
Yam,KG,Rs 100.00,Rs 110.00,Rs 105.00
Mushroom(Kanya),KG,Rs 120.00,Rs 150.00,Rs 135.00
