commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 90.00,Rs 100.00,Rs 96.67
Tomato Big(Indian),KG,Rs 90.00,Rs 100.00,Rs 96.67
Tomato Small(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Tomato Small(Tunnel),KG,Rs 70.00,Rs 80.00,Rs 76.00
Potato Red,KG,Rs 60.00,Rs 65.00,Rs 63.00
Potato Red(Indian),KG,Rs 40.00,Rs 45.00,Rs 42.50
Potato Red(Mude),KG,Rs 45.00,Rs 48.00,Rs 46.50
Potato White,KG,Rs 45.00,Rs 50.00,Rs 48.33
Onion Dry (Indian),KG,Rs 55.00,Rs 60.00,Rs 58.00
Carrot(Local),KG,Rs 110.00,Rs 120.00,Rs 114.00
Carrot(Terai),KG,Rs 70.00,Rs 80.00,Rs 76.67
Cabbage(Local),KG,Rs 20.00,Rs 30.00,Rs 24.00
Cauli Local,KG,Rs 120.00,Rs 140.00,Rs 130.00
Raddish Red,KG,Rs 40.00,Rs 50.00,Rs 45.00
Raddish White(Local),KG,Rs 40.00,Rs 50.00,Rs 46.67
Raddish White(Hybrid),KG,Rs 40.00,Rs 50.00,Rs 46.67
Brinjal Long,KG,Rs 50.00,Rs 60.00,Rs 56.67
Brinjal Round,KG,Rs 60.00,Rs 70.00,Rs 66.67
Cow pea(Long),KG,Rs 150.00,Rs 160.00,Rs 154.00
Cowpea(Short),KG,Rs 90.00,Rs 100.00,Rs 96.67
Green Peas,KG,Rs 200.00,Rs 220.00,Rs 213.33
French Bean(Local),KG,Rs 130.00,Rs 140.00,Rs 136.00
French Bean(Hybrid),KG,Rs 140.00,Rs 150.00,Rs 146.67
French Bean(Rajma),KG,Rs 140.00,Rs 160.00,Rs 153.33
Sword Bean,KG,Rs 90.00,Rs 100.00,Rs 96.67
Soyabean Green,KG,Rs 90.00,Rs 100.00,Rs 96.67
Bitter Gourd,KG,Rs 110.00,Rs 120.00,Rs 116.00
Bottle Gourd,KG,Rs 90.00,Rs 100.00,Rs 96.67
Pointed Gourd(Local),KG,Rs 100.00,Rs 110.00,Rs 105.00
Pointed Gourd(Terai),KG,Rs 90.00,Rs 100.00,Rs 96.67
Snake Gourd,KG,Rs 40.00,Rs 50.00,Rs 46.67
Smooth Gourd,KG,Rs 80.00,Rs 90.00,Rs 86.67
Pumpkin,KG,Rs 28.00,Rs 30.00,Rs 29.20
Squash(Round),KG,Rs 70.00,Rs 80.00,Rs 76.67
Turnip,KG,Rs 70.00,Rs 80.00,Rs 76.67
Okara,KG,Rs 70.00,Rs 90.00,Rs 80.00
Sweet Potato,KG,Rs 70.00,Rs 80.00,Rs 76.67
Barela,KG,Rs 40.00,Rs 50.00,Rs 46.00
Arum,KG,Rs 50.00,Rs 60.00,Rs 56.67
Christophine,KG,Rs 10.00,Rs 20.00,Rs 15.00
Brd Leaf Mustard,KG,Rs 70.00,Rs 80.00,Rs 76.67
Spinach Leaf,KG,Rs 180.00,Rs 200.00,Rs 193.33
Cress Leaf,KG,Rs 180.00,Rs 200.00,Rs 193.33
Mustard Leaf,KG,Rs 50.00,Rs 60.00,Rs 56.67
Fenugreek Leaf,KG,Rs 180.00,Rs 200.00,Rs 193.33
Onion Green,KG,Rs 90.00,Rs 100.00,Rs 96.00
Mushroom(Kanya),KG,Rs 180.00,Rs 200.00,Rs 192.00
Mushroom(Button),KG,Rs 300.00,Rs 350.00,Rs 330.00
Asparagus,KG,Rs 900.00,Rs 999.99,Rs 966.67
Brocauli,KG,Rs 120.00,Rs 150.00,Rs 140.00
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 76.67
Red Cabbbage,KG,Rs 150.00,Rs 180.00,Rs 165.00
Lettuce,KG,Rs 90.00,Rs 100.00,Rs 96.67
Celery,KG,Rs 400.00,Rs 500.00,Rs 450.00
Fennel Leaf,KG,Rs 180.00,Rs 200.00,Rs 193.33
Mint,KG,Rs 400.00,Rs 500.00,Rs 466.67
Turnip A,KG,Rs 70.00,Rs 80.00,Rs 76.67
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 143.33
Bamboo Shoot,KG,Rs 80.00,Rs 90.00,Rs 86.67
Tofu,KG,Rs 80.00,Rs 90.00,Rs 86.67
Gundruk,KG,Rs 200.00,Rs 250.00,Rs 225.00
Apple(Jholey),KG,Rs 150.00,Rs 160.00,Rs 156.67
Apple(Fuji),KG,Rs 250.00,Rs 300.00,Rs 276.67
Banana,Per Dozen,Rs 100.00,Rs 110.00,Rs 106.67
Lime,KG,Rs 130.00,Rs 140.00,Rs 135.00
Pomegranate,KG,Rs 300.00,Rs 350.00,Rs 333.33
Orange(Nepali),KG,Rs 70.00,Rs 80.00,Rs 76.67
